CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
76200L309,RZLT,REZOLUTE INC,1986818,382832,18.68M,3.6M,+23.9%,81.7%
78463V107,GLD,SPDR GOLD TR,7286,2334,2.59M,829.66K,+47.1%,11.3%
20454B104,CMPX,COMPASS THERAPEUTICS INC,53503,10038,187.26K,35.13K,+23.1%,0.82%
78397T202,SABS,SAB BIOTHERAPEUTICS INC,10935,10935,21.98K,21.98K,NEW,0.1%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,651,19,327.45K,9.56K,+3%,1.4%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,13097,0,268.11K,0,NO CHANGE,1.2%
055477103,BCAX,BICARA THERAPEUTICS INC,10941,0,172.76K,0,NO CHANGE,0.76%
501976104,KYTX,KYVERNA THERAPEUTICS INC,22981,0,137.89K,0,NO CHANGE,0.6%
52886X107,LXEO,LEXEO THERAPEUTICS INC,17332,0,115.08K,0,NO CHANGE,0.5%
45719W205,IKT,INHIBIKASE THERAPEUTICS INC,16393,0,26.56K,0,NO CHANGE,0.12%
21077P108,CNTX,CONTEXT THERAPEUTICS INC,18403,0,17.83K,0,NO CHANGE,0.08%
60255C885,DFTX,MIND MEDICINE MINDMED INC,27011,-7062,318.46K,-83.26K,-20.7%,1.4%
Total,,,,,22.86M,4.41M,+44.8%,100%
