CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
722304102,PDD,PDD HOLDINGS INC,180508,143608,23.86M,18.98M,+389.2%,24.8%
056752108,BIDU,BAIDU INC,87750,87750,11.56M,11.56M,NEW,12%
683344105,ONTO,ONTO INNOVATION INC,60300,60300,7.79M,7.79M,NEW,8.1%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,878900,878900,5.98M,5.98M,NEW,6.2%
91347P105,OLED,UNIVERSAL DISPLAY CORP,38400,38400,5.52M,5.52M,NEW,5.7%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,194500,194500,5.04M,5.04M,NEW,5.3%
90138A103,VNET,VNET GROUP INC,377280,377280,3.9M,3.9M,NEW,4.1%
458140100,INTC,INTEL CORP,113400,113400,3.8M,3.8M,NEW,4%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,278700,278700,3.61M,3.61M,NEW,3.8%
36165L108,GDS,GDS HLDGS LTD,98280,87280,3.8M,3.38M,+793.5%,4%
55024U109,LITE,LUMENTUM HLDGS INC,12000,12000,1.95M,1.95M,NEW,2%
15101Q207,CLS,CELESTICA INC,7600,7600,1.87M,1.87M,NEW,1.9%
031652100,AMKR,AMKOR TECHNOLOGY INC,64800,64800,1.84M,1.84M,NEW,1.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,11200,11200,1.81M,1.81M,NEW,1.9%
466313103,JBL,JABIL INC,8100,8100,1.76M,1.76M,NEW,1.8%
44332N106,HTHT,H WORLD GROUP LTD,29600,29600,1.16M,1.16M,NEW,1.2%
04965M106,ATAT,ATOUR LIFESTYLE HLDGS LTD,161158,18764,6.06M,705.34K,+13.2%,6.3%
46267X108,IQ,IQIYI INC,141400,141400,361.98K,361.98K,NEW,0.38%
36118L106,FUTU,FUTU HLDGS LTD,1800,1800,313.04K,313.04K,NEW,0.33%
47215P106,JD,JD.COM INC,0,-70437,0,-2.3M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-22495,0,-5.09M,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,22626,-29774,4.04M,-5.32M,-56.8%,4.2%
Total,,,,,96.04M,68.62M,+309.6%,100%
