CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
90353T100,UBER,UBER TECHNOLOGIES INC,4066,0,398.35K,0,NO CHANGE,0.13%
512807306,LRCX,LAM RESEARCH CORP,2740,0,366.95K,0,NO CHANGE,0.12%
25459Y207,QQQE,DIREXION SHS ETF TR,2918,0,296.5K,0,NO CHANGE,0.09%
46137V282,RSPT,INVESCO EXCHANGE TRADED FD T,6331,0,282.24K,0,NO CHANGE,0.09%
337345102,QTEC,FIRST TR EXCHANGE-TRADED FD,1173,0,269.43K,0,NO CHANGE,0.09%
33734X135,FXO,FIRST TR EXCHANGE TRADED FD,4275,0,253.87K,0,NO CHANGE,0.08%
097023105,BA,BOEING CO,1136,0,245.24K,0,NO CHANGE,0.08%
020002101,ALL,ALLSTATE CORP,994,0,213.36K,0,NO CHANGE,0.07%
46137V266,RPG,INVESCO EXCHANGE TRADED FD T,4410,0,210.43K,0,NO CHANGE,0.07%
808625107,SAIC,SCIENCE APPLICATIONS INTL CO,2015,0,200.23K,0,NO CHANGE,0.06%
464288760,ITA,ISHARES TR,4958,-1,1.04M,-209.28,-0%,0.33%
369550108,GD,GENERAL DYNAMICS CORP,2588,-1,882.5K,-341,-0%,0.28%
91324P102,UNH,UNITEDHEALTH GROUP INC,767,-1,264.93K,-345.41,-0.1%,0.08%
37954Y384,BUG,GLOBAL X FDS,6340,-11,223.1K,-387.09,-0.2%,0.07%
16411R208,LNG,CHENIERE ENERGY INC,1980,-2,465.35K,-470.05,-0.1%,0.15%
525327102,LDOS,LEIDOS HOLDINGS INC,3269,-5,617.71K,-944.8,-0.2%,0.2%
038222105,AMAT,APPLIED MATLS INC,3666,-6,750.5K,-1.23K,-0.2%,0.24%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1023,-4,514.3K,-2.01K,-0.4%,0.16%
02079K107,GOOG,ALPHABET INC,2094,-11,509.94K,-2.68K,-0.5%,0.16%
33738R506,RDVY,FIRST TR EXCHANGE TRADED FD,49965,-53,3.36M,-3.56K,-0.1%,1.1%
05464C101,AXON,AXON ENTERPRISE INC,2191,-5,1.57M,-3.59K,-0.2%,0.5%
670346105,NUE,NUCOR CORP,1896,-29,256.71K,-3.93K,-1.5%,0.08%
09260D107,BX,BLACKSTONE INC,6579,-23,1.12M,-3.93K,-0.3%,0.36%
46435U135,IHAK,ISHARES TR,6356,-80,332.62K,-4.19K,-1.2%,0.11%
336920103,FPX,FIRST TR EXCHANGE-TRADED FD,2090,-27,347.24K,-4.49K,-1.3%,0.11%
00214Q203,ARKQ,ARK ETF TR,6826,-43,761.48K,-4.8K,-0.6%,0.24%
125269100,CF,CF INDS HLDGS INC,2592,-70,232.48K,-6.28K,-2.6%,0.07%
37954Y673,PAVE,GLOBAL X FDS,8298,-151,395.26K,-7.19K,-1.8%,0.13%
025816109,AXP,AMERICAN EXPRESS CO,2859,-22,949.69K,-7.31K,-0.8%,0.3%
666807102,NOC,NORTHROP GRUMMAN CORP,1849,-13,1.13M,-7.92K,-0.7%,0.36%
808513105,SCHW,SCHWAB CHARLES CORP,3787,-83,361.59K,-7.92K,-2.1%,0.12%
33734H106,FVD,FIRST TR EXCHANGE-TRADED FD,32807,-175,1.52M,-8.09K,-0.5%,0.48%
81369Y308,XLP,SELECT SECTOR SPDR TR,12616,-115,988.72K,-9.01K,-0.9%,0.32%
33733E823,FTGS,FIRST TR EXCHANGE-TRADED FD,14123,-294,507.16K,-10.56K,-2%,0.16%
N07059210,ASML,ASML HOLDING N V,299,-12,289.46K,-11.62K,-3.9%,0.09%
11135F101,AVGO,BROADCOM INC,46354,-36,15.29M,-11.88K,-0.1%,4.9%
002824100,ABT,ABBOTT LABS,6541,-91,876.1K,-12.19K,-1.4%,0.28%
00214Q401,ARKW,ARK ETF TR,13110,-81,2.29M,-14.14K,-0.6%,0.73%
00214Q708,ARKF,ARK ETF TR,20291,-260,1.15M,-14.77K,-1.3%,0.37%
28176E108,EW,EDWARDS LIFESCIENCES CORP,3312,-190,257.61K,-14.78K,-5.4%,0.08%
81369Y506,XLE,SELECT SECTOR SPDR TR,24183,-197,2.16M,-17.6K,-0.8%,0.69%
149123101,CAT,CATERPILLAR INC,3002,-37,1.43M,-17.65K,-1.2%,0.46%
060505104,BAC,BANK AMERICA CORP,5190,-345,267.73K,-17.8K,-6.2%,0.09%
040413205,ANET,ARISTA NETWORKS INC,34445,-128,5.02M,-18.65K,-0.4%,1.6%
33734X150,FXR,FIRST TR EXCHANGE TRADED FD,21129,-252,1.65M,-19.67K,-1.2%,0.53%
33738D309,FTSL,FIRST TR EXCHANGE-TRADED FD,7627,-450,349.62K,-20.63K,-5.6%,0.11%
244199105,DE,DEERE & CO,3418,-46,1.56M,-21.04K,-1.3%,0.5%
33740F755,BUFR,FIRST TR EXCHNG TRADED FD VI,52790,-635,1.76M,-21.22K,-1.2%,0.56%
33737M102,FNY,FIRST TR EXCHANGE-TRADED ALP,7290,-232,667.87K,-21.25K,-3.1%,0.21%
337344105,QQEW,FIRST TR EXCHANGE-TRADED FD,7961,-167,1.12M,-23.56K,-2.1%,0.36%
33733E104,FTCS,FIRST TR EXCHANGE-TRADED FD,58990,-252,5.52M,-23.6K,-0.4%,1.8%
438516106,HON,HONEYWELL INTL INC,2062,-120,434.14K,-25.27K,-5.5%,0.14%
33734X168,FXZ,FIRST TR EXCHANGE TRADED FD,15756,-419,970.43K,-25.81K,-2.6%,0.31%
81369Y209,XLV,SELECT SECTOR SPDR TR,13186,-189,1.84M,-26.3K,-1.4%,0.59%
33734X846,CIBR,FIRST TR EXCHANGE TRADED FD,29130,-349,2.21M,-26.53K,-1.2%,0.71%
33739N108,FMB,FIRST TR EXCH TRADED FD III,5394,-759,273.5K,-38.48K,-12.3%,0.09%
594918104,MSFT,MICROSOFT CORP,13966,-89,7.23M,-46.1K,-0.6%,2.3%
81369Y407,XLY,SELECT SECTOR SPDR TR,6212,-200,1.49M,-47.93K,-3.1%,0.48%
00214Q302,ARKG,ARK ETF TR,18836,-1777,523.06K,-49.35K,-8.6%,0.17%
47103U100,JSML,JANUS DETROIT STR TR,62107,-746,4.64M,-55.78K,-1.2%,1.5%
46090E103,QQQ,INVESCO QQQ TR,8170,-97,4.91M,-58.24K,-1.2%,1.6%
03769M106,APO,APOLLO GLOBAL MGMT INC,26308,-454,3.51M,-60.5K,-1.7%,1.1%
880770102,TER,TERADYNE INC,11058,-498,1.52M,-68.54K,-4.3%,0.49%
00214Q104,ARKK,ARK ETF TR,30989,-817,2.67M,-70.51K,-2.6%,0.85%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,1627,-526,265.85K,-85.95K,-24.4%,0.08%
00724F101,ADBE,ADOBE INC,6061,-264,2.14M,-93.13K,-4.2%,0.68%
94106L109,WM,WASTE MGMT INC DEL,42402,-443,9.36M,-97.83K,-1%,3%
88160R101,TSLA,TESLA INC,6369,-220,2.83M,-97.84K,-3.3%,0.9%
92826C839,V,VISA INC,23503,-340,8.02M,-116.07K,-1.4%,2.6%
92343V104,VZ,VERIZON COMMUNICATIONS INC,13036,-3113,572.91K,-136.81K,-19.3%,0.18%
33740F649,QDEC,FIRST TR EXCHNG TRADED FD VI,82887,-4773,2.58M,-148.52K,-5.4%,0.82%
67066G104,NVDA,NVIDIA CORPORATION,274620,-950,51.24M,-177.25K,-0.3%,16.4%
02079K305,GOOGL,ALPHABET INC,29703,-804,7.22M,-195.46K,-2.6%,2.3%
023135106,AMZN,AMAZON COM INC,49294,-948,10.82M,-208.15K,-1.9%,3.5%
717081103,PFE,PFIZER INC,0,-8739,0,-211.84K,CLOSE,0%
26884L109,EQT,EQT CORP,0,-4717,0,-275.1K,CLOSE,0%
037833100,AAPL,APPLE INC,50671,-1111,12.9M,-282.9K,-2.1%,4.1%
713448108,PEP,PEPSICO INC,0,-2410,0,-318.28K,CLOSE,0%
Total,,,,,313.34M,674.78K,+0.2%,100%
