CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,1170283,1170283,284.5M,284.5M,NEW,3.4%
093712107,BE,BLOOM ENERGY CORP,4680973,2650524,395.87M,224.15M,+130.5%,4.7%
26603R106,DUOL,DUOLINGO INC,868169,379390,279.41M,122.1M,+77.6%,3.3%
82509L107,SHOP,SHOPIFY INC,765466,765466,113.76M,113.76M,NEW,1.3%
30303M102,META,META PLATFORMS INC,729822,107838,535.97M,79.19M,+17.3%,6.3%
171779309,CIEN,CIENA CORP,1337800,501952,194.88M,73.12M,+60.1%,2.3%
219350105,GLW,CORNING INC,2622286,746980,215.11M,61.27M,+39.8%,2.5%
453204109,PI,IMPINJ INC,1224585,338487,221.34M,61.18M,+38.2%,2.6%
M6191J100,FROG,JFROG LTD,2908397,1194691,137.65M,56.54M,+69.7%,1.6%
594918104,MSFT,MICROSOFT CORP,300509,104829,155.65M,54.3M,+53.6%,1.8%
60937P106,MDB,MONGODB INC,552100,132537,171.36M,41.14M,+31.6%,2%
771049103,RBLX,ROBLOX CORP,3719580,287549,515.24M,39.83M,+8.4%,6.1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,726803,120956,202.99M,33.78M,+20%,2.4%
82982T106,SITM,SITIME CORP,480501,77696,144.78M,23.41M,+19.3%,1.7%
G3323L100,FN,FABRINET,682000,47818,248.67M,17.44M,+7.5%,2.9%
443573100,HUBS,HUBSPOT INC,149246,0,69.82M,0,NO CHANGE,0.82%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,1908017,0,46.86M,0,NO CHANGE,0.55%
679295105,OKTA,OKTA INC,434854,0,39.88M,0,NO CHANGE,0.47%
16935C109,CHYM,CHIME FINL INC,1398466,0,28.21M,0,NO CHANGE,0.33%
433313103,HNGE,HINGE HEALTH INC,173544,0,8.52M,0,NO CHANGE,0.1%
92537N108,VRT,VERTIV HOLDINGS CO,639965,-17012,96.55M,-2.57M,-2.6%,1.1%
58733R102,MELI,MERCADOLIBRE INC,60940,-1622,142.41M,-3.79M,-2.6%,1.7%
146869102,CVNA,CARVANA CO,567711,-15100,214.16M,-5.7M,-2.6%,2.5%
49845K101,KVYO,KLAVIYO INC,3056967,-627478,84.65M,-17.37M,-17%,1%
01644J108,ALKT,ALKAMI TECHNOLOGY INC,0,-665945,0,-20.07M,CLOSE,0%
87305R109,TTMI,TTM TECHNOLOGIES INC,2016285,-407310,116.14M,-23.46M,-16.8%,1.4%
64110L106,NFLX,NETFLIX INC,230719,-22490,276.61M,-26.96M,-8.9%,3.3%
86800U302,SMCI,SUPER MICRO COMPUTER INC,0,-556519,0,-27.27M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,1447575,-145414,317.84M,-31.93M,-9.1%,3.7%
29362U104,ENTG,ENTEGRIS INC,0,-420128,0,-33.88M,CLOSE,0%
816850101,SMTC,SEMTECH CORP,3504965,-486883,250.43M,-34.79M,-12.2%,2.9%
826919102,SLAB,SILICON LABORATORIES INC,0,-248282,0,-36.59M,CLOSE,0%
81141R100,SE,SEA LTD,1160795,-248701,207.47M,-44.45M,-17.6%,2.4%
19247G107,COHR,COHERENT CORP,459398,-548787,49.49M,-59.12M,-54.4%,0.58%
11135F101,AVGO,BROADCOM INC,1430911,-206213,472.07M,-68.03M,-12.6%,5.6%
461202103,INTU,INTUIT,0,-87168,0,-68.66M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,3186551,-404768,594.55M,-75.52M,-11.3%,7%
G6683N103,NU,NU HLDGS LTD,12418659,-5421686,198.82M,-86.8M,-30.4%,2.3%
00827B106,AFRM,AFFIRM HLDGS INC,0,-1275022,0,-88.16M,CLOSE,0%
22266T109,CPNG,COUPANG INC,770752,-2786812,24.82M,-89.74M,-78.3%,0.29%
M7S64H106,MNDY,MONDAY COM LTD,0,-329280,0,-103.55M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,971404,-253120,697.99M,-181.88M,-20.7%,8.2%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-5339131,0,-229M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,2993335,-1645780,737.5M,-405.49M,-35.5%,8.7%
Total,,,,,8.49B,-479.05M,-6.6%,100%
