CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30303M102,META,META PLATFORMS INC,64607,64607,47.45M,47.45M,NEW,9.8%
512807306,LRCX,LAM RESEARCH CORP,478246,142205,64.04M,19.04M,+42.3%,13.2%
N07059210,ASML,ASML HOLDING N V,15046,15046,14.57M,14.57M,NEW,3%
023135106,AMZN,AMAZON COM INC,222623,34528,48.88M,7.58M,+18.4%,10.1%
594918104,MSFT,MICROSOFT CORP,91107,8604,47.19M,4.46M,+10.4%,9.7%
02079K305,GOOGL,ALPHABET INC,249417,9105,60.63M,2.21M,+3.8%,12.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,202276,6817,56.49M,1.9M,+3.5%,11.7%
67066G104,NVDA,NVIDIA CORPORATION,780680,0,145.66M,0,NO CHANGE,30%
81762P102,NOW,SERVICENOW INC,0,-36923,0,-37.96M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-210285,0,-47.06M,CLOSE,0%
Total,,,,,484.91M,12.19M,+3%,100%
