CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,13700,13700,6.09M,6.09M,NEW,1.6%
594918104,MSFT,MICROSOFT CORP,10980,8980,5.69M,4.65M,+449%,1.5%
19260Q107,COIN,COINBASE GLOBAL INC,13290,9840,4.49M,3.32M,+285.2%,1.2%
02079K305,GOOGL,ALPHABET INC,15200,12200,3.7M,2.97M,+406.7%,0.97%
040413205,ANET,ARISTA NETWORKS INC,17500,17500,2.55M,2.55M,NEW,0.67%
11135F101,AVGO,BROADCOM INC,10200,7700,3.37M,2.54M,+308%,0.89%
037833100,AAPL,APPLE INC,13400,9900,3.41M,2.52M,+282.9%,0.9%
N07059210,ASML,ASML HOLDING N V,2050,2050,1.98M,1.98M,NEW,0.52%
149123101,CAT,CATERPILLAR INC,4000,4000,1.91M,1.91M,NEW,0.5%
82509L107,SHOP,SHOPIFY INC,10900,10900,1.62M,1.62M,NEW,0.43%
023135106,AMZN,AMAZON COM INC,10120,7120,2.22M,1.56M,+237.3%,0.59%
98980G102,ZS,ZSCALER INC,5065,5065,1.52M,1.52M,NEW,0.4%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,56900,56900,1.48M,1.48M,NEW,0.39%
172573107,CRCL,CIRCLE INTERNET GROUP INC,11050,11050,1.47M,1.47M,NEW,0.39%
92840M102,VST,VISTRA CORP,7405,7405,1.45M,1.45M,NEW,0.38%
056752108,BIDU,BAIDU INC,10500,10500,1.38M,1.38M,NEW,0.36%
025816109,AXP,AMERICAN EXPRESS CO,3800,3800,1.26M,1.26M,NEW,0.33%
00287Y109,ABBV,ABBVIE INC,5400,5400,1.25M,1.25M,NEW,0.33%
90138A103,VNET,VNET GROUP INC,116000,116000,1.2M,1.2M,NEW,0.32%
336433107,FSLR,FIRST SOLAR INC,5400,5400,1.19M,1.19M,NEW,0.31%
21037T109,CEG,CONSTELLATION ENERGY CORP,4345,3545,1.43M,1.17M,+443.1%,0.38%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,187400,187400,1.13M,1.13M,NEW,0.3%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,16250,16250,1.12M,1.12M,NEW,0.29%
91332U101,U,UNITY SOFTWARE INC,27500,27500,1.1M,1.1M,NEW,0.29%
064058100,BK,BANK NEW YORK MELLON CORP,13900,9900,1.51M,1.08M,+247.5%,0.4%
04626A103,ALAB,ASTERA LABS INC,5400,5400,1.06M,1.06M,NEW,0.28%
83406F102,SOFI,SOFI TECHNOLOGIES INC,40000,40000,1.06M,1.06M,NEW,0.28%
833445109,SNOW,SNOWFLAKE INC,5700,4593,1.29M,1.04M,+414.9%,0.34%
87422Q109,TLN,TALEN ENERGY CORP,2400,2400,1.02M,1.02M,NEW,0.27%
090040106,BILI,BILIBILI INC,36100,36100,1.01M,1.01M,NEW,0.27%
02156V109,OKLO,OKLO INC,9000,9000,1M,1M,NEW,0.26%
722304102,PDD,PDD HOLDINGS INC,7500,7500,991.27K,991.27K,NEW,0.26%
773903109,ROK,ROCKWELL AUTOMATION INC,3600,2800,1.26M,978.68K,+350%,0.33%
68389X105,ORCL,ORACLE CORP,10430,3388,2.93M,952.84K,+48.1%,0.77%
90353T100,UBER,UBER TECHNOLOGIES INC,9300,9300,911.12K,911.12K,NEW,0.24%
880770102,TER,TERADYNE INC,6345,6345,873.33K,873.33K,NEW,0.23%
67066G104,NVDA,NVIDIA CORPORATION,8600,4600,1.6M,858.27K,+115%,0.42%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,1775,1140,1.24M,795.72K,+179.5%,0.33%
46625H100,JPM,JPMORGAN CHASE & CO.,5500,2500,1.73M,788.58K,+83.3%,0.46%
36165L108,GDS,GDS HLDGS LTD,16800,16800,650.16K,650.16K,NEW,0.17%
13321L108,CCJ,CAMECO CORP,18300,7700,1.53M,645.72K,+72.6%,0.4%
835699307,SONY,SONY GROUP CORP,21000,21000,604.59K,604.59K,NEW,0.16%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,9493,2000,2.65M,558.58K,+26.7%,0.7%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,1900,900,931.72K,441.34K,+90%,0.25%
36118L106,FUTU,FUTU HLDGS LTD,6250,2350,1.09M,408.69K,+60.3%,0.29%
91324P102,UNH,UNITEDHEALTH GROUP INC,1140,1140,393.64K,393.64K,NEW,0.1%
36828A101,GEV,GE VERNOVA INC,1850,600,1.14M,368.94K,+48%,0.3%
21873S108,CRWV,COREWEAVE INC,2600,2600,355.81K,355.81K,NEW,0.09%
02079K107,GOOG,ALPHABET INC,2822,1100,687.3K,267.9K,+63.9%,0.18%
191216100,KO,COCA COLA CO,4000,4000,265.28K,265.28K,NEW,0.07%
75734B100,RDDT,REDDIT INC,800,800,183.99K,183.99K,NEW,0.05%
007903107,AMD,ADVANCED MICRO DEVICES INC,1000,1000,161.79K,161.79K,NEW,0.04%
85208P303,URNM,SPROTT FDS TR,2500,2500,151.07K,151.07K,NEW,0.04%
742718109,PG,PROCTER AND GAMBLE CO,2447,947,375.98K,145.51K,+63.1%,0.1%
852234103,XYZ,BLOCK INC,2000,2000,144.54K,144.54K,NEW,0.04%
89677Q107,TCOM,TRIP COM GROUP LTD,2363,800,177.7K,60.16K,+51.2%,0.05%
78464A755,XME,SPDR SERIES TRUST,600,600,55.91K,55.91K,NEW,0.01%
46429B309,EIDO,ISHARES TR,4000,2000,70.2K,35.1K,+100%,0.02%
87305R109,TTMI,TTM TECHNOLOGIES INC,600,600,34.56K,34.56K,NEW,<.01%
80004C200,SNDK,SANDISK CORP,300,300,33.66K,33.66K,NEW,<.01%
717081103,PFE,PFIZER INC,1300,1300,33.12K,33.12K,NEW,<.01%
Q4982L109,IREN,IREN LIMITED,700,700,32.85K,32.85K,NEW,<.01%
46429B408,EPHE,ISHARES TR,1200,1200,29.81K,29.81K,NEW,<.01%
443201108,HWM,HOWMET AEROSPACE INC,150,150,29.43K,29.43K,NEW,<.01%
771049103,RBLX,ROBLOX CORP,200,200,27.7K,27.7K,NEW,<.01%
093712107,BE,BLOOM ENERGY CORP,250,250,21.14K,21.14K,NEW,<.01%
651639106,NEM,NEWMONT CORP,250,250,21.08K,21.08K,NEW,<.01%
46434G814,EWM,ISHARES INC,800,800,20.74K,20.74K,NEW,<.01%
74762E102,PWR,QUANTA SVCS INC,50,50,20.72K,20.72K,NEW,<.01%
46434G780,EWS,ISHARES INC,8500,500,240.89K,14.17K,+6.2%,0.06%
03831W108,APP,APPLOVIN CORP,600,0,431.12K,0,NO CHANGE,0.11%
98850P109,YUMC,YUM CHINA HLDGS INC,2500,0,107.3K,0,NO CHANGE,0.03%
30303M102,META,META PLATFORMS INC,2474,-20,1.82M,-14.69K,-0.8%,0.48%
40415F101,HDB,HDFC BANK LTD,800,-700,27.33K,-23.91K,-46.7%,<.01%
81141R100,SE,SEA LTD,0,-300,0,-47.98K,CLOSE,0%
22266T109,CPNG,COUPANG INC,0,-3000,0,-89.88K,CLOSE,0%
92343V104,VZ,VERIZON COMMUNICATIONS INC,4366,-2634,191.89K,-115.76K,-37.6%,0.05%
464286103,EWA,ISHARES INC,3500,-4500,94.5K,-121.5K,-56.2%,0.02%
46434G772,EWT,ISHARES INC,6500,-2000,413.53K,-127.24K,-23.5%,0.11%
46429B598,INDA,ISHARES TR,1500,-2500,78.09K,-130.15K,-62.5%,0.02%
532457108,LLY,ELI LILLY & CO,316,-184,241.11K,-140.39K,-36.8%,0.06%
G29183103,ETN,EATON CORP PLC,400,-397,149.7K,-148.58K,-49.8%,0.04%
478160104,JNJ,JOHNSON & JOHNSON,0,-1000,0,-152.75K,CLOSE,0%
461202103,INTU,INTUIT,0,-200,0,-157.53K,CLOSE,0%
22160K105,COST,COSTCO WHSL CORP NEW,0,-200,0,-197.99K,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-2000,0,-246.5K,CLOSE,0%
256746108,DLTR,DOLLAR TREE INC,0,-3000,0,-297.12K,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,15200,-4000,1.28M,-336.28K,-20.8%,0.34%
78463X202,FEZ,SPDR INDEX SHS FDS,2000,-6000,124.24K,-372.72K,-75%,0.03%
92537N108,VRT,VERTIV HOLDINGS CO,0,-3000,0,-385.23K,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,0,-2000,0,-391.66K,CLOSE,0%
464286772,EWY,ISHARES INC,2200,-5800,176.22K,-464.58K,-72.5%,0.05%
25809K105,DASH,DOORDASH INC,0,-2180,0,-537.39K,CLOSE,0%
256677105,DG,DOLLAR GEN CORP NEW,0,-5300,0,-606.21K,CLOSE,0%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,0,-5000,0,-681.6K,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-600,0,-803.48K,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,7700,-6100,1.1M,-873.4K,-44.2%,0.29%
922908363,VOO,VANGUARD INDEX FDS,119000,-21000,72.87M,-12.86M,-15%,19.2%
78462F103,SPY,SPDR S&P 500 ETF TR,322000,-26500,214.51M,-17.65M,-7.6%,56.6%
46090E103,QQQ,INVESCO QQQ TR,0,-42000,0,-23.17M,CLOSE,0%
Total,,,,,379.27M,7.92M,+2.3%,100%
