CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
007973100,AEIS,ADVANCED ENERGY INDS,467301,467301,79.51M,79.51M,NEW,4.3%
609839105,MPWR,MONOLITHIC PWR SYS INC,77591,77591,71.43M,71.43M,NEW,3.8%
038222105,AMAT,APPLIED MATLS INC,315078,315078,64.51M,64.51M,NEW,3.5%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,2502012,2502012,61.45M,61.45M,NEW,3.3%
861012102,STM,STMICROELECTRONICS N V,2780953,598550,78.59M,16.92M,+27.4%,4.2%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,925202,101654,66.89M,7.35M,+12.3%,3.6%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,684774,41009,85.25M,5.11M,+6.4%,4.6%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,1200636,140198,36.68M,4.28M,+13.2%,2%
219350105,GLW,CORNING INC,1368477,39288,112.26M,3.22M,+3%,6%
M20791105,CAMT,CAMTEK LTD,604259,-14484,63.48M,-1.52M,-2.3%,3.4%
482480100,KLAC,KLA CORP,88256,-1912,95.19M,-2.06M,-2.1%,5.1%
042735100,ARW,ARROW ELECTRS INC,341959,-22413,41.38M,-2.71M,-6.2%,2.2%
682189105,ON,ON SEMICONDUCTOR CORP,1407903,-68079,69.42M,-3.36M,-4.6%,3.7%
01749D105,ALGM,ALLEGRO MICROSYSTEMS INC,1174953,-196637,34.31M,-5.74M,-14.3%,1.8%
67066G104,NVDA,NVIDIA CORPORATION,754100,-71333,140.7M,-13.31M,-8.6%,7.6%
573874104,MRVL,MARVELL TECHNOLOGY INC,765656,-181398,64.37M,-15.25M,-19.2%,3.5%
G3323L100,FN,FABRINET,278931,-42883,101.7M,-15.64M,-13.3%,5.5%
032095101,APH,AMPHENOL CORP NEW,809896,-132965,100.22M,-16.45M,-14.1%,5.4%
750917106,RMBS,RAMBUS INC DEL,631343,-195759,65.79M,-20.4M,-23.7%,3.5%
11135F101,AVGO,BROADCOM INC,303358,-73735,100.08M,-24.33M,-19.6%,5.4%
171779309,CIEN,CIENA CORP,717741,-181240,104.55M,-26.4M,-20.2%,5.6%
55024U109,LITE,LUMENTUM HLDGS INC,685710,-222425,111.57M,-36.19M,-24.5%,6%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,405368,-172339,113.22M,-48.13M,-29.8%,6.1%
03662Q105,ANSS,ANSYS INC,0,-156006,0,-54.79M,CLOSE,0%
05464C101,AXON,AXON ENTERPRISE INC,0,-69459,0,-57.51M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,0,-375437,0,-58.61M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-679140,0,-96.37M,CLOSE,0%
Total,,,,,1.86B,-185M,-10.8%,100%
