CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,3781818,3781818,196.5M,196.5M,NEW,1.9%
172573107,CRCL,CIRCLE INTERNET GROUP INC,1294079,892359,171.45M,118.23M,+222.1%,1.7%
G16910120,BLSH,BULLISH,1437368,1437368,91.43M,91.43M,NEW,0.89%
30063P105,EXAS,EXACT SCIENCES CORP,1286595,1119830,70.39M,61.27M,+671.5%,0.68%
02079K107,GOOG,ALPHABET INC-CL C,272797,161541,66.42M,39.33M,+145.2%,0.64%
81663L200,WGS,GENEDX HOLDINGS CORP,292255,292255,31.44M,31.44M,NEW,0.3%
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,179006,153118,31.99M,27.36M,+591.5%,0.31%
83406F102,SOFI,SOFI TECHNOLOGIES INC,4196899,796939,110.84M,21.05M,+23.4%,1.1%
056752108,BIDU,BAIDU INC - SPON ADR,313106,145524,41.26M,19.18M,+86.8%,0.4%
98954M200,Z,ZILLOW GROUP INC - C,454958,242453,35.04M,18.67M,+114.1%,0.34%
G5279N105,KLAR,KLARNA GROUP PLC,485640,485640,17.7M,17.7M,NEW,0.17%
G6683N103,NU,NU HOLDINGS LTD/CAYMAN ISL-A,5061698,1075602,80.99M,17.21M,+27%,0.78%
244199105,DE,DEERE & CO,191713,30797,87.62M,14.08M,+19.1%,0.85%
88339J105,TTD,TRADE DESK INC/THE -CLASS A,1174980,247964,57.55M,12.15M,+26.7%,0.56%
74168J101,PRME,PRIME MEDICINE INC,3629924,2040807,20.04M,11.27M,+128.4%,0.19%
316841105,FIG,FIGMA INC-CL A,209225,209225,10.84M,10.84M,NEW,0.11%
009066101,ABNB,AIRBNB INC-CLASS A,829181,84591,100.65M,10.27M,+11.4%,0.98%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,111595,27301,34.07M,8.34M,+32.4%,0.33%
14167L103,CDNA,CAREDX INC,1740064,504473,25.28M,7.33M,+40.8%,0.24%
25809K105,DASH,DOORDASH INC - A,183958,23248,50.02M,6.32M,+14.5%,0.48%
051774107,AUR,AURORA INNOVATION INC,7253929,1083373,39.1M,5.84M,+17.6%,0.38%
65345M108,NXDR,NEXTDOOR HOLDINGS INC,13660830,2768087,28.41M,5.76M,+25.4%,0.28%
21873S108,CRWV,COREWEAVE INC-CL A,247874,41833,33.91M,5.72M,+20.3%,0.33%
732908108,PONY,PONY AI INC,539141,247602,12.12M,5.57M,+84.9%,0.12%
451051106,IBTA,IBOTTA INC-CL A,1279652,172314,35.6M,4.79M,+15.6%,0.34%
452327109,ILMN,ILLUMINA INC,917246,49265,87.03M,4.67M,+5.7%,0.84%
G32089107,ETOR,ETORO GROUP LTD-A,523143,103788,21.55M,4.28M,+24.7%,0.21%
500081104,KDK,KODIAK AI INC,618130,618130,4.23M,4.23M,NEW,0.04%
