CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
893870204,TGS,TRANSPORTADORA DE GAS SUR,2897250,2897250,60.93M,60.93M,NEW,4.2%
83056P715,SKE,SKEENA RES LTD NEW,16871819,2841708,310.95M,52.37M,+20.3%,21.3%
01921D204,AAUC,ALLIED GOLD CORP,14736634,2944721,258.04M,51.56M,+25%,17.7%
G4701H109,IHS,IHS HOLDING LIMITED,4845561,2488223,33.05M,16.97M,+105.6%,2.3%
83419D201,SLSR,SOLARIS RES INC,6811620,2000000,43.39M,12.74M,+41.6%,3%
450047303,IRS,IRSA INVERSIONES Y REP S A,3423977,1056796,40.54M,12.51M,+44.6%,2.8%
697660207,PAM,PAMPA ENERGIA S A,698775,206197,41.97M,12.38M,+41.9%,2.9%
19425C100,CNL,COLLECTIVE MINING LTD,10455037,538143,151.08M,7.78M,+5.4%,10.3%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,242501,242501,1.79M,1.79M,NEW,0.12%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,13430445,87893,243.36M,1.59M,+0.7%,16.7%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,1788285,0,27.83M,0,NO CHANGE,1.9%
53680QAA6,LAR,LITHIUM ARGENTINA AG,14611000,0,13.18M,0,NO CHANGE,0.9%
226406106,CRESY,CRESUD S A C I F Y A,395181,0,3.64M,0,NO CHANGE,0.25%
P5626F128,IFS,INTERCORP FINL SVCS INC,935698,-252513,37.75M,-10.19M,-21.3%,2.6%
44891N208,IAC,IAC INC,1325799,-711041,45.17M,-24.23M,-34.9%,3.1%
L00849106,AGRO,ADECOAGRO S A,0,-2825500,0,-25.83M,CLOSE,0%
G3730H106,CCIR,COHEN CIRCLE ACQUISITION COR,0,-2492592,0,-27.34M,CLOSE,0%
29446Y502,EQX,EQUINOX GOLD CORP,0,-7699497,0,-44.27M,CLOSE,0%
91822M502,VEON,VEON LTD,512938,-949357,27.92M,-51.67M,-64.9%,1.9%
284902509,EGO,ELDORADO GOLD CORP NEW,0,-4760879,0,-96.84M,CLOSE,0%
552953101,MGM,MGM RESORTS INTERNATIONAL,3486261,-5324061,120.83M,-184.53M,-60.4%,8.3%
Total,,,,,1.46B,-234.27M,-14.5%,100%
