CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
747525103,QCOM,QUALCOMM INC,888660,309273,147.84M,51.45M,+53.4%,23.1%
037833100,AAPL,APPLE INC,17474,17474,4.45M,4.45M,NEW,0.7%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,171647,13000,13.72M,1.04M,+8.2%,2.1%
482497104,BEKE,KE HLDGS INC,1288991,0,24.49M,0,NO CHANGE,3.8%
47215PAJ5,JD,JD.COM INC,21000000,0,22.73M,0,NO CHANGE,3.6%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,164163,0,4.03M,0,NO CHANGE,0.63%
11135F101,AVGO,BROADCOM INC,8453,0,2.79M,0,NO CHANGE,0.44%
86800UAB0,SMCI,SUPER MICRO COMPUTER INC,1000000,0,1.01M,0,NO CHANGE,0.16%
67066G104,NVDA,NVIDIA CORPORATION,46514,-6276,8.68M,-1.17M,-11.9%,1.4%
01609WBG6,BABA,ALIBABA GROUP HLDG LTD,17440000,-9060000,32.25M,-16.75M,-34.2%,5%
031652100,AMKR,AMKOR TECHNOLOGY INC,177265,-932216,5.03M,-26.47M,-84%,0.79%
01609W102,BABA,ALIBABA GROUP HLDG LTD,1556654,-207437,278.22M,-37.08M,-11.8%,43.6%
595112103,MU,MICRON TECHNOLOGY INC,559240,-266424,93.57M,-44.58M,-32.3%,14.6%
Total,,,,,638.81M,-69.11M,-13.2%,100%
