CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G6683N103,NU,NU HLDGS LTD,14261084,1791099,228.32M,28.68M,+14.4%,32.3%
037833100,AAPL,APPLE INC,63293,63293,16.12M,16.12M,NEW,2.3%
67066G104,NVDA,NVIDIA CORPORATION,84565,84565,15.78M,15.78M,NEW,2.2%
594918104,MSFT,MICROSOFT CORP,29235,29235,15.14M,15.14M,NEW,2.1%
02079K305,GOOGL,ALPHABET INC,59903,59903,14.56M,14.56M,NEW,2.1%
30303M102,META,META PLATFORMS INC,19706,19706,14.47M,14.47M,NEW,2%
023135106,AMZN,AMAZON COM INC,65304,65304,14.34M,14.34M,NEW,2%
64110L106,NFLX,NETFLIX INC,5759,5759,6.9M,6.9M,NEW,0.98%
G98239109,XP,XP INC,8348466,245218,156.87M,4.61M,+3%,22.2%
G9503X111,WALDW,WALDENCAST PLC,0,-82102,0,-6.67K,CLOSE,0%
G9470A102,VTEX,VTEX,223027,-3028,976.86K,-13.26K,-1.3%,0.14%
97717X719,CXSE,WISDOMTREE TR,29779,-6151,1.33M,-274.21K,-17.1%,0.19%
500767306,KWEB,KRANESHARES TR,33566,-6934,1.41M,-291.3K,-17.1%,0.2%
46090E103,QQQ,INVESCO QQQ TR,2592,-535,1.56M,-321.2K,-17.1%,0.22%
G85158106,STNE,STONECO LTD,8938117,-157953,169.02M,-2.99M,-1.7%,23.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,58836,-75918,16.43M,-21.2M,-56.3%,2.3%
58733R102,MELI,MERCADOLIBRE INC,14665,-34411,34.27M,-80.42M,-70.1%,4.8%
Total,,,,,707.5M,25.08M,+3.9%,100%
