CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,Taiwan Semiconductor Manufacturing,59378,35846,16.58M,10.01M,+152.3%,3.2%
19247G107,COHR,Coherent Corp,79500,79500,8.56M,8.56M,NEW,1.7%
697435105,PANW,Palo Alto Networks Inc,40407,40407,8.23M,8.23M,NEW,1.6%
682189105,ON,ON Semiconductor Corp,160535,160535,7.92M,7.92M,NEW,1.5%
02079K305,GOOGL,Alphabet Inc,50360,29350,12.24M,7.13M,+139.7%,2.4%
67066G104,NVDA,NVIDIA Corporation,91135,36312,17M,6.78M,+66.2%,3.3%
57636Q104,MA,Mastercard Incorporated,31609,11175,17.98M,6.36M,+54.7%,3.5%
040413205,ANET,Arista Networks Inc,108206,43601,15.77M,6.35M,+67.5%,3.1%
11135F101,AVGO,Broadcom Inc,73504,17192,24.25M,5.67M,+30.5%,4.7%
82509L107,SHOP,Shopify Inc,37797,37797,5.62M,5.62M,NEW,1.1%
518415104,LSCC,Lattice Semiconductor Corp,135196,74072,9.91M,5.43M,+121.2%,1.9%
871607107,SNPS,Synopsys Inc,33738,10055,16.65M,4.96M,+42.5%,3.2%
58155Q103,MCK,Mckesson Corp,16270,6068,12.57M,4.69M,+59.5%,2.4%
872540109,TJX,The TJX Companies Inc,114638,27625,16.57M,3.99M,+31.7%,3.2%
512807306,LRCX,Lam Research Corporation,151712,27760,20.31M,3.72M,+22.4%,4%
833445109,SNOW,Snowflake Inc,52918,16394,11.94M,3.7M,+44.9%,2.3%
339750101,FND,Floor & Decor Holdings Inc,33424,33424,2.46M,2.46M,NEW,0.48%
22788C105,CRWD,CrowdStrike Holdings Inc,11314,4411,5.55M,2.16M,+63.9%,1.1%
053332102,AZO,AutoZone Inc,3365,434,14.44M,1.86M,+14.8%,2.8%
64110L106,NFLX,Netflix Inc,9621,1482,11.53M,1.78M,+18.2%,2.2%
437076102,HD,Home Depot Inc,20293,3924,8.22M,1.59M,+24%,1.6%
78410G104,SBAC,SBA Communications Corporation,48648,7592,9.41M,1.47M,+18.5%,1.8%
235851102,DHR,Danaher Corporation,59673,7155,11.83M,1.42M,+13.6%,2.3%
052769106,ADSK,Autodesk Inc,16786,3115,5.33M,989.54K,+22.8%,1%
67059N108,NTNX,Nutanix Inc,56033,2088,4.17M,155.33K,+3.9%,0.81%
023135106,AMZN,Amazon Com Inc,72851,284,16M,62.36K,+0.4%,3.1%
055477103,BCAX,Bicara Therapeutics Inc,275942,0,4.36M,0,NO CHANGE,0.85%
037833100,AAPL,Apple Inc,10100,0,2.57M,0,NO CHANGE,0.5%
46438F101,IBIT,iShares Bitcoin Trust ETF,37476,0,2.44M,0,NO CHANGE,0.47%
81764X103,TTAN,ServiceTitan Inc,0,-8025,0,-860.12K,CLOSE,0%
461202103,INTU,Intuit,10281,-2922,7.02M,-2M,-22.1%,1.4%
16935C109,CHYM,Chime Financial Inc,461859,-103365,9.32M,-2.08M,-18.3%,1.8%
594918104,MSFT,Microsoft Corp,12043,-5132,6.24M,-2.66M,-29.9%,1.2%
G4705A100,ICLR,ICON Public Limited Company,0,-23313,0,-3.39M,CLOSE,0%
093712107,BE,Bloom Energy Corp,114460,-61020,9.68M,-5.16M,-34.8%,1.9%
90353T100,UBER,Uber Technologies Inc,0,-55857,0,-5.21M,CLOSE,0%
036752103,ELV,Elevance Health Inc,0,-17167,0,-6.68M,CLOSE,0%
30303M102,META,Meta Platforms Inc,15380,-16908,11.29M,-12.42M,-52.4%,2.2%
770700102,HOOD,Robinhood Markets Inc,1049802,-91100,150.31M,-13.04M,-8%,29.2%
Total,,,,,514.26M,59.56M,+15.8%,100%
