CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
974155103,WING,WINGSTOP INC,750000,750000,188.76M,188.76M,NEW,4.4%
650111107,NYT,NEW YORK TIMES CO,8000000,1750000,459.2M,100.45M,+28%,10.8%
83601L102,SHC,SOTERA HEALTH CO,25000000,4990000,393.25M,78.49M,+24.9%,9.3%
531229755,FWONK,LIBERTY MEDIA CORP DEL,2990000,490000,312.31M,51.18M,+19.6%,7.4%
893641100,TDG,TRANSDIGM GROUP INC,200000,25000,263.6M,32.95M,+14.3%,6.2%
531229771,FWONA,LIBERTY MEDIA CORP DEL,635970,10970,60.56M,1.04M,+1.8%,1.4%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,2000000,0,459.72M,0,NO CHANGE,10.8%
40412C101,HCA,HCA HEALTHCARE INC,1000000,0,426.2M,0,NO CHANGE,10%
294429105,EFX,EQUIFAX INC,1000000,0,256.53M,0,NO CHANGE,6%
808513105,SCHW,SCHWAB CHARLES CORP,2250000,0,214.81M,0,NO CHANGE,5.1%
N00985106,AER,AERCAP HOLDINGS NV,725000,0,87.72M,0,NO CHANGE,2.1%
934550203,WMG,WARNER MUSIC GROUP CORP,6250000,-1750000,212.88M,-59.61M,-21.9%,5%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,4000000,-1000000,337.32M,-84.33M,-20%,7.9%
278768106,SATS,ECHOSTAR CORP,7500000,-1460000,572.7M,-111.49M,-16.3%,13.5%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,0,-500000,0,-133.17M,CLOSE,0%
Total,,,,,4.25B,64.29M,+1.8%,100%
