CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,68645580,29150926,890.33M,378.09M,+73.8%,34.4%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,9346501,2231169,496.02M,118.41M,+31.4%,19.2%
722304102,PDD,PDD HOLDINGS INC,6168721,590869,815.32M,78.1M,+10.6%,31.5%
74969N103,RLX,RLX TECHNOLOGY INC,62864424,0,165.33M,0,NO CHANGE,6.4%
00246W103,AXTI,AXT INC,1730156,0,7.77M,0,NO CHANGE,0.3%
65487X102,NOAH,NOAH HLDGS LTD,175328,0,2.03M,0,NO CHANGE,0.08%
00851L103,API,AGORA INC,9900,0,37.82K,0,NO CHANGE,<.01%
04965M106,ATAT,ATOUR LIFESTYLE HOLDINGS LTD,5668822,-181140,213.09M,-6.81M,-3.1%,8.2%
54975P201,LU,LUFAX HOLDING LTD,0,-6464988,0,-18.04M,CLOSE,0%
Total,,,,,2.59B,549.74M,+30.8%,100%
