CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
576323109,MTZ,MASTEC INC,750000,750000,159.61M,159.61M,NEW,4.4%
267475101,DY,DYCOM INDS INC,4117320,299495,1.2B,87.38M,+7.8%,33.2%
934423104,WBD,WARNER BROS DISCOVERY INC,1000000,1000000,19.53M,19.53M,NEW,0.54%
00165C302,AMC,AMC ENTMT HLDGS INC,2000000,2000000,5.8M,5.8M,NEW,0.16%
26884L109,EQT,EQT CORP,580000,100000,31.57M,5.44M,+20.8%,0.87%
74762E102,PWR,QUANTA SCVS INC,5007840,11191,2.08B,4.64M,+0.2%,57.4%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,7054803,79617,52.28M,589.96K,+1.1%,1.4%
75281A109,RRC,RANGE RES CORP,800000,0,30.11M,0,NO CHANGE,0.83%
65290E101,NXT,NEXTRACKER INC,0,-10000,0,-543.7K,CLOSE,0%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,2130783,-290000,17.37M,-2.36M,-12%,0.48%
023135106,AMZN,AMAZON COM INC,3980,-130000,873.89K,-28.54M,-97%,0.02%
02079K305,GOOGL,ALPHABET INC,1800,-178200,437.58K,-43.32M,-99%,0.01%
336433107,FSLR,FIRST SOLAR INC,100000,-200000,22.05M,-44.11M,-66.7%,0.61%
81369Y886,XLU,SELECT SECTOR SPDR TR,0,-1000000,0,-81.66M,CLOSE,0%
Total,,,,,3.62B,82.45M,+2.6%,100%
