CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,122500,122500,29.78M,29.78M,NEW,5%
23804L103,DDOG,DATADOG INC,207000,207000,29.48M,29.48M,NEW,5%
20717M103,CFLT,CONFLUENT INC,1268640,1268640,25.12M,25.12M,NEW,4.2%
833445109,SNOW,SNOWFLAKE INC,99000,99000,22.33M,22.33M,NEW,3.8%
60937P106,MDB,MONGODB INC,68500,68500,21.26M,21.26M,NEW,3.6%
01609W102,BABA,ALIBABA GROUP HLDG LTD,105000,105000,18.77M,18.77M,NEW,3.2%
090043100,BILL,BILL HOLDINGS INC,962500,322680,50.98M,17.09M,+50.4%,8.6%
37637K108,GTLB,GITLAB INC,850000,375585,38.32M,16.93M,+79.2%,6.4%
16935C109,CHYM,CHIME FINL INC,1491677,798147,30.09M,16.1M,+115.1%,5.1%
21037T109,CEG,CONSTELLATION ENERGY CORP,47975,43698,15.79M,14.38M,+1021.7%,2.7%
N07059210,ASML,ASML HOLDING N V,18485,12974,17.9M,12.56M,+235.4%,3%
03783C100,APPF,APPFOLIO INC,20000,20000,5.51M,5.51M,NEW,0.93%
M7S64H106,MNDY,MONDAY COM LTD,19843,19843,3.84M,3.84M,NEW,0.65%
037833100,AAPL,APPLE INC,10667,2391,2.72M,608.82K,+28.9%,0.46%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,25179,2289,5.73M,521.27K,+10%,0.96%
032654105,ADI,ANALOG DEVICES INC,6768,698,1.66M,171.5K,+11.5%,0.28%
871607107,SNPS,SYNOPSYS INC,3500,-204,1.73M,-100.65K,-5.5%,0.29%
03662Q105,ANSS,ANSYS INC,0,-2463,0,-865.05K,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,2412,-3544,847.24K,-1.24M,-59.5%,0.14%
M6191J100,FROG,JFROG LTD,579265,-29505,27.42M,-1.4M,-4.8%,4.6%
M2197Q107,CLBT,CELLEBRITE DI LTD,357755,-195000,6.63M,-3.61M,-35.3%,1.1%
63947X101,NCNO,NCINO INC,0,-150820,0,-4.22M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,251113,-41675,40.63M,-6.74M,-14.2%,6.8%
023135106,AMZN,AMAZON COM INC,50033,-34751,10.99M,-7.63M,-41%,1.8%
11135F101,AVGO,BROADCOM INC,99305,-23166,32.76M,-7.64M,-18.9%,5.5%
58733R102,MELI,MERCADOLIBRE INC,0,-3049,0,-7.97M,CLOSE,0%
81141R100,SE,SEA LTD,69303,-51327,12.39M,-9.17M,-42.5%,2.1%
67066G104,NVDA,NVIDIA CORPORATION,276675,-75907,51.62M,-14.16M,-21.5%,8.7%
09239B109,BL,BLACKLINE INC,0,-257518,0,-14.58M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-11539,0,-15.45M,CLOSE,0%
36165L108,GDS,GDS HLDGS LTD,244557,-470025,9.46M,-18.19M,-65.8%,1.6%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,289095,-69662,80.74M,-19.46M,-19.4%,13.6%
30303M102,META,META PLATFORMS INC,0,-26905,0,-19.86M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,0,-169252,0,-26.42M,CLOSE,0%
Total,,,,,594.48M,55.73M,+11.4%,100%
