CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G5279N105,KLAR,KLARNA GROUP PLC,5266524,5266524,193.02M,193.02M,NEW,3.8%
98954M200,Z,ZILLOW GROUP INC,1739000,1739000,133.99M,133.99M,NEW,2.6%
N07059210,ASML,ASML HOLDING N V,129000,129000,124.88M,124.88M,NEW,2.4%
594918104,MSFT,MICROSOFT CORP,611000,152000,316.47M,78.73M,+33.1%,6.2%
833445109,SNOW,SNOWFLAKE INC,893000,265000,201.42M,59.77M,+42.2%,3.9%
146869102,CVNA,CARVANA CO,151000,151000,56.96M,56.96M,NEW,1.1%
023135106,AMZN,AMAZON COM INC,1324000,181000,290.71M,39.74M,+15.8%,5.7%
25809K105,DASH,DOORDASH INC,1204000,119000,327.48M,32.37M,+11%,6.4%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,371600,45600,259.38M,31.83M,+14%,5.1%
67066G104,NVDA,NVIDIA CORPORATION,2281000,123000,425.59M,22.95M,+5.7%,8.3%
64119N608,NTSK,NETSKOPE INC,400000,400000,9.09M,9.09M,NEW,0.18%
G16910120,BLSH,BULLISH,100000,100000,6.36M,6.36M,NEW,0.12%
316841105,FIG,FIGMA INC,60000,60000,3.11M,3.11M,NEW,0.06%
30303M102,META,META PLATFORMS INC,968000,0,710.88M,0,NO CHANGE,13.9%
697435105,PANW,PALO ALTO NETWORKS INC,1885000,0,383.82M,0,NO CHANGE,7.5%
81764X103,TTAN,SERVICETITAN INC,1229285,0,123.95M,0,NO CHANGE,2.4%
16935C109,CHYM,CHIME FINL INC,4420841,0,89.17M,0,NO CHANGE,1.7%
565394103,CART,MAPLEBEAR INC,280037,0,10.29M,0,NO CHANGE,0.2%
81141R100,SE,SEA LTD,1704000,-51000,304.56M,-9.12M,-2.9%,5.9%
81762P102,NOW,SERVICENOW INC,227000,-17000,208.9M,-15.64M,-7%,4.1%
G6683N103,NU,NU HLDGS LTD,0,-1176507,0,-16.14M,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,541000,-68000,190.03M,-23.89M,-11.2%,3.7%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,453000,-103000,126.52M,-28.77M,-18.5%,2.5%
68389X105,ORCL,ORACLE CORP,1111000,-221000,312.46M,-62.15M,-16.6%,6.1%
11135F101,AVGO,BROADCOM INC,950500,-325000,313.58M,-107.22M,-25.5%,6.1%
268150109,DT,DYNATRACE INC,0,-2823000,0,-155.86M,CLOSE,0%
22266T109,CPNG,COUPANG INC,0,-7767000,0,-232.7M,CLOSE,0%
Total,,,,,5.12B,141.32M,+3%,100%
