CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03831W108,APP,APPLOVIN CORP,50000,25000,35.93M,17.96M,+100%,9.8%
G8068L108,SN,SHARKNINJA INC,150000,150000,15.47M,15.47M,NEW,4.2%
64110L106,NFLX,NETFLIX INC,82500,7500,98.91M,8.99M,+10%,26.9%
H5919C104,ONON,ON HLDG AG,330000,102286,13.98M,4.33M,+44.9%,3.8%
82509L107,SHOP,SHOPIFY INC,5000,5000,743.05K,743.05K,NEW,0.2%
25809K105,DASH,DOORDASH INC,35000,0,9.52M,0,NO CHANGE,2.6%
68389X105,ORCL,ORACLE CORP,55000,-25000,15.47M,-7.03M,-31.2%,4.2%
98954M101,ZG,ZILLOW GROUP INC,0,-150000,0,-10.27M,CLOSE,0%
00827B106,AFRM,AFFIRM HLDGS INC,400000,-150000,29.23M,-10.96M,-27.3%,8%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-150000,0,-13.99M,CLOSE,0%
30303M102,META,META PLATFORMS INC,125000,-25000,91.8M,-18.36M,-16.7%,25%
67066G104,NVDA,NVIDIA CORPORATION,300000,-225000,55.97M,-41.98M,-42.9%,15.3%
Total,,,,,367.02M,-55.1M,-13.7%,100%
