CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G25508105,CRH,CRH PLC,2885796,156374,346.01M,18.75M,+5.7%,91.3%
040413205,ANET,ARISTA NETWORKS INC,33928,33928,4.94M,4.94M,NEW,1.3%
58733R102,MELI,MERCADOLIBRE INC,2581,1326,6.03M,3.1M,+105.7%,1.6%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,32386,32386,2.28M,2.28M,NEW,0.6%
496902404,KGC,KINROSS GOLD CORP,89978,89978,2.24M,2.24M,NEW,0.59%
243537107,DECK,DECKERS OUTDOOR CORP,10569,10569,1.07M,1.07M,NEW,0.28%
303250104,FICO,FAIR ISAAC CORP,647,460,968.25K,688.4K,+246%,0.26%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,31339,7920,1.7M,428.95K,+33.8%,0.45%
G0260P102,AS,AMER SPORTS INC,110218,8524,3.83M,296.21K,+8.4%,1%
72703X106,PL,PLANET LABS PBC,141249,12241,1.83M,158.89K,+9.5%,0.48%
64110L106,NFLX,NETFLIX INC,1437,0,1.72M,0,NO CHANGE,0.45%
55354G100,MSCI,MSCI INC,1565,0,888K,0,NO CHANGE,0.23%
732908108,PONY,PONY AI INC,68462,-10320,1.54M,-232.1K,-13.1%,0.41%
19247G107,COHR,COHERENT CORP,9375,-3867,1.01M,-416.55K,-29.2%,0.27%
26853E102,EH,EHang Holdings Ltd,0,-46336,0,-804.39K,CLOSE,0%
60937P106,MDB,MONGODB INC,0,-3880,0,-814.76K,CLOSE,0%
443573100,HUBS,HubSpot,0,-1625,0,-904.52K,CLOSE,0%
82509L107,SHOP,SHOPIFY INC - A,0,-8111,0,-935.6K,CLOSE,0%
093712107,BE,Bloom Energy Corp,0,-40984,0,-980.34K,CLOSE,0%
H5919C104,ONON,ON HOLDING AG-A,0,-19738,0,-1.03M,CLOSE,0%
92826C839,V,Visa Inc,0,-2984,0,-1.06M,CLOSE,0%
81762P102,NOW,ServiceNow Inc,0,-1087,0,-1.12M,CLOSE,0%
743315103,PGR,Progressive,0,-4609,0,-1.23M,CLOSE,0%
532457108,LLY,Eli Lilly & Co,0,-1651,0,-1.29M,CLOSE,0%
90353T100,UBER,Uber Technologies,0,-21021,0,-1.96M,CLOSE,0%
23804L103,DDOG,DATADOG INC - CLASS A,0,-15837,0,-2.13M,CLOSE,0%
02079K107,GOOG,Alphabet Inc,0,-12560,0,-2.23M,CLOSE,0%
81141R100,SE,SEA LTD-ADR,0,-14243,0,-2.28M,CLOSE,0%
68902V107,OTIS,Otis Worldwide,0,-27031,0,-2.68M,CLOSE,0%
02079K305,GOOGL,Alphabet Inc,0,-17141,0,-3.02M,CLOSE,0%
876030107,TPR,Tapestry,0,-34949,0,-3.07M,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,0,-27137,0,-3.08M,CLOSE,0%
03769M106,APO,APOLLO GLOBAL MANAGEMENT INC,0,-25835,0,-3.67M,CLOSE,0%
874039100,TSM,TSMC,0,-18504,0,-4.19M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,5363,-11000,2.78M,-5.7M,-67.2%,0.73%
67066G104,NVDA,NVIDIA Corp,0,-41596,0,-6.57M,CLOSE,0%
G3643J108,FLUT,Flutter Entertainment PLC,0,-508574,0,-145.29M,CLOSE,0%
Total,,,,,378.83M,-162.71M,-35.1%,100%
