CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
60855R100,MOH,MOLINA HEALTHCARE INC,38098,38098,7.29M,7.29M,NEW,5.4%
008073108,AVAV,AEROVIRONMENT INC,17357,17357,5.47M,5.47M,NEW,4%
500767306,KWEB,KRANESHARES TRUST,126503,126503,5.31M,5.31M,NEW,3.9%
680665205,OLN,OLIN CORP,154731,154731,3.87M,3.87M,NEW,2.9%
156431108,CENX,CENTURY ALUM CO,108000,108000,3.17M,3.17M,NEW,2.3%
G9456A100,GLNG,GOLAR LNG LTD,76586,76586,3.09M,3.09M,NEW,2.3%
18915M107,NET,CLOUDFLARE INC,11894,11894,2.55M,2.55M,NEW,1.9%
11271J107,BN,BROOKFIELD CORP,36572,36572,2.51M,2.51M,NEW,1.9%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,7180,7180,2.32M,2.32M,NEW,1.7%
13057Q305,CRC,CALIFORNIA RES CORP,26350,26350,1.4M,1.4M,NEW,1%
98954M200,Z,ZILLOW GROUP INC,13905,13905,1.07M,1.07M,NEW,0.79%
68634K106,ORLA,ORLA MNG LTD NEW,102000,83580,1.1M,902.66K,+453.7%,0.81%
30069T101,EE,EXCELERATE ENERGY INC,29244,29244,736.66K,736.66K,NEW,0.54%
G0273J101,AEXA,AMERICAN EXCEPTIONALISM ACQU,60000,60000,655.8K,655.8K,NEW,0.48%
302301106,EZPW,EZCORP INC,284699,20461,5.42M,389.58K,+7.7%,4%
464287432,TLT,ISHARES TR,63000,0,5.63M,0,NO CHANGE,4.2%
67074C103,NBB,NUVEEN TAXABLE MUNICPAL INM,31270,0,507.2K,0,NO CHANGE,0.38%
04010L103,ARCC,ARES CAPITAL CORP,24366,0,497.31K,0,NO CHANGE,0.37%
165167735,EXE,CHESAPEAKE ENERGY CORP,0,-87,0,-10.17K,CLOSE,0%
93627C101,HCC,WARRIOR MET COAL INC,0,-1007,0,-46.15K,CLOSE,0%
44955L106,IAUX,I-80 GOLD CORP,189131,-50029,180.7K,-47.8K,-20.9%,0.13%
92846Q107,COCO,VITA COCO CO INC,0,-3154,0,-113.86K,CLOSE,0%
77313F106,RCKT,ROCKET PHARMACEUTICALS INC,178769,-48231,582.79K,-157.23K,-21.2%,0.43%
29084Q100,EME,EMCOR GROUP INC,0,-447,0,-239.1K,CLOSE,0%
539830109,LMT,LOCKHEED MARTIN CORP,2352,-616,1.17M,-307.51K,-20.8%,0.87%
00181T107,GOLD,A-MARK PRECIOUS METALS INC,0,-17163,0,-380.68K,CLOSE,0%
G9503X103,WALD,WALDENCAST PLC,0,-210069,0,-514.67K,CLOSE,0%
G9460G101,VAL,VALARIS LTD,52115,-13705,2.54M,-668.39K,-20.8%,1.9%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,195173,-45507,3.06M,-714.46K,-18.9%,2.3%
015658107,ASTL,ALGOMA STL GROUP INC,864585,-215457,3.07M,-765.95K,-19.9%,2.3%
G0772R208,NTB,BANK OF NT BUTTERFIELD&SON L,38322,-18709,1.64M,-802.99K,-32.8%,1.2%
88642R109,TDW,TIDEWATER INC NEW,40105,-18354,2.14M,-978.82K,-31.4%,1.6%
714266103,PPTA,PERPETUA RESOURCES CORP,130141,-49859,2.63M,-1.01M,-27.7%,1.9%
03769M106,APO,APOLLO GLOBAL MGMT INC,30629,-7954,4.08M,-1.06M,-20.6%,3%
05722G100,BKR,BAKER HUGHES COMPANY,43099,-22201,2.1M,-1.08M,-34%,1.6%
876511106,TGB,TASEKO MINES LTD,1155287,-298794,4.89M,-1.26M,-20.5%,3.6%
644535106,NGD,NEW GOLD INC CDA,430710,-176130,3.09M,-1.26M,-29%,2.3%
66987E206,NG,NOVAGOLD RES INC,416178,-159522,3.66M,-1.4M,-27.7%,2.7%
G6700G107,NVT,NVENT ELECTRIC PLC,0,-21149,0,-1.55M,CLOSE,0%
88033G407,THC,TENET HEALTHCARE CORP,44592,-8550,9.05M,-1.74M,-16.1%,6.7%
22266M104,COUR,COURSERA INC,0,-198564,0,-1.74M,CLOSE,0%
15101Q207,CLS,CELESTICA INC,0,-11908,0,-1.86M,CLOSE,0%
443628102,HBM,HUDBAY MINERALS INC,141077,-125509,2.14M,-1.9M,-47.1%,1.6%
011532108,AGI,ALAMOS GOLD INC NEW,186831,-58767,6.51M,-2.05M,-23.9%,4.8%
48581R205,KSPI,KASPI KZ JSC,0,-27443,0,-2.33M,CLOSE,0%
G69451105,PAX,PATRIA INVESTMENTS LIMITED,399087,-202063,5.83M,-2.95M,-33.6%,4.3%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,0,-1548,0,-3.03M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-13634,0,-3.05M,CLOSE,0%
446413106,HII,HUNTINGTON INGALLS INDS INC,8839,-11006,2.54M,-3.17M,-55.5%,1.9%
