CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,BROADCOM INC,932000,932000,307.48M,307.48M,NEW,14.8%
30303M102,META,META PLATFORMS INC,154000,154000,113.09M,113.09M,NEW,5.4%
146869102,CVNA,CARVANA CO,195000,195000,73.56M,73.56M,NEW,3.5%
594918104,MSFT,MICROSOFT CORP,440000,136000,227.9M,70.44M,+44.7%,11%
N97284108,NBIS,NEBIUS GROUP N.V.,407435,407435,45.74M,45.74M,NEW,2.2%
278768106,SATS,ECHOSTAR CORP,642000,562056,49.02M,42.92M,+703.1%,2.4%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,384000,384000,41.4M,41.4M,NEW,2%
03831W108,APP,APPLOVIN CORP,167000,51710,120M,37.16M,+44.9%,5.8%
023135106,AMZN,AMAZON COM INC,338000,159605,74.21M,35.04M,+89.5%,3.6%
92840M102,VST,VISTRA CORP,457000,174000,89.54M,34.09M,+61.5%,4.3%
98954M101,ZG,ZILLOW GROUP INC,430000,430000,32.01M,32.01M,NEW,1.5%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,260749,182018,42.61M,29.74M,+231.2%,2%
254687106,DIS,DISNEY WALT CO,259000,259000,29.66M,29.66M,NEW,1.4%
343412102,FLR,FLUOR CORP NEW,692000,692000,29.11M,29.11M,NEW,1.4%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,1015000,1015000,24.93M,24.93M,NEW,1.2%
032654105,ADI,ANALOG DEVICES INC,99000,99000,24.32M,24.32M,NEW,1.2%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIO,650000,650000,23.64M,23.64M,NEW,1.1%
74164F103,PRIM,PRIMORIS SVCS CORP,158000,158000,21.7M,21.7M,NEW,1%
576323109,MTZ,MASTEC INC,101000,101000,21.49M,21.49M,NEW,1%
718172109,PM,PHILIP MORRIS INTL INC,117001,117001,18.98M,18.98M,NEW,0.91%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,842000,842000,17.01M,17.01M,NEW,0.82%
21874C102,CNM,CORE & MAIN INC,869000,309399,46.78M,16.65M,+55.3%,2.2%
81762P102,NOW,SERVICENOW INC,16500,16500,15.18M,15.18M,NEW,0.73%
67079K100,SMR,NUSCALE PWR CORP,379000,379000,13.64M,13.64M,NEW,0.66%
512807306,LRCX,LAM RESEARCH CORP,92000,92000,12.32M,12.32M,NEW,0.59%
833445109,SNOW,SNOWFLAKE INC,231000,46000,52.1M,10.38M,+24.9%,2.5%
75734B100,RDDT,REDDIT INC,41000,41000,9.43M,9.43M,NEW,0.45%
871607107,SNPS,SYNOPSYS INC,19000,19000,9.37M,9.37M,NEW,0.45%
87043Q108,SG,SWEETGREEN INC,1000000,1000000,7.98M,7.98M,NEW,0.38%
04010E109,AGX,ARGAN INC,26000,26000,7.02M,7.02M,NEW,0.34%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,1080000,1080000,6.5M,6.5M,NEW,0.31%
097023105,BA,BOEING CO,28000,28000,6.04M,6.04M,NEW,0.29%
G0260P102,AS,AMER SPORTS INC,167000,167000,5.8M,5.8M,NEW,0.28%
36165L108,GDS,GDS HLDGS LTD,184000,119000,7.12M,4.61M,+183.1%,0.34%
82509L107,SHOP,SHOPIFY INC,30000,30000,4.46M,4.46M,NEW,0.21%
