CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
433000106,HIMS,HIMS & HERS HEALTH INC,701845,311845,39.81M,17.69M,+80%,5.7%
70339W104,PTRN,PATTERN GROUP INC,400000,400000,5.48M,5.48M,NEW,0.79%
44812J104,HUT,HUT 8 CORP,28300,28300,985.12K,985.12K,NEW,0.14%
00827B106,AFRM,AFFIRM HLDGS INC,13300,13300,971.96K,971.96K,NEW,0.14%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,193995,-4605,18.16M,-431.03K,-2.3%,2.6%
26603R106,DUOL,DUOLINGO INC,82155,-26915,26.44M,-8.66M,-24.7%,3.8%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,43820,-14730,30.59M,-10.28M,-25.2%,4.4%
23804L103,DDOG,DATADOG INC,0,-90600,0,-12.17M,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,319664,-101195,47.51M,-15.04M,-24%,6.8%
25809K105,DASH,DOORDASH INC,249440,-80675,67.85M,-21.94M,-24.4%,9.7%
03831W108,APP,APPLOVIN CORP,165275,-54405,118.76M,-39.09M,-24.8%,17%
146869102,CVNA,CARVANA CO,309560,-133975,116.78M,-50.54M,-30.2%,16.7%
770700102,HOOD,ROBINHOOD MKTS INC,1567220,-520430,224.39M,-74.52M,-24.9%,32.2%
Total,,,,,697.71M,-207.55M,-30%,100%
