CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
907818108,UNP,UNION PAC CORP,32350,13400,7.65M,3.17M,+70.7%,4.4%
023135106,AMZN,AMAZON COM INC,40080,8850,8.8M,1.94M,+28.3%,5.1%
46435U135,IHAK,ISHARES TR,17295,17295,905.05K,905.05K,NEW,0.52%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1588,1588,798.35K,798.35K,NEW,0.46%
69331C108,PCG,PG&E CORP,30900,30900,465.97K,465.97K,NEW,0.27%
87256C101,TKO,TKO GROUP HOLDINGS INC,39500,0,7.98M,0,NO CHANGE,4.6%
N00985106,AER,AERCAP HOLDINGS NV,60200,0,7.28M,0,NO CHANGE,4.2%
21874C102,CNM,CORE & MAIN INC,133000,0,7.16M,0,NO CHANGE,4.1%
46428Q109,SLV,ISHARES SILVER TR,30000,0,1.27M,0,NO CHANGE,0.73%
G25508105,CRH,CRH PLC,8400,0,1.01M,0,NO CHANGE,0.58%
85208R101,CEF,SPROTT ASSET MANAGEMENT LP,25000,0,917.25K,0,NO CHANGE,0.53%
46137V142,PHO,INVESCO EXCHANGE TRADED FD T,7400,0,533.61K,0,NO CHANGE,0.31%
78463V107,GLD,SPDR GOLD TR,347832,-330,123.64M,-117.31K,-0.1%,71.1%
02079K107,GOOG,ALPHABET INC,0,-7430,0,-1.32M,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-2850,0,-2.1M,CLOSE,0%
12572Q105,CME,CME GROUP INC,1330,-14410,359.35K,-3.89M,-91.6%,0.21%
92826C839,V,VISA INC,0,-11900,0,-4.23M,CLOSE,0%
98978V103,ZTS,ZOETIS INC,0,-30200,0,-4.71M,CLOSE,0%
N3167Y103,RACE,FERRARI N V,770,-11400,373.62K,-5.53M,-93.7%,0.21%
235851102,DHR,DANAHER CORPORATION,1870,-30500,370.75K,-6.05M,-94.2%,0.21%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,1560,-24300,404.73K,-6.3M,-94%,0.23%
369604301,GE,GE AEROSPACE,1580,-21190,475.3K,-6.37M,-93.1%,0.27%
025932104,AFG,AMERICAN FINL GROUP INC OHIO,0,-51200,0,-6.46M,CLOSE,0%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,0,-114400,0,-9.07M,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,1110,-16200,631.38K,-9.21M,-93.6%,0.36%
594918104,MSFT,MICROSOFT CORP,1420,-18610,735.49K,-9.64M,-92.9%,0.42%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,7742,-35343,2.16M,-9.87M,-82%,1.2%
Total,,,,,173.92M,-77.6M,-33.8%,100%
