CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
36118L106,FUTU,FUTU HLDGS LTD,301500,301500,52.43M,52.43M,NEW,2.6%
934423104,WBD,WARNER BROS DISCOVERY INC,1002011,1002011,19.57M,19.57M,NEW,0.98%
02079K107,GOOG,ALPHABET INC CAP STK,140817,57620,34.3M,14.03M,+69.3%,1.7%
808513105,SCHW,SCHWAB CHARLES CORP NEW,190367,139875,18.17M,13.35M,+277%,0.91%
78462F103,SPY,SPDR S&P 500 ETF TR TR,235832,18131,157.11M,12.08M,+8.3%,7.8%
46641Q159,JPIE,J P MORGAN EXCHANGE TRADED F,282027,154595,13.09M,7.17M,+121.3%,0.65%
051774107,AUR,AURORA INNOVATION INC,1000928,1000928,5.39M,5.39M,NEW,0.27%
46090E103,QQQ,INVESCO QQQ TR,49290,8703,29.59M,5.22M,+21.4%,1.5%
59267L107,MTSR,METSERA INC,93224,93224,4.88M,4.88M,NEW,0.24%
47103U746,JSI,JANUS DETROIT STR TR,250811,85403,13.11M,4.46M,+51.6%,0.65%
97717Y527,USFR,WISDOMTREE TR FLOATNG RAT,87437,87437,4.39M,4.39M,NEW,0.22%
46436E718,SGOV,ISHARES TR 0-3 MNTH,71899,40841,7.24M,4.11M,+131.5%,0.36%
03463K752,UYLD,ANGEL OAK FUNDS TRUST,218949,70440,11.2M,3.6M,+47.4%,0.56%
00775Y645,SAMT,ADVISORS INNER CIRCLE FD III,203094,76814,7.57M,2.86M,+60.8%,0.38%
91733P107,USAR,USA RARE EARTH INC,135640,135640,2.33M,2.33M,NEW,0.12%
02072L565,BOXX,EA SERIES TRUST,23523,19842,2.68M,2.26M,+539%,0.13%
008474108,AEM,AGNICO EAGLE MINES LTD,13280,13280,2.24M,2.24M,NEW,0.11%
025072877,AVUV,AMERICAN CENTY TR US SML CP VALU,89480,21880,8.91M,2.18M,+32.4%,0.44%
011532108,AGI,ALAMOS GOLD INC NEW,60934,60934,2.12M,2.12M,NEW,0.11%
13321L108,CCJ,CAMECO CORP,224994,24859,18.87M,2.08M,+12.4%,0.94%
02072L433,ROE,EA SERIES TRUST,116825,52934,4.04M,1.83M,+82.9%,0.2%
025072703,AVDE,AMERICAN CENTY ETF TR,47666,20053,3.76M,1.58M,+72.6%,0.19%
03463K760,CARY,ANGEL OAK FUNDS TRUST,225176,67045,4.71M,1.4M,+42.4%,0.23%
32076V103,AG,FIRST MAJESTIC SILVER CORP,100000,100000,1.23M,1.23M,NEW,0.06%
74255Y607,PSC,PRINCIPAL EXCHANGE TRADED FD,26010,20374,1.48M,1.16M,+361.5%,0.07%
65340P106,NXE,NEXGEN ENERGY LTD,125762,125762,1.13M,1.13M,NEW,0.06%
962879102,WPM,WHEATON PRECIOUS METALS CORP,10000,10000,1.12M,1.12M,NEW,0.06%
422704106,HL,HECLA MNG CO,89282,89282,1.08M,1.08M,NEW,0.05%
697900108,PAAS,PAN AMERN SILVER CORP,27204,27204,1.05M,1.05M,NEW,0.05%
577125818,MEM,MATTHEWS ASIA FDS,107293,28209,3.89M,1.02M,+35.7%,0.19%
553368101,MP,MP MATERIALS CORP COM,14538,14538,975K,975K,NEW,0.05%
46641Q837,JPST,J P MORGAN EXCHANGE-TRADED F ULTRA SHRT,67126,18929,3.4M,960.18K,+39.3%,0.17%
46434G822,EWJ,ISHARES INC MSCI JPN,16419,7499,1.32M,601.51K,+84.1%,0.07%
97717W851,DXJ,WISDOMTREE TR JAPN HEDGE,8101,4325,1.04M,553.64K,+114.5%,0.05%
47103U852,JMBS,JANUS DETROIT STR TR,36124,7518,1.65M,343.39K,+26.3%,0.08%
46429B689,EFAV,ISHARES TR,3874,3874,329K,329K,NEW,0.02%
33737A108,GRID,FIRST TR NASDQ CLN EDGE,2081,2081,314K,314K,NEW,0.02%
718172109,PM,PHILIP MORRIS INTL INC,1847,1847,300K,300K,NEW,0.01%
595112103,MU,MICRON TECHNOLOGY INC,1658,1658,277K,277K,NEW,0.01%
90353T100,UBER,UBER TECHNOLOGIES INC,2737,2737,268K,268K,NEW,0.01%
949746101,WFC,WELLS FARGO & CO NEW,3184,3184,267K,267K,NEW,0.01%
98149E303,GLDM,WORLD GOLD TR,3419,3419,261K,261K,NEW,0.01%
922907712,VCRM,VANGUARD MUN BD FDS,44992,3463,3.39M,260.62K,+8.3%,0.17%
72201R304,LTPZ,PIMCO ETF TR,4881,4881,260K,260K,NEW,0.01%
747525103,QCOM,QUALCOMM INC,1473,1473,245K,245K,NEW,0.01%
281020107,EIX,EDISON INTL,4355,4355,241K,241K,NEW,0.01%
512807108,LRCX,LAM RESEARCH CORP,1764,1764,236K,236K,NEW,0.01%
97717X552,OPPE,WISDOMTREE TR,4733,4733,231K,231K,NEW,0.01%
816851109,SRE,SEMPRA ENERGY,2481,2481,223K,223K,NEW,0.01%
20825C104,COP,CONOCOPHILLIPS,2349,2349,222K,222K,NEW,0.01%
29273V100,ET,ENERGY TRANSFER EQUITY L P,12938,12938,222K,222K,NEW,0.01%
478160104,JNJ,JOHNSON & JOHNSON,4038,1141,749K,211.64K,+39.4%,0.04%
651639106,NEM,NEWMONT GOLDCORP CORPORATION,2476,2476,209K,209K,NEW,0.01%
922907696,VSDM,VANGUARD MUN BD FDS,28354,2460,2.17M,188.7K,+9.5%,0.11%
23355L106,DXC,DXC TECHNOLOGY CO,10546,10546,144K,144K,NEW,<.01%
038222105,AMAT,APPLIED MATLS INC,53810,691,11.02M,141.47K,+1.3%,0.55%
46137V357,RSP,INVESCO T S&P500 EQL WGT,13046,636,2.48M,120.66K,+5.1%,0.12%
11135F101,AVGO,BROADCOM INC,13629,365,4.5M,120.43K,+2.8%,0.22%
