CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,717700,193430,200.45M,54.02M,+36.9%,11.1%
G7997R103,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,221705,221705,52.34M,52.34M,NEW,2.9%
03831W108,APP,APPLOVIN CORP,61490,61490,44.18M,44.18M,NEW,2.4%
G3643J108,FLUT,FLUTTER ENTERTAINMENT PLC,366531,154905,93.1M,39.35M,+73.2%,5.1%
601137102,MRP,MILLROSE PPTYS INC,2267144,1068075,76.2M,35.9M,+89.1%,4.2%
651639106,NEM,NEWMONT CORPORATION,414718,414718,34.96M,34.96M,NEW,1.9%
14040H105,COF,CAPITAL ONE FINL CORP,139943,139943,29.75M,29.75M,NEW,1.6%
92537N108,VRT,VERTIV HOLDINGS CO,692019,183078,104.4M,27.62M,+36%,5.8%
45841N107,IBKR,INTERACTIVE BROKERS GROUP INC,315583,315583,21.72M,21.72M,NEW,1.2%
90353T100,UBER,UBER TECHNOLOGIES INC,993772,145653,97.36M,14.27M,+17.2%,5.4%
03769M106,APO,APOLLO GLOBAL MGMT INC,689428,7895,91.88M,1.05M,+1.2%,5.1%
03990B101,ARES,ARES MANAGEMENT CORPORATION,400012,-10468,63.96M,-1.67M,-2.6%,3.5%
92826C839,V,VISA INC,96095,-12439,32.8M,-4.25M,-11.5%,1.8%
718172109,PM,PHILIP MORRIS INTL INC,498342,-26517,80.83M,-4.3M,-5.1%,4.5%
093671105,HRB,H&R Block Inc,0,-86990,0,-4.77M,CLOSE,0%
759916109,RGEN,REPLIGEN CORP,243101,-44585,32.5M,-5.96M,-15.5%,1.8%
67066G104,NVDA,NVIDIA CORP,1226083,-38445,228.76M,-7.17M,-3%,12.7%
235851102,DHR,DANAHER CORP,337831,-59563,66.98M,-11.81M,-15%,3.7%
771049103,RBLX,ROBLOX CORP,243517,-113457,33.73M,-15.72M,-31.8%,1.9%
512807306,LRCX,LAM RESEARCH CORP,1701496,-178032,227.83M,-23.84M,-9.5%,12.6%
91324P102,UNH,UNITEDHEALTH GROUP INC,31111,-73251,10.74M,-25.29M,-70.2%,0.59%
808513105,SCHW,SCHWAB CHARLES CORP NEW,169746,-275376,16.21M,-26.29M,-61.9%,0.9%
68389X105,ORCL,ORACLE CORP,167897,-95969,47.22M,-26.99M,-36.4%,2.6%
57636Q104,MA,Mastercard Inc,0,-59488,0,-33.43M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,364180,-231837,120.15M,-76.49M,-38.9%,6.6%
Total,,,,,1.81B,87.18M,+5.7%,100%
