CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G6683N103,NU,NU HLDGS LTD,634400,634400,10.16M,10.16M,NEW,6.2%
146869102,CVNA,CARVANA CO,260002,23922,98.08M,9.02M,+10.1%,59.7%
03831W108,APP,APPLOVIN CORP,11750,11750,8.44M,8.44M,NEW,5.1%
02079K107,GOOG,ALPHABET INC,25800,25800,6.28M,6.28M,NEW,3.8%
48138M105,JMIA,JUMIA TECHNOLOGIES AG,363100,363100,4.22M,4.22M,NEW,2.6%
G3730V105,FTAI,FTAI AVIATION LTD,22300,22300,3.72M,3.72M,NEW,2.3%
68280L101,ONEW,ONEWATER MARINE INC,546365,76119,8.65M,1.21M,+16.2%,5.3%
82452J109,FOUR,SHIFT4 PMTS INC,68800,8000,5.33M,619.2K,+13.2%,3.2%
88338K103,STKS,THE ONE GROUP HOSPITALITY IN,583649,144542,1.73M,427.84K,+32.9%,1.1%
687793109,OSCR,OSCAR HEALTH INC,260000,-10000,4.92M,-189.3K,-3.7%,3%
63845R107,EYE,NATIONAL VISION HLDGS INC,0,-80000,0,-1.84M,CLOSE,0%
77664L207,ROOT,ROOT INC,0,-19700,0,-2.52M,CLOSE,0%
22266T109,CPNG,COUPANG INC,164100,-90000,5.28M,-2.9M,-35.4%,3.2%
17306X102,CTRN,CITI TRENDS INC,0,-172229,0,-5.75M,CLOSE,0%
81141R100,SE,SEA LTD,42250,-51250,7.55M,-9.16M,-54.8%,4.6%
Total,,,,,164.37M,21.74M,+16.5%,100%
