CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,683698,195954,127.56M,36.56M,+40.2%,26.8%
595112103,MU,MICRON TECHNOLOGY INC,183771,183771,30.75M,30.75M,NEW,6.5%
882508104,TXN,TEXAS INSTRS INC,129069,129069,23.71M,23.71M,NEW,5%
11135F101,AVGO,BROADCOM INC,159996,61300,52.78M,20.22M,+62.1%,11.1%
88160R101,TSLA,TESLA INC,83166,40464,36.99M,18M,+94.8%,7.8%
30303M102,META,META PLATFORMS INC,46616,22476,34.23M,16.51M,+93.1%,7.2%
461202103,INTU,INTUIT,18413,18413,12.57M,12.57M,NEW,2.6%
88339J105,TTD,THE TRADE DESK INC,270001,245617,13.23M,12.04M,+1007.3%,2.8%
007903107,AMD,ADVANCED MICRO DEVICES INC,70630,70630,11.43M,11.43M,NEW,2.4%
92189F676,SMH,VANECK ETF TRUST,34434,34434,11.24M,11.24M,NEW,2.4%
548661107,LOW,LOWES COS INC,28492,28492,7.16M,7.16M,NEW,1.5%
443573100,HUBS,HUBSPOT INC,26726,12498,12.5M,5.85M,+87.8%,2.6%
437076102,HD,HOME DEPOT INC,12005,12005,4.86M,4.86M,NEW,1%
35671D857,FCX,FREEPORT-MCMORAN INC,114453,114453,4.49M,4.49M,NEW,0.94%
87612E106,TGT,TARGET CORP,49812,49812,4.47M,4.47M,NEW,0.94%
02079K107,GOOG,ALPHABET INC,100000,17000,24.36M,4.14M,+20.5%,5.1%
64110L106,NFLX,NETFLIX INC,3300,3300,3.96M,3.96M,NEW,0.83%
78464A698,KRE,SPDR SERIES TRUST,51828,51828,3.28M,3.28M,NEW,0.69%
052769106,ADSK,AUTODESK INC,5785,5785,1.84M,1.84M,NEW,0.39%
654106103,NKE,NIKE INC,16365,16365,1.14M,1.14M,NEW,0.24%
30231G102,XOM,EXXON MOBIL CORP,6009,6009,677.51K,677.51K,NEW,0.14%
679295105,OKTA,OKTA INC,6806,6806,624.11K,624.11K,NEW,0.13%
256746108,DLTR,DOLLAR TREE INC,2127,2127,200.72K,200.72K,NEW,0.04%
532457108,LLY,ELI LILLY & CO,199,199,151.84K,151.84K,NEW,0.03%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,0,-1018,0,-138.77K,CLOSE,0%
040413205,ANET,ARISTA NETWORKS INC,0,-2103,0,-215.16K,CLOSE,0%
852234103,XYZ,BLOCK INC,124219,-38516,8.98M,-2.78M,-23.7%,1.9%
060505104,BAC,BANK AMERICA CORP,66982,-76013,3.46M,-3.92M,-53.2%,0.73%
023135106,AMZN,AMAZON COM INC,92450,-24441,20.3M,-5.37M,-20.9%,4.3%
478160104,JNJ,JOHNSON & JOHNSON,0,-38072,0,-5.82M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,35600,-30000,18.44M,-15.54M,-45.7%,3.9%
78463V107,GLD,SPDR GOLD TR,0,-75200,0,-22.92M,CLOSE,0%
037833100,AAPL,APPLE INC,0,-122800,0,-25.19M,CLOSE,0%
Total,,,,,475.38M,153.97M,+53%,100%
