CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,448661,34000,199.53M,15.12M,+8.2%,19.7%
773122106,RKLB,ROCKET LAB USA INC,502902,243902,24.09M,11.69M,+94.2%,2.4%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,811992,63492,148.12M,11.58M,+8.5%,14.6%
26740W109,QBTS,D-WAVE QUANTUM INC,3121346,337838,77.13M,8.35M,+12.1%,7.6%
67066G104,NVDA,NVIDIA CORPORATION,757098,0,141.26M,0,NO CHANGE,14%
11135F101,AVGO,BROADCOM INC,300300,0,99.07M,0,NO CHANGE,9.8%
46222L10A,IONQ,IONQ INC,768900,0,47.29M,0,NO CHANGE,4.7%
74624M102,PSTG,PURE STORAGE INC,412467,0,34.57M,0,NO CHANGE,3.4%
03831W108,APP,APPLOVIN CORP,31900,0,22.92M,0,NO CHANGE,2.3%
64110D104,NTAP,NETAPP INC,153500,0,18.18M,0,NO CHANGE,1.8%
91324P102,UNH,UNITEDHEALTH GROUP INC,41434,0,14.31M,0,NO CHANGE,1.4%
60937P106,MDB,MONGODB INC,45500,0,14.12M,0,NO CHANGE,1.4%
042068205,ARM,ARM HOLDINGS PLC,89000,0,12.59M,0,NO CHANGE,1.2%
68389X105,ORCL,ORACLE CORP,40000,0,11.25M,0,NO CHANGE,1.1%
697435105,PANW,PALO ALTO NETWORKS INC,29500,0,6.01M,0,NO CHANGE,0.59%
88076W103,TDC,TERADATA CORP DEL,93429,-8075,2.01M,-173.69K,-8%,0.2%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,0,-125183,0,-1.23M,CLOSE,0%
74766W108,QUBT,QUANTUM COMPUTING INC,362279,-190239,6.67M,-3.5M,-34.4%,0.66%
N07059210,ASML,ASML HOLDING N V,29000,-5000,28.07M,-4.84M,-14.7%,2.8%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-67500,0,-5.22M,CLOSE,0%
836100107,SOUN,SOUNDHOUND AI INC,0,-785000,0,-8.42M,CLOSE,0%
76655K103,RGTI,RIGETTI COMPUTING INC,3521935,-285000,104.92M,-8.49M,-7.5%,10.4%
Total,,,,,1.01B,14.85M,+2.1%,100%
