CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,31975,31975,22.32M,22.32M,NEW,1.9%
46138G888,TBLL,INVESCO EXCH TRADED FD TR II,183800,108134,19.42M,11.42M,+142.9%,1.7%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,113500,14964,31.7M,4.18M,+15.2%,2.8%
30303M102,META,META PLATFORMS INC,60783,3889,44.64M,2.86M,+6.8%,3.9%
11135F101,AVGO,BROADCOM INC,77399,3823,25.53M,1.26M,+5.2%,2.2%
68389X105,ORCL,ORACLE CORP,135438,3340,38.09M,939.34K,+2.5%,3.3%
464287226,AGG,ISHARES TR,7731,7731,775.03K,775.03K,NEW,0.07%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,83893,1453,29.47M,510.38K,+1.8%,2.6%
464287457,SHY,ISHARES TR,112877,6130,9.36M,508.54K,+5.7%,0.82%
64110L106,NFLX,NETFLIX INC,24700,373,29.61M,447.2K,+1.5%,2.6%
00287Y109,ABBV,ABBVIE INC,1058,1058,244.97K,244.97K,NEW,0.02%
482480100,KLAC,KLA CORP,198,198,213.56K,213.56K,NEW,0.02%
464287200,IVV,ISHARES TR,621,171,415.63K,114.45K,+38%,0.04%
02079K305,GOOGL,ALPHABET INC,60854,436,14.79M,105.99K,+0.7%,1.3%
78462F103,SPY,SPDR S&P 500 ETF TR,1171,38,780.1K,25.31K,+3.4%,0.07%
46090E103,QQQ,INVESCO QQQ TR,3462,30,2.08M,18.01K,+0.9%,0.18%
512807306,LRCX,LAM RESEARCH CORP,3035,21,406.39K,2.81K,+0.7%,0.04%
532457108,LLY,ELI LILLY & CO,1121,3,855.32K,2.29K,+0.3%,0.07%
65339F101,NEE,NEXTERA ENERGY INC,13721,10,1.04M,754.9,+0.1%,0.09%
754730109,RJF,RAYMOND JAMES FINL INC,3198,2,551.98K,345.2,+0.1%,0.05%
311900104,FAST,FASTENAL CO,25604,4,1.26M,196.16,+0%,0.11%
269808101,ECC,EAGLE POINT CREDIT COMPANY I,32994,0,218.09K,0,NO CHANGE,0.02%
020002101,ALL,ALLSTATE CORP,1000,0,214.65K,0,NO CHANGE,0.02%
78471E105,SKYX,SKYX PLATFORMS CORP,20000,0,22.4K,0,NO CHANGE,<.01%
59935P209,MLSS,MILESTONE SCIENTIFIC INC,10000,0,4.54K,0,NO CHANGE,<.01%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,950,-100,278.82K,-29.35K,-9.5%,0.02%
437076102,HD,HOME DEPOT INC,2354,-90,953.82K,-36.47K,-3.7%,0.08%
46625H100,JPM,JPMORGAN CHASE & CO.,3386,-119,1.07M,-37.54K,-3.4%,0.09%
002824100,ABT,ABBOTT LABS,7235,-330,969.06K,-44.2K,-4.4%,0.08%
303075105,FDS,FACTSET RESH SYS INC,820,-201,234.92K,-57.58K,-19.7%,0.02%
478160104,JNJ,JOHNSON & JOHNSON,2061,-441,382.15K,-81.77K,-17.6%,0.03%
92826C839,V,VISA INC,163781,-429,55.91M,-146.45K,-0.3%,4.9%
78467V848,TOTL,SSGA ACTIVE ETF TR,0,-5585,0,-224.01K,CLOSE,0%
55354G100,MSCI,MSCI INC,36698,-435,20.82M,-246.82K,-1.2%,1.8%
615369105,MCO,MOODYS CORP,19356,-647,9.22M,-308.28K,-3.2%,0.81%
88160R101,TSLA,TESLA INC,1473,-744,655.07K,-330.87K,-33.6%,0.06%
22160K105,COST,COSTCO WHSL CORP NEW,0,-341,0,-337.57K,CLOSE,0%
808524102,SCHB,SCHWAB STRATEGIC TR,20367,-16652,523.64K,-428.13K,-45%,0.05%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,0,-7634,0,-467.28K,CLOSE,0%
464288661,IEI,ISHARES TR,33691,-3962,4.03M,-473.5K,-10.5%,0.35%
57636Q104,MA,MASTERCARD INCORPORATED,76480,-982,43.5M,-558.57K,-1.3%,3.8%
303250104,FICO,FAIR ISAAC CORP,14545,-464,21.77M,-694.39K,-3.1%,1.9%
81762P102,NOW,SERVICENOW INC,43775,-763,40.29M,-702.17K,-1.7%,3.5%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,23315,-1617,11.72M,-812.93K,-6.5%,1%
02079K107,GOOG,ALPHABET INC,229593,-4713,55.92M,-1.15M,-2%,4.9%
042068205,ARM,ARM HOLDINGS PLC,216563,-8889,30.64M,-1.26M,-3.9%,2.7%
594918104,MSFT,MICROSOFT CORP,110136,-2743,57.04M,-1.42M,-2.4%,5%
09857L108,BKNG,BOOKING HOLDINGS INC,5535,-277,29.88M,-1.5M,-4.8%,2.6%
023135106,AMZN,AMAZON COM INC,428026,-18390,93.98M,-4.04M,-4.1%,8.2%
67066G104,NVDA,NVIDIA CORPORATION,1155285,-24354,215.55M,-4.54M,-2.1%,18.8%
037833100,AAPL,APPLE INC,101177,-82670,25.76M,-21.05M,-45%,2.2%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,822058,-193950,149.96M,-35.38M,-19.1%,13.1%
Total,,,,,1.15B,-30.4M,-2.9%,100%
