CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
68389X105,ORCL,ORACLE CORP,31873,31873,8.96M,8.96M,NEW,3%
254687106,DIS,DISNEY WALT CO,66557,66557,7.62M,7.62M,NEW,2.6%
064058100,BK,BANK NEW YORK MELLON CORP,69820,69820,7.61M,7.61M,NEW,2.6%
90353T100,UBER,UBER TECHNOLOGIES INC,69581,69581,6.82M,6.82M,NEW,2.3%
244199105,DE,DEERE & CO,12885,12885,5.89M,5.89M,NEW,2%
G93A5A101,VIK,VIKING HOLDINGS LTD,67229,67229,4.18M,4.18M,NEW,1.4%
88160R101,TSLA,TESLA INC,35124,8933,15.62M,3.97M,+34.1%,5.3%
12504L109,CBRE,CBRE GROUP INC,24888,24888,3.92M,3.92M,NEW,1.3%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,8538,8538,3.89M,3.89M,NEW,1.3%
199908104,FIX,COMFORT SYS USA INC,1779,1779,1.47M,1.47M,NEW,0.5%
464287150,ITOT,ISHARES TR,2654,2654,386.56K,386.56K,NEW,0.13%
464287226,AGG,ISHARES TR,7616,2201,763.5K,220.65K,+40.6%,0.26%
25434V609,DFAT,DIMENSIONAL ETF TRUST,7232,568,420.98K,33.06K,+8.5%,0.14%
464287614,IWF,ISHARES TR,3022,46,1.42M,21.55K,+1.5%,0.48%
808524805,SCHF,SCHWAB STRATEGIC TR,4098,879,95.4K,20.46K,+27.3%,0.03%
02079K107,GOOG,ALPHABET INC,2640,41,642.97K,9.99K,+1.6%,0.22%
464287523,SOXX,ISHARES TR,2,2,542,542,NEW,<.01%
82509L107,SHOP,SHOPIFY INC,54268,1,8.06M,148.61,+0%,2.7%
922908769,VTI,VANGUARD INDEX FDS,6711,0,2.2M,0,NO CHANGE,0.75%
084670108,BRK.A,BERKSHIRE HATHAWAY INC DEL,2,0,1.51M,0,NO CHANGE,0.51%
92345Y106,VRSK,VERISK ANALYTICS INC,2167,0,545.02K,0,NO CHANGE,0.19%
166764100,CVX,CHEVRON CORP NEW,2585,0,401.43K,0,NO CHANGE,0.14%
46137V613,PRF,INVESCO EXCHANGE TRADED FD T,8500,0,384.29K,0,NO CHANGE,0.13%
808524300,SCHG,SCHWAB STRATEGIC TR,11904,0,379.86K,0,NO CHANGE,0.13%
931142103,WMT,WALMART INC,3000,0,309.18K,0,NO CHANGE,0.11%
58155Q103,MCK,MCKESSON CORP,330,0,254.94K,0,NO CHANGE,0.09%
464287622,IWB,ISHARES TR,640,0,233.91K,0,NO CHANGE,0.08%
291011104,EMR,EMERSON ELEC CO,1650,0,216.45K,0,NO CHANGE,0.07%
808524201,SCHX,SCHWAB STRATEGIC TR,6241,0,164.39K,0,NO CHANGE,0.06%
808524508,SCHM,SCHWAB STRATEGIC TR,4952,0,146.78K,0,NO CHANGE,0.05%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,268,0,134.73K,0,NO CHANGE,0.05%
922908629,VO,VANGUARD INDEX FDS,402,0,118.14K,0,NO CHANGE,0.04%
464287689,IWV,ISHARES TR,293,0,111.03K,0,NO CHANGE,0.04%
46137V266,RPG,INVESCO EXCHANGE TRADED FD T,900,0,42.95K,0,NO CHANGE,0.01%
808524409,SCHV,SCHWAB STRATEGIC TR,1416,0,41.22K,0,NO CHANGE,0.01%
808524102,SCHB,SCHWAB STRATEGIC TR,1542,0,39.65K,0,NO CHANGE,0.01%
464287499,IWR,ISHARES TR,128,0,12.36K,0,NO CHANGE,<.01%
464287630,IWN,ISHARES TR,57,0,10.08K,0,NO CHANGE,<.01%
922908736,VUG,VANGUARD INDEX FDS,17,0,8.15K,0,NO CHANGE,<.01%
808524607,SCHA,SCHWAB STRATEGIC TR,278,0,7.76K,0,NO CHANGE,<.01%
808524706,SCHE,SCHWAB STRATEGIC TR,3,-11,100,-366.67,-78.6%,<.01%
808524870,SCHP,SCHWAB STRATEGIC TR,0,-38,0,-1K,CLOSE,0%
464287200,IVV,ISHARES TR,670,-15,448.43K,-10.04K,-2.2%,0.15%
872540109,TJX,TJX COS INC NEW,14848,-154,2.15M,-22.26K,-1%,0.73%
101137107,BSX,BOSTON SCIENTIFIC CORP,73199,-228,7.15M,-22.26K,-0.3%,2.4%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,11651,-32,8.13M,-22.34K,-0.3%,2.8%
46137V357,RSP,INVESCO EXCHANGE TRADED FD T,0,-123,0,-22.35K,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,13506,-39,8.3M,-23.98K,-0.3%,2.8%
464287432,TLT,ISHARES TR,416,-282,37.18K,-25.2K,-40.4%,0.01%
46090E103,QQQ,INVESCO QQQ TR,4832,-44,2.9M,-26.42K,-0.9%,0.99%
30303M102,META,META PLATFORMS INC,11925,-36,8.76M,-26.44K,-0.3%,3%
464287507,IJH,ISHARES TR,12312,-411,803.48K,-26.82K,-3.2%,0.27%
369604301,GE,GE AEROSPACE,31918,-91,9.6M,-27.37K,-0.3%,3.3%
464287440,IEF,ISHARES TR,383,-294,36.94K,-28.36K,-43.4%,0.01%
22160K105,COST,COSTCO WHSL CORP NEW,14917,-31,13.81M,-28.69K,-0.2%,4.7%
464287655,IWM,ISHARES TR,3439,-119,832.1K,-28.79K,-3.3%,0.28%
464287242,LQD,ISHARES TR,307,-275,34.22K,-30.65K,-47.3%,0.01%
532457108,LLY,ELI LILLY & CO,15418,-41,11.76M,-31.28K,-0.3%,4%
29444U700,EQIX,EQUINIX INC,1035,-40,810.65K,-31.33K,-3.7%,0.28%
023135106,AMZN,AMAZON COM INC,65958,-183,14.48M,-40.18K,-0.3%,4.9%
037833100,AAPL,APPLE INC,58315,-179,14.85M,-45.58K,-0.3%,5.1%
02079K305,GOOGL,ALPHABET INC,71137,-223,17.29M,-54.21K,-0.3%,5.9%
67066G104,NVDA,NVIDIA CORPORATION,133337,-307,24.88M,-57.28K,-0.2%,8.5%
594918104,MSFT,MICROSOFT CORP,29763,-130,15.42M,-67.33K,-0.4%,5.2%
464287465,EFA,ISHARES TR,834,-852,77.87K,-79.55K,-50.5%,0.03%
78462F103,SPY,SPDR S&P 500 ETF TR,8092,-266,5.39M,-177.2K,-3.2%,1.8%
G8994E103,TT,TRANE TECHNOLOGIES PLC,0,-4140,0,-1.81M,CLOSE,0%
25809K105,DASH,DOORDASH INC,21426,-10581,5.83M,-2.88M,-33.1%,2%
64110L106,NFLX,NETFLIX INC,8042,-3592,9.64M,-4.31M,-30.9%,3.3%
92826C839,V,VISA INC,22042,-12652,7.52M,-4.32M,-36.5%,2.6%
92840M102,VST,VISTRA CORP,27350,-24587,5.36M,-4.82M,-47.3%,1.8%
833445109,SNOW,SNOWFLAKE INC,0,-26656,0,-5.96M,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,0,-31663,0,-6.2M,CLOSE,0%
032095101,APH,AMPHENOL CORP NEW,0,-69124,0,-6.83M,CLOSE,0%
375558103,GILD,GILEAD SCIENCES INC,0,-66080,0,-7.33M,CLOSE,0%
81762P102,NOW,SERVICENOW INC,0,-9665,0,-9.94M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,38436,-36409,12.68M,-12.01M,-48.6%,4.3%
Total,,,,,294.03M,-12.33M,-4.3%,100%
