CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
91332U101,U,UNITY SOFTWARE INC,15968468,13192000,312.82M,258.43M,+475.1%,5.6%
80004C200,SNDK,SANDISK CORP,4594351,4594351,218.74M,218.74M,NEW,4%
651639106,NEM,NEWMONT CORP,3185000,3185000,153.77M,153.77M,NEW,2.8%
00971T101,AKAM,AKAMAI TECHNOLOGIES INC,1411249,1411249,113.61M,113.61M,NEW,2.1%
90138F102,TWLO,TWILIO INC,1106000,1106000,108.29M,108.29M,NEW,2%
20717M103,CFLT,CONFLUENT INC,3580000,3580000,83.92M,83.92M,NEW,1.5%
01609W102,BABA,ALIBABA GROUP HLDG LTD,2036000,569900,269.22M,75.36M,+38.9%,4.9%
460146103,IP,INTERNATIONAL PAPER CO,3094200,1184200,165.08M,63.18M,+62%,3%
007903107,AMD,ADVANCED MICRO DEVICES INC,607500,607500,62.41M,62.41M,NEW,1.1%
654106103,NKE,NIKE INC,857000,857000,54.4M,54.4M,NEW,0.98%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,21965000,5757000,180.55M,47.32M,+35.5%,3.3%
N97284108,NBIS,NEBIUS GROUP N.V.,5904200,2158200,124.64M,45.56M,+57.6%,2.3%
654902204,NOK,NOKIA CORP,38528355,8089368,203.04M,42.63M,+26.6%,3.7%
067901108,B,BARRICK GOLD CORP,2164000,2164000,42.07M,42.07M,NEW,0.76%
912909108,X,UNITED STATES STL CORP NEW,971000,971000,41.03M,41.03M,NEW,0.74%
958102105,WDC,WESTERN DIGITAL CORP,7670891,976488,310.13M,39.48M,+14.6%,5.6%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,9655998,1164965,148.41M,17.91M,+13.7%,2.7%
056752108,BIDU,BAIDU INC,371300,156200,34.17M,14.38M,+72.6%,0.62%
03674X106,AR,ANTERO RESOURCES CORP,1350220,338220,54.6M,13.68M,+33.4%,0.99%
92556H206,PSKY,PARAMOUNT GLOBAL,13723323,1137323,164.13M,13.6M,+9%,3%
65290E101,NXT,NEXTRACKER INC,238900,238900,10.07M,10.07M,NEW,0.18%
G8267P108,SW,SMURFIT WESTROCK PLC,257400,90400,11.6M,4.07M,+54.1%,0.21%
165167735,EXE,EXPAND ENERGY CORPORATION,1161814,28435,129.33M,3.17M,+2.5%,2.3%
26884L109,EQT,EQT CORP,2716688,36688,145.15M,1.96M,+1.4%,2.6%
36828A101,GEV,GE VERNOVA INC,346608,6340,105.81M,1.94M,+1.9%,1.9%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,3443706,0,292.54M,0,NO CHANGE,5.3%
697900108,PAAS,PAN AMERN SILVER CORP,4717000,0,121.84M,0,NO CHANGE,2.2%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,5232000,0,66.66M,0,NO CHANGE,1.2%
00912X302,AL,AIR LEASE CORP,387900,0,18.74M,0,NO CHANGE,0.34%
