CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,4010,3930,1.04M,1.02M,+4912.5%,12.3%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,4540,4540,753.64K,753.64K,NEW,8.9%
67066G104,NVDA,NVIDIA CORPORATION,7280,6070,789.01K,657.87K,+501.7%,9.4%
042068205,ARM,ARM HOLDINGS PLC,7050,5330,752.87K,569.19K,+309.9%,8.9%
023135106,AMZN,AMAZON COM INC,2760,2380,525.12K,452.82K,+626.3%,6.2%
30303M102,META,META PLATFORMS INC,710,700,409.22K,403.45K,+7000%,4.9%
254687106,DIS,DISNEY WALT CO,3070,2890,303.01K,285.24K,+1605.6%,3.6%
94106L109,WM,WASTE MGMT INC DEL,1200,1200,277.81K,277.81K,NEW,3.3%
697435105,PANW,PALO ALTO NETWORKS INC,1780,1100,303.74K,187.7K,+161.8%,3.6%
90353T100,UBER,UBER TECHNOLOGIES INC,5030,2520,366.49K,183.61K,+100.4%,4.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,1710,1710,175.69K,175.69K,NEW,2.1%
64110L106,NFLX,NETFLIX INC,230,170,214.48K,158.53K,+283.3%,2.5%
45104G104,IBN,ICICI BANK LIMITED,5000,5000,157.6K,157.6K,NEW,1.9%
166764100,CVX,CHEVRON CORP NEW,1080,880,180.67K,147.22K,+440%,2.1%
57636Q104,MA,MASTERCARD INCORPORATED,250,250,137.03K,137.03K,NEW,1.6%
G8924F105,TNMG,TNL MEDIAGENE,168298,168298,127.92K,127.92K,NEW,1.5%
00724F101,ADBE,ADOBE INC,430,320,164.92K,122.73K,+290.9%,2%
532457108,LLY,ELI LILLY & CO,150,140,123.89K,115.63K,+1400%,1.5%
98980L101,ZM,ZOOM COMMUNICATIONS INC,930,930,68.61K,68.61K,NEW,0.81%
040413205,ANET,ARISTA NETWORKS INC,1340,780,103.82K,60.43K,+139.3%,1.2%
88579Y101,MMM,3M CO,380,380,55.81K,55.81K,NEW,0.66%
92537N108,VRT,VERTIV HOLDINGS CO,600,600,43.32K,43.32K,NEW,0.51%
00206R102,T,AT&T INC,1650,1350,46.66K,38.18K,+450%,0.55%
25809K105,DASH,DOORDASH INC,300,180,54.83K,32.9K,+150%,0.65%
458140100,INTC,INTEL CORP,1400,1400,31.79K,31.79K,NEW,0.38%
742718109,PG,PROCTER AND GAMBLE CO,200,170,34.08K,28.97K,+566.7%,0.4%
191216100,KO,COCA COLA CO,460,360,32.95K,25.78K,+360%,0.39%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,90,90,22.38K,22.38K,NEW,0.27%
478160104,JNJ,JOHNSON & JOHNSON,130,130,21.56K,21.56K,NEW,0.26%
654106103,NKE,NIKE INC,120,120,7.62K,7.62K,NEW,0.09%
29355A107,ENPH,ENPHASE ENERGY INC,120,120,7.45K,7.45K,NEW,0.09%
46625H100,JPM,JPMORGAN CHASE & CO.,20,20,4.91K,4.91K,NEW,0.06%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,300,300,4.3K,4.3K,NEW,0.05%
88554D205,DDD,3-D SYS CORP DEL,680,680,1.44K,1.44K,NEW,0.02%
91912E105,VALE,VALE S A,100,100,998,998,NEW,0.01%
49456B101,KMI,KINDER MORGAN INC DEL,20,20,571,571,NEW,<.01%
92826C839,V,VISA INC,50,-20,17.52K,-7.01K,-28.6%,0.21%
