CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
17253J106,CIFR,CIPHER MINING INC,4400000,2153058,10.12M,4.95M,+95.8%,8.1%
278768106,SATS,ECHOSTAR CORP,428300,68660,10.96M,1.76M,+19.1%,8.8%
45174J509,IHRT,IHEARTMEDIA INC,1026163,566163,1.69M,934.17K,+123.1%,1.4%
720190206,PDM,PIEDMONT OFFICE REALTY TR IN,800000,100000,5.9M,737K,+14.3%,4.7%
203668108,CYH,COMMUNITY HEALTH SYS INC NEW,1647745,1153,4.45M,3.11K,+0.1%,3.6%
278768AB2,SATS,ECHOSTAR CORP,10618550,0,11.93M,0,NO CHANGE,9.5%
379378201,GNL,GLOBAL NET LEASE INC,3325000,-25000,26.73M,-201K,-0.7%,21.4%
91325V108,UNIT,UNITI GROUP INC,200000,-75000,1.01M,-378K,-27.3%,0.81%
444097109,HPP,HUDSON PAC PPTYS INC,0,-191105,0,-579.05K,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,6000000,-156437,43.44M,-1.13M,-2.5%,34.7%
44812J104,HUT,HUT 8 CORP,0,-194489,0,-3.99M,CLOSE,0%
78442P106,SLM,SLM CORP,300000,-200000,8.81M,-5.87M,-40%,7%
431284108,HIW,HIGHWOODS PPTYS INC,0,-200000,0,-6.12M,CLOSE,0%
829933100,SIRI,SIRIUSXM HOLDINGS INC,0,-276375,0,-6.3M,CLOSE,0%
N00985106,AER,AERCAP HOLDINGS NV,0,-75000,0,-7.18M,CLOSE,0%
Total,,,,,125.03M,-23.36M,-12.1%,100%
