CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
44332N106,HTHT,H WORLD GROUP LTD,659652,43315,24.41M,1.6M,+7%,5.4%
146869102,CVNA,CARVANA CO,547514,0,114.47M,0,NO CHANGE,25.3%
594918104,MSFT,MICROSOFT CORP,11500,0,4.32M,0,NO CHANGE,0.95%
70432V102,PAYC,PAYCOM SOFTWARE INC,12395,0,2.71M,0,NO CHANGE,0.6%
244199105,DE,DEERE & CO,5001,0,2.35M,0,NO CHANGE,0.52%
722304102,PDD,PDD HOLDINGS INC,335569,-9920,39.71M,-1.17M,-2.9%,8.8%
225310101,CACC,CREDIT ACCEP CORP MICH,128929,-2659,66.57M,-1.37M,-2%,14.7%
98850P109,YUMC,YUM CHINA HLDGS INC,492265,-30464,25.63M,-1.59M,-5.8%,5.7%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,212480,-11867,35.18M,-1.97M,-5.3%,7.8%
M98068105,WIX,WIX COM LTD,338000,-21780,55.22M,-3.56M,-6.1%,12.2%
30303M102,META,META PLATFORMS INC,142988,-6595,82.41M,-3.8M,-4.4%,18.2%
Total,,,,,452.99M,-11.85M,-2.5%,100%
