CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78463V107,GLD,SPDR GOLD TR,348579,348579,100.44M,100.44M,NEW,40.9%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,190600,190600,13.38M,13.38M,NEW,5.4%
023135106,AMZN,AMAZON COM INC,66730,66730,12.7M,12.7M,NEW,5.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,58920,58920,9.78M,9.78M,NEW,4%
57636Q104,MA,MASTERCARD INCORPORATED,17310,17310,9.49M,9.49M,NEW,3.9%
594918104,MSFT,MICROSOFT CORP,24300,24300,9.12M,9.12M,NEW,3.7%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,16080,16080,8M,8M,NEW,3.3%
87256C101,TKO,TKO GROUP HOLDINGS INC,51000,51000,7.79M,7.79M,NEW,3.2%
025932104,AFG,AMERICAN FINL GROUP INC OHIO,51200,51200,6.72M,6.72M,NEW,2.7%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,25310,25310,5.76M,5.76M,NEW,2.3%
200340107,CMA,COMERICA INC,97500,97500,5.76M,5.76M,NEW,2.3%
907818108,UNP,UNION PAC CORP,22650,22650,5.35M,5.35M,NEW,2.2%
G25508105,CRH,CRH PLC,60570,60570,5.33M,5.33M,NEW,2.2%
235851102,DHR,DANAHER CORPORATION,25700,25700,5.27M,5.27M,NEW,2.1%
369604301,GE,GE AEROSPACE,22130,22130,4.43M,4.43M,NEW,1.8%
11135F101,AVGO,BROADCOM INC,25055,25055,4.19M,4.19M,NEW,1.7%
92826C839,V,VISA INC,11900,11900,4.17M,4.17M,NEW,1.7%
87422Q109,TLN,TALEN ENERGY CORP,20790,20790,4.15M,4.15M,NEW,1.7%
038222105,AMAT,APPLIED MATLS INC,26500,26500,3.85M,3.85M,NEW,1.6%
56400P706,MNKD,MANNKIND CORP,748700,748700,3.77M,3.77M,NEW,1.5%
N3167Y103,RACE,FERRARI N V,7700,7700,3.29M,3.29M,NEW,1.3%
67066G104,NVDA,NVIDIA CORPORATION,29057,29057,3.15M,3.15M,NEW,1.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,29665,29665,3.05M,3.05M,NEW,1.2%
98978V103,ZTS,ZOETIS INC,16700,16700,2.75M,2.75M,NEW,1.1%
19260Q107,COIN,COINBASE GLOBAL INC,10810,10810,1.86M,1.86M,NEW,0.76%
46428Q109,SLV,ISHARES SILVER TR,30000,30000,929.7K,929.7K,NEW,0.38%
85208R101,CEF,SPROTT PHYSICAL GOLD & SILVE,25000,25000,710.25K,710.25K,NEW,0.29%
46137V142,PHO,INVESCO EXCHANGE TRADED FD T,7400,7400,477.45K,477.45K,NEW,0.19%
Total,,,,,245.67M,245.67M,+100%,100%
