CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,748500,570963,63.17M,48.19M,+321.6%,12.9%
88160R101,TSLA,TESLA INC,345895,130395,89.64M,33.79M,+60.5%,18.2%
76655K103,RGTI,RIGETTI COMPUTING INC,3806935,3521935,30.15M,27.89M,+1235.8%,6.1%
26740W109,QBTS,D-WAVE QUANTUM INC,4627704,2216000,35.17M,16.84M,+91.9%,7.2%
64110D104,NTAP,NETAPP INC,153500,153500,13.48M,13.48M,NEW,2.7%
67066G104,NVDA,NVIDIA CORPORATION,757098,114200,82.05M,12.38M,+17.8%,16.7%
03831W108,APP,APPLOVIN CORP,31900,31900,8.45M,8.45M,NEW,1.7%
46222L10A,IONQ,IONQ INC,768900,335429,16.97M,7.4M,+77.4%,3.5%
74624M102,PSTG,PURE STORAGE INC,412467,127467,18.26M,5.64M,+44.7%,3.7%
68389X105,ORCL,ORACLE CORP,40000,40000,5.59M,5.59M,NEW,1.1%
697435105,PANW,PALO ALTO NETWORKS INC,29500,29500,5.03M,5.03M,NEW,1%
773122106,RKLB,ROCKET LAB USA INC,259000,259000,4.63M,4.63M,NEW,0.94%
836100107,SOUN,SOUNDHOUND AI INC,785000,550000,6.37M,4.47M,+234%,1.3%
11135F101,AVGO,BROADCOM INC,300300,26300,50.28M,4.4M,+9.6%,10.2%
60937P106,MDB,MONGODB INC,45500,24500,7.98M,4.3M,+116.7%,1.6%
573874104,MRVL,MARVELL TECHNOLOGY INC,67500,67500,4.16M,4.16M,NEW,0.85%
74766W108,QUBT,QUANTUM COMPUTING INC,656279,311426,5.25M,2.49M,+90.3%,1.1%
N07059210,ASML,ASML HOLDING N V,34000,0,22.53M,0,NO CHANGE,4.6%
594918104,MSFT,MICROSOFT CORP,11800,0,4.43M,0,NO CHANGE,0.9%
88076W103,TDC,TERADATA CORP DEL,101504,0,2.28M,0,NO CHANGE,0.46%
833445109,SNOW,SNOWFLAKE INC,13545,0,1.98M,0,NO CHANGE,0.4%
747906600,QMCO,QUANTUM CORP,75237,0,1.08M,0,NO CHANGE,0.22%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,125183,0,887.55K,0,NO CHANGE,0.18%
466313103,JBL,JBIL INC,15099,-304,2.05M,-41.37K,-2%,0.42%
042068205,ARM,ARM HOLDINGS PLC,89000,-21840,9.5M,-2.33M,-19.7%,1.9%
023135106,AMZN,AMAZON COM INC,0,-59800,0,-13.12M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-91640,0,-17.35M,CLOSE,0%
Total,,,,,491.4M,176.31M,+42.8%,100%
