CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,40400,20000,15.17M,7.51M,+98%,11.8%
92537N108,VRT,VERTIV HOLDINGS CO,50000,50000,3.61M,3.61M,NEW,2.8%
023135106,AMZN,AMAZON COM INC,83500,5000,15.89M,951.3K,+6.4%,12.4%
N07059210,ASML,ASML HOLDING N V,16600,0,11M,0,NO CHANGE,8.6%
165167735,EXE,EXPAND ENERGY CORPORATION,84000,0,9.35M,0,NO CHANGE,7.3%
893641100,TDG,TRANSDIGM GROUP INC,6600,0,9.13M,0,NO CHANGE,7.1%
71385M107,PRM,PERIMETER SOLUTIONS INC,769038,0,7.74M,0,NO CHANGE,6%
651718504,NPKI,NPK INTERNATIONAL INC,1094952,0,6.36M,0,NO CHANGE,4.9%
02079K305,GOOGL,ALPHABET INC,43500,-11000,6.73M,-1.7M,-20.2%,5.2%
278768106,SATS,ECHOSTAR CORP,1343065,-176000,34.36M,-4.5M,-11.6%,26.7%
03674X106,AR,ANTERO RESOURCES CORP,227269,-145000,9.19M,-5.86M,-39%,7.2%
Total,,,,,128.52M,2.18K,+0%,100%
