CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
55306N104,MKSI,MKS INSTRS INC,355221,269227,28.47M,21.58M,+313.1%,5.4%
90138F102,TWLO,TWILIO INC,210000,210000,20.56M,20.56M,NEW,3.9%
199908104,FIX,COMFORT SYS USA INC,100000,44400,32.23M,14.31M,+79.9%,6.2%
042735100,ARW,ARROW ELECTRS INC,116500,116500,12.1M,12.1M,NEW,2.3%
876030107,TPR,TAPESTRY INC,160000,160000,11.27M,11.27M,NEW,2.2%
038222105,AMAT,APPLIED MATLS INC,75000,75000,10.88M,10.88M,NEW,2.1%
023135106,AMZN,AMAZON COM INC,200000,45609,38.05M,8.68M,+29.5%,7.3%
770700102,HOOD,ROBINHOOD MKTS INC,200000,200000,8.32M,8.32M,NEW,1.6%
05968L102,CIB,BANCOLOMBIA S A,202310,202310,8.13M,8.13M,NEW,1.6%
77543R102,ROKU,ROKU INC,110000,110000,7.75M,7.75M,NEW,1.5%
67059N108,NTNX,NUTANIX INC,293506,103506,20.49M,7.23M,+54.5%,3.9%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDG L,300000,300000,5.69M,5.69M,NEW,1.1%
92826C839,V,VISA INC,30490,15490,10.69M,5.43M,+103.3%,2%
595112103,MU,MICRON TECHNOLOGY INC,200000,46450,17.38M,4.04M,+30.3%,3.3%
30303M102,META,META PLATFORMS INC,40000,5000,23.05M,2.88M,+14.3%,4.4%
65249B109,NWSA,NEWS CORP NEW,620228,20228,16.88M,550.61K,+3.4%,3.2%
52603B107,TREE,LENDINGTREE INC NEW,300479,-1305,15.11M,-65.6K,-0.4%,2.9%
679295105,OKTA,OKTA INC,140000,-9700,14.73M,-1.02M,-6.5%,2.8%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,101899,-11001,21.12M,-2.28M,-9.7%,4%
87256C101,TKO,TKO GROUP HOLDINGS INC,260000,-16800,39.73M,-2.57M,-6.1%,7.6%
073685109,BECN,BEACON ROOFING SUPPLY INC,200000,-33572,24.74M,-4.15M,-14.4%,4.7%
83125X103,SNBR,SLEEP NUMBER CORP,0,-289425,0,-4.41M,CLOSE,0%
606710200,MITK,MITEK SYS INC,0,-447474,0,-4.98M,CLOSE,0%
G25508105,CRH,CRH PLC,242852,-57148,21.36M,-5.03M,-19%,4.1%
144285103,CRS,CARPENTER TECHNOLOGY CORP,250000,-27800,45.3M,-5.04M,-10%,8.6%
92552R406,PRSU,VIAD CORP,0,-148630,0,-6.32M,CLOSE,0%
368736104,GNRC,GENERAC HLDGS INC,136744,-52459,17.32M,-6.64M,-27.7%,3.3%
81141R100,SE,SEA LTD,320000,-60000,41.76M,-7.83M,-15.8%,8%
67066G104,NVDA,NVIDIA CORPORATION,0,-61400,0,-8.25M,CLOSE,0%
127190304,CACI,CACI INTL INC,29000,-32212,10.64M,-11.82M,-52.6%,2%
03831W108,APP,APPLOVIN CORP,0,-40000,0,-12.95M,CLOSE,0%
92537N108,VRT,VERTIV HOLDINGS CO,0,-150000,0,-17.04M,CLOSE,0%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,0,-180000,0,-23.31M,CLOSE,0%
247361702,DAL,DELTA AIR LINES INC DEL,0,-414069,0,-25.05M,CLOSE,0%
G27358103,DESP,DESPEGAR COM CORP,0,-1847961,0,-35.57M,CLOSE,0%
Total,,,,,523.75M,-34.94M,-6.4%,100%
