CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,4064,4064,2.16M,2.16M,NEW,0.82%
739128106,POWL,POWELL INDS INC,9021,4522,1.54M,770.26K,+100.5%,0.58%
24703L202,DELL,DELL TECHNOLOGIES INC,10002,8037,911.68K,732.57K,+409%,0.34%
21037T109,CEG,CONSTELLATION ENERGY CORP,2267,2267,457.1K,457.1K,NEW,0.17%
04965B100,ATOM,ATOMERA INC,456097,99376,1.82M,397.5K,+27.9%,0.69%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,90724,17200,2M,378.4K,+23.4%,0.75%
030111207,AMSC,AMERICAN SUPERCONDUCTOR CORP,27423,16000,497.45K,290.24K,+140.1%,0.19%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,13644,1708,2.26M,283.53K,+14.3%,0.86%
833445109,SNOW,SNOWFLAKE INC,17444,1800,2.55M,263.08K,+11.5%,0.96%
33738R704,AIRR,FIRST TR EXCHANGE TRADED FD,3810,3810,259.88K,259.88K,NEW,0.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,31969,2342,3.28M,240.62K,+7.9%,1.2%
375558103,GILD,GILEAD SCIENCES INC,2034,2034,227.91K,227.91K,NEW,0.09%
00724F101,ADBE,ADOBE INC,2267,558,869.35K,213.98K,+32.7%,0.33%
749607107,RLI,RLI CORP,4794,2397,385.1K,192.55K,+100%,0.15%
00039J103,YEAR,AB ACTIVE ETFS INC,13274,3002,671.82K,151.94K,+29.2%,0.25%
438516106,HON,HONEYWELL INTL INC,5331,621,1.13M,131.49K,+13.2%,0.43%
042068205,ARM,ARM HOLDINGS PLC,11439,1139,1.22M,121.63K,+11.1%,0.46%
031162100,AMGN,AMGEN INC,3378,300,1.05M,93.48K,+9.7%,0.4%
00039J509,FWD,AB ACTIVE ETFS INC,78803,1174,5.55M,82.66K,+1.5%,2.1%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,8828,169,3.11M,59.58K,+2%,1.2%
92537N108,VRT,VERTIV HOLDINGS CO,6738,800,486.48K,57.76K,+13.5%,0.18%
83422E204,SLDB,SOLID BIOSCIENCES INC,70833,13500,262.08K,49.95K,+23.5%,0.1%
17248W303,CING,CINGULATE INC,10000,10000,43K,43K,NEW,0.02%
426281101,JKHY,HENRY JACK & ASSOC INC,1712,224,312.61K,40.9K,+15.1%,0.12%
G9471C206,EVTL,VERTICAL AEROSPACE LTD,11500,11500,38.64K,38.64K,NEW,0.01%
90278Q108,UFPI,UFP INDUSTRIES INC,3000,320,321.12K,34.25K,+11.9%,0.12%
291011104,EMR,EMERSON ELEC CO,1972,267,216.21K,29.27K,+15.7%,0.08%
257651109,DCI,DONALDSON INC,3821,427,256.24K,28.63K,+12.6%,0.1%
573874104,MRVL,MARVELL TECHNOLOGY INC,34283,450,2.11M,27.71K,+1.3%,0.8%
88160R101,TSLA,TESLA INC,1765,100,457.42K,25.92K,+6%,0.17%
464288752,ITB,ISHARES TR,8059,264,767.31K,25.14K,+3.4%,0.29%
68389X105,ORCL,ORACLE CORP,4132,145,577.76K,20.27K,+3.6%,0.22%
M70700105,NNOX,NANO X IMAGING LTD,14000,4000,69.93K,19.98K,+40%,0.03%
33733E302,FDN,FIRST TR EXCHANGE-TRADED FD,7823,80,1.74M,17.77K,+1%,0.66%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,23457,200,1.98M,16.88K,+0.9%,0.75%
92686J106,VKTX,VIKING THERAPEUTICS INC,86516,600,2.09M,14.49K,+0.7%,0.79%
74762E102,PWR,QUANTA SVCS INC,3718,50,945.16K,12.71K,+1.4%,0.36%
75513E101,RTX,RTX CORPORATION,11689,72,1.55M,9.54K,+0.6%,0.59%
437076102,HD,HOME DEPOT INC,11622,25,4.26M,9.16K,+0.2%,1.6%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,5140,37,976.91K,7.03K,+0.7%,0.37%
745867101,PHM,PULTE GROUP INC,3408,50,350.34K,5.14K,+1.5%,0.13%
14448C104,CARR,CARRIER GLOBAL CORPORATION,23346,75,1.48M,4.76K,+0.3%,0.56%
00039J806,BUFC,AB ACTIVE ETFS INC,17200,100,665.12K,3.87K,+0.6%,0.25%
98978V103,ZTS,ZOETIS INC,2169,15,357.13K,2.47K,+0.7%,0.14%
72201Y101,PDI,PIMCO DYNAMIC INCOME FD,16155,15,319.87K,297,+0.1%,0.12%
69374H881,COWZ,PACER FDS TR,8050,4,440.82K,219.04,+0%,0.17%
