CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,69517,0,38.89M,0,NO CHANGE,97.4%
75321W103,PACK,RANPAK HOLDINGS CORP,97517,0,528.54K,0,NO CHANGE,1.3%
78468R663,BIL,SPDR SER TR,5460,0,500.85K,0,NO CHANGE,1.3%
Total,,,,,39.92M,0,+0%,100%
