CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K107,GOOG,ALPHABET INC,54000,54000,8.44M,8.44M,NEW,18.8%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,415000,224277,3M,1.62M,+117.6%,6.7%
Y3894J187,IMPP,IMPERIAL PETE INC,1553450,159680,3.81M,391.22K,+11.5%,8.5%
640268108,NKTR,NEKTAR THERAPEUTICS,560235,560235,380.96K,380.96K,NEW,0.85%
46438R105,ETHA,ISHARES ETHEREUM TR,30000,20000,414.6K,276.4K,+200%,0.92%
05961W105,BMA,BANCO MACRO SA,2893,2893,218.45K,218.45K,NEW,0.49%
29668H708,EPIX,ESSA PHARMA INC,110412,110412,174.45K,174.45K,NEW,0.39%
87918A105,TDOC,TELADOC HEALTH INC,20000,20000,159.2K,159.2K,NEW,0.35%
450047303,IRS,IRSA INVERSIONES Y REP S A,10574,10574,136.41K,136.41K,NEW,0.3%
50107A104,KRON,KRONOS BIO INC,146745,146745,121.06K,121.06K,NEW,0.27%
226406106,CRESY,CRESUD S A C I F Y A,10302,10302,113.84K,113.84K,NEW,0.25%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,10026,10026,110.19K,110.19K,NEW,0.25%
01671P100,ALLK,ALLAKOS INC,473439,473439,107.75K,107.75K,NEW,0.24%
91912E105,VALE,VALE S A,10000,10000,99.8K,99.8K,NEW,0.22%
293594107,ENVX,ENOVIX CORPORATION,179776,12250,1.32M,89.92K,+7.3%,2.9%
68247Q201,YI,111 INC,10000,10000,80.8K,80.8K,NEW,0.18%
48138M105,JMIA,JUMIA TECHNOLOGIES AG,12380,12380,26.62K,26.62K,NEW,0.06%
25400W102,APPS,DIGITAL TURBINE INC,15527,427,42.16K,1.16K,+2.8%,0.09%
46120E602,ISRG,INTUITIVE SURGICAL INC,15425,0,7.64M,0,NO CHANGE,17%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,67500,0,5.7M,0,NO CHANGE,12.7%
829933100,SIRI,SIRIUSXM HOLDINGS INC,29312,0,660.84K,0,NO CHANGE,1.5%
37954Y871,URA,GLOBAL X FDS,27169,0,622.71K,0,NO CHANGE,1.4%
85208P303,URNM,SPROTT FDS TR,15000,0,486.6K,0,NO CHANGE,1.1%
G9460G101,VAL,VALARIS LTD,10000,0,392.6K,0,NO CHANGE,0.87%
46138G474,PSCE,INVESCO EXCH TRADED FD TR II,9000,0,377.1K,0,NO CHANGE,0.84%
013091103,ACI,ALBERTSONS COS INC,15000,0,329.85K,0,NO CHANGE,0.73%
22266T109,CPNG,COUPANG INC,12500,0,274.12K,0,NO CHANGE,0.61%
916896103,UEC,URANIUM ENERGY CORP,41835,0,199.97K,0,NO CHANGE,0.45%
23291C103,BOOM,DMC GLOBAL INC,23000,0,193.66K,0,NO CHANGE,0.43%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,18367,0,192.49K,0,NO CHANGE,0.43%
H8817H100,RIG,TRANSOCEAN LTD,60000,0,190.2K,0,NO CHANGE,0.42%
80007P869,SD,SANDRIDGE ENERGY INC,15000,0,171.3K,0,NO CHANGE,0.38%
248356107,DNN,DENISON MINES CORP,120243,0,156.32K,0,NO CHANGE,0.35%
389638107,ETHE,GRAYSCALE ETHEREUM TRUST ETF,10000,0,152.2K,0,NO CHANGE,0.34%
45175G108,IMA,IKENA ONCOLOGY INC,80579,0,103.14K,0,NO CHANGE,0.23%
22266M104,COUR,COURSERA INC,11435,0,76.16K,0,NO CHANGE,0.17%
66979W842,NMG,NOUVEAU MONDE GRAPHITE INC,24143,0,36.46K,0,NO CHANGE,0.08%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,18100,0,18.46K,0,NO CHANGE,0.04%
85859N102,STEM,STEM INC,12000,0,4.2K,0,NO CHANGE,<.01%
81728A108,SNSE,SENSEI BIOTHERAPEUTICS INC,0,-11000,0,-5.39K,CLOSE,0%
80880W106,SCLX,SCILEX HOLDING CO,0,-15000,0,-6.4K,CLOSE,0%
57064P107,MKTW,MARKETWISE INC,0,-18019,0,-10.23K,CLOSE,0%
G1890L107,CPRI,CAPRI HOLDINGS LIMITED,59918,-1100,1.18M,-21.7K,-1.8%,2.6%
68389X105,ORCL,ORACLE CORP,50000,-180,6.99M,-25.17K,-0.4%,15.6%
53635D202,LQDA,LIQUIDIA CORPORATION,0,-10000,0,-117.6K,CLOSE,0%
500767306,KWEB,KRANESHARES TRUST,0,-8650,0,-252.93K,CLOSE,0%
516806205,VTLE,VITAL ENERGY INC,0,-9000,0,-278.28K,CLOSE,0%
86887Q109,SSSS,SURO CAPITAL CORP,0,-51096,0,-300.44K,CLOSE,0%
Total,,,,,44.9M,11.53M,+30.2%,100%
