CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,1100600,610150,119.28M,66.13M,+124.4%,13.1%
02079K305,GOOGL,ALPHABET INC,434650,200290,67.21M,30.97M,+85.5%,7.4%
722304102,PDD,PDD HOLDINGS INC,1152360,4600,136.38M,544.41K,+0.4%,15%
01609W102,BABA,ALIBABA GROUP HLDG LTD,2300,2300,304.13K,304.13K,NEW,0.03%
04965M106,ATAT,ATOUR LIFESTYLE HLDGS LTD,10500,10500,297.68K,297.68K,NEW,0.03%
89677Q107,TCOM,TRIP COM GROUP LTD,3850,3850,244.78K,244.78K,NEW,0.03%
66981J102,MNSO,MINISO GROUP HLDG LTD,9212650,10700,170.34M,197.84K,+0.1%,18.8%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,4234400,0,54.07M,0,NO CHANGE,6%
36165L108,GDS,GDS HLDGS LTD,13200,-5400,334.36K,-136.78K,-29%,0.04%
36257Y109,GOTU,GAOTU TECHEDU INC,0,-63850,0,-139.83K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-950,0,-400.43K,CLOSE,0%
05278C107,ATHM,AUTOHOME INC,0,-35200,0,-913.44K,CLOSE,0%
92763W103,VIPS,VIPSHOP HLDGS LTD,0,-1513600,0,-20.39M,CLOSE,0%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,0,-475440,0,-30.51M,CLOSE,0%
037833100,AAPL,APPLE INC,0,-214550,0,-53.73M,CLOSE,0%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,4248400,-1165700,358.56M,-98.39M,-21.5%,39.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,4330,-1033150,718.78K,-171.5M,-99.6%,0.08%
Total,,,,,907.76M,-277.42M,-23%,100%
