CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
M84137104,SMWB,SimilarWeb Ltd,300000,300000,2.48M,2.48M,NEW,0.46%
693282105,PDFS,PDF Solutions Inc,200000,125000,3.82M,2.39M,+166.7%,0.72%
253798102,DGII,Digi International Inc,80000,80000,2.23M,2.23M,NEW,0.42%
311642102,FARO,FARO Technologies Inc,80000,80000,2.18M,2.18M,NEW,0.41%
68989M202,OUST,Ouster Inc,200000,200000,1.79M,1.79M,NEW,0.34%
43289P106,HIMX,Himax Technologies Inc,230000,230000,1.69M,1.69M,NEW,0.32%
501242101,KLIC,Kulicke & Soffa Industries Inc,296100,48000,9.75M,1.58M,+19.3%,1.8%
55380K109,MPTI,M-Tron Industries Inc,35000,35000,1.53M,1.53M,NEW,0.29%
925815102,VICR,Vicor Corp,230000,30000,10.75M,1.4M,+15%,2%
346563109,FORR,Forrester Research Inc,150000,150000,1.39M,1.39M,NEW,0.26%
338307101,FIVN,Five9 Inc,210600,45600,5.71M,1.24M,+27.6%,1.1%
92835K103,VPG,Vishay Precision Group Inc,150000,50000,3.61M,1.2M,+50%,0.68%
90364P105,PATH,UiPath Inc,161280,74280,1.66M,764.34K,+85.4%,0.31%
08975P108,CMRC,BigCommerce Holdings Inc,625000,125000,3.6M,720K,+25%,0.68%
59064R109,MLAB,Mesa Laboratories Inc,12500,5083,1.48M,603.15K,+68.5%,0.28%
594918104,MSFT,Microsoft Corp,26745,1500,10.03M,562.27K,+5.9%,1.9%
023135106,AMZN,Amazon.com Inc,46400,2700,8.83M,513.7K,+6.2%,1.7%
02079K305,GOOGL,Alphabet Inc,50200,3300,7.76M,509.98K,+7%,1.5%
922417100,VECO,Veeco Instruments Inc,200000,25000,4.01M,501.25K,+14.3%,0.75%
077347300,BELFB,Bel Fuse Inc,30000,6000,2.24M,447.84K,+25%,0.42%
05368X102,AVDX,AvidXchange Holdings Inc,500000,50000,4.24M,424K,+11.1%,0.8%
353469109,FC,Franklin Covey Co,175000,15000,4.81M,412.65K,+9.4%,0.9%
22207T101,BASE,Couchbase Inc,200000,20000,3.15M,315K,+11.1%,0.59%
705573103,PEGA,Pegasystems Inc,351800,4300,24.43M,298.55K,+1.2%,4.6%
077347201,BELFA,Bel Fuse Inc,7500,3500,540.38K,252.18K,+87.5%,0.1%
848560306,SPIR,Spire Global Inc,230000,14000,1.86M,113.26K,+6.5%,0.35%
86800U302,SMCI,Super Micro Computer Inc,754500,0,25.85M,0,NO CHANGE,4.8%
82706C108,SIMO,Silicon Motion Technology Corp,384906,0,19.45M,0,NO CHANGE,3.6%
922280102,VRNS,Varonis Systems Inc,443500,0,17.92M,0,NO CHANGE,3.4%
M81873107,RDWR,RADWARE Ltd,725000,0,15.64M,0,NO CHANGE,2.9%
04206A101,ARLO,Arlo Technologies Inc,1277000,0,12.6M,0,NO CHANGE,2.4%
19239V302,CCOI,Cogent Communications Holdings Inc,200600,0,12.29M,0,NO CHANGE,2.3%
029683109,LGTY,Logility Supply Chain Solutions Inc,823655,0,11.75M,0,NO CHANGE,2.2%
