CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,613971,332548,116.81M,63.27M,+118.2%,10%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1352182,238589,224.46M,39.61M,+21.4%,19.2%
11135F101,AVGO,BROADCOM INC,240967,227378,40.35M,38.07M,+1673.3%,3.4%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,485299,265791,22.72M,12.44M,+121.1%,1.9%
81369Y886,XLU,SELECT SECTOR SPDR TR,127559,127559,10.06M,10.06M,NEW,0.86%
464287432,TLT,ISHARES TR,753851,55132,68.62M,5.02M,+7.9%,5.9%
012653101,ALB,ALBEMARLE CORP,278155,57321,20.03M,4.13M,+26%,1.7%
86800U302,SMCI,SUPER MICRO COMPUTER INC,133505,117220,4.57M,4.01M,+719.8%,0.39%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,21563,21563,3.57M,3.57M,NEW,0.3%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,173039,173039,3.43M,3.43M,NEW,0.29%
N97284108,NBIS,NEBIUS GROUP N.V.,158283,158283,3.34M,3.34M,NEW,0.29%
803054204,SAP,SAP SE,11084,11084,2.98M,2.98M,NEW,0.25%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,15302,10773,4.13M,2.91M,+237.9%,0.35%
36118L106,FUTU,FUTU HLDGS LTD,28026,28026,2.87M,2.87M,NEW,0.24%
19260Q107,COIN,COINBASE GLOBAL INC,13315,13315,2.29M,2.29M,NEW,0.2%
92537N108,VRT,VERTIV HOLDINGS CO,30923,30923,2.23M,2.23M,NEW,0.19%
816851109,SRE,SEMPRA,27855,27855,1.99M,1.99M,NEW,0.17%
77543R102,ROKU,ROKU INC,27992,27992,1.97M,1.97M,NEW,0.17%
433000106,HIMS,HIMS & HERS HEALTH INC,60124,60124,1.78M,1.78M,NEW,0.15%
23331A109,DHI,D R HORTON INC,67490,13942,8.58M,1.77M,+26%,0.73%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,20057,20057,1.7M,1.7M,NEW,0.15%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,19211,6092,4.89M,1.55M,+46.4%,0.42%
040413205,ANET,ARISTA NETWORKS INC,16448,16448,1.27M,1.27M,NEW,0.11%
23703Q203,DQ,DAQO NEW ENERGY CORP,91314,69004,1.65M,1.25M,+309.3%,0.14%
81762P102,NOW,SERVICENOW INC,1438,1438,1.14M,1.14M,NEW,0.1%
04626A103,ALAB,ASTERA LABS INC,24716,18161,1.47M,1.08M,+277.1%,0.13%
458140100,INTC,INTEL CORP,45757,45757,1.04M,1.04M,NEW,0.09%
88023B103,TEM,TEMPUS AI INC,21025,21025,1.01M,1.01M,NEW,0.09%
N14506104,ESTC,ELASTIC N V,11261,11261,1M,1M,NEW,0.09%
47759T100,JKS,JINKOSOLAR HLDG CO LTD,107413,52238,2M,973.72K,+94.7%,0.17%
715684106,TLK,P T TELEKOMUNIKASI INDONESIA,63680,63680,940.55K,940.55K,NEW,0.08%
20717M103,CFLT,CONFLUENT INC,38694,38694,906.99K,906.99K,NEW,0.08%
871607107,SNPS,SYNOPSYS INC,29739,1830,12.75M,784.8K,+6.6%,1.1%
632307104,NTRA,NATERA INC,3265,3265,461.7K,461.7K,NEW,0.04%
H17182108,CRSP,CRISPR THERAPEUTICS AG,93574,12804,3.18M,435.72K,+15.9%,0.27%
N07059210,ASML,ASML HOLDING N V,12303,656,8.15M,434.69K,+5.6%,0.7%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,26903,26903,364.81K,364.81K,NEW,0.03%
038222105,AMAT,APPLIED MATLS INC,51316,1932,7.45M,280.37K,+3.9%,0.64%
747525103,QCOM,QUALCOMM INC,36575,1376,5.62M,211.37K,+3.9%,0.48%
009066101,ABNB,AIRBNB INC,6645,767,793.81K,91.63K,+13%,0.07%
87918A105,TDOC,TELADOC HEALTH INC,216585,10644,1.72M,84.73K,+5.2%,0.15%
