CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
01609W102,BABA,ALIBABA GROUP HLDG LTD,2143441,2143441,283.43M,283.43M,NEW,1.7%
007903107,AMD,ADVANCED MICRO DEVICES INC,1752561,1231698,180.06M,126.54M,+236.5%,1.1%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,347911,347911,122.67M,122.67M,NEW,0.75%
833445109,SNOW,SNOWFLAKE INC,1153970,687997,168.66M,100.56M,+147.6%,1%
Y2573F102,FLEX,FLEX LTD,2791069,2791069,92.33M,92.33M,NEW,0.56%
049468101,TEAM,ATLASSIAN CORPORATION,383046,360181,81.29M,76.43M,+1575.3%,0.5%
N14506104,ESTC,ELASTIC N V,1391334,824214,123.97M,73.44M,+145.3%,0.76%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,775704,173472,262.19M,58.63M,+28.8%,1.6%
90138F102,TWLO,TWILIO INC,1129470,565541,110.59M,55.37M,+100.3%,0.67%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,204741,204741,50.91M,50.91M,NEW,0.31%
58733R102,MELI,MERCADOLIBRE INC,100973,25121,196.99M,49.01M,+33.1%,1.2%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,9196353,9196353,41.66M,41.66M,NEW,0.25%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,711647,473385,60.06M,39.95M,+198.7%,0.37%
641288105,NPCE,NEUROPACE INC,2972003,2972003,36.53M,36.53M,NEW,0.22%
834203309,SLNO,SOLENO THERAPEUTICS INC,500000,500000,35.73M,35.73M,NEW,0.22%
04351P101,ASND,ASCENDIS PHARMA A/S,525000,225000,81.83M,35.07M,+75%,0.5%
219350105,GLW,CORNING INC,3331510,716759,152.52M,32.81M,+27.4%,0.93%
002824100,ABT,ABBOTT LABS,235004,235004,31.17M,31.17M,NEW,0.19%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,456555,52797,251.12M,29.04M,+13.1%,1.5%
482480100,KLAC,KLA CORP,308730,40143,209.87M,27.29M,+14.9%,1.3%
30303M102,META,META PLATFORMS INC,1550466,46793,893.63M,26.97M,+3.1%,5.4%
14149Y108,CAH,CARDINAL HEALTH INC,184621,184621,25.44M,25.44M,NEW,0.16%
92537N108,VRT,VERTIV HOLDINGS CO,433376,350576,31.29M,25.31M,+423.4%,0.19%
67059N108,NTNX,NUTANIX INC,1045465,349800,72.98M,24.42M,+50.3%,0.44%
05464C101,AXON,AXON ENTERPRISE INC,221938,45418,116.73M,23.89M,+25.7%,0.71%
19247G107,COHR,COHERENT CORP,1997965,364883,129.75M,23.7M,+22.3%,0.79%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,651383,651383,23.59M,23.59M,NEW,0.14%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,1175000,500000,52.93M,22.52M,+74.1%,0.32%
74624M102,PSTG,PURE STORAGE INC,2590259,485410,114.67M,21.49M,+23.1%,0.7%
336433107,FSLR,FIRST SOLAR INC,417069,169320,52.73M,21.41M,+68.3%,0.32%
749607107,RLI,RLI CORP,520000,260000,41.77M,20.89M,+100%,0.25%
03770N101,APGE,APOGEE THERAPEUTICS INC,550000,550000,20.55M,20.55M,NEW,0.13%
379577208,GMED,GLOBUS MED INC,1050380,279467,76.89M,20.46M,+36.3%,0.47%
67066G104,NVDA,NVIDIA CORPORATION,9585134,186698,1.04B,20.23M,+2%,6.3%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,1942767,491683,78.02M,19.75M,+33.9%,0.48%
48581R205,KSPI,KASPI KZ JSC,206442,206442,19.17M,19.17M,NEW,0.12%
68389X105,ORCL,ORACLE CORP,894198,134891,125.02M,18.86M,+17.8%,0.76%
98954M200,Z,ZILLOW GROUP INC,722617,270167,49.54M,18.52M,+59.7%,0.3%
595112103,MU,MICRON TECHNOLOGY INC,1548741,211144,134.57M,18.35M,+15.8%,0.82%
79589L106,IOT,SAMSARA INC,1365601,476172,52.34M,18.25M,+53.5%,0.32%
282559103,ETNB,89BIO INC,2500000,2500000,18.18M,18.18M,NEW,0.11%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,2350000,2165000,18.64M,17.17M,+1170.3%,0.11%
26622P107,DOCS,DOXIMITY INC,670636,287941,38.92M,16.71M,+75.2%,0.24%
697435105,PANW,PALO ALTO NETWORKS INC,594491,96715,101.44M,16.5M,+19.4%,0.62%
871829107,SYY,SYSCO CORP,215598,215598,16.18M,16.18M,NEW,0.1%
771049103,RBLX,ROBLOX CORP,451392,275959,26.31M,16.09M,+157.3%,0.16%
225310101,CACC,CREDIT ACCEP CORP MICH,30319,30319,15.66M,15.66M,NEW,0.1%
05370A108,RNA,AVIDITY BIOSCIENCES INC,1788868,516977,52.81M,15.26M,+40.6%,0.32%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,1353364,55174,324.81M,13.24M,+4.3%,2%
064058100,BK,BANK NEW YORK MELLON CORP,151086,151086,12.67M,12.67M,NEW,0.08%
90353TAM2,UBER,UBER TECHNOLOGIES INC,9500000,9500000,11.56M,11.56M,NEW,0.07%
57636Q104,MA,MASTERCARD INCORPORATED,113828,20520,62.39M,11.25M,+22%,0.38%
85205L107,SWTX,SPRINGWORKS THERAPEUTICS INC,1750000,250000,77.23M,11.03M,+16.7%,0.47%
00847X104,AGIO,AGIOS PHARMACEUTICALS INC,1002036,375000,29.36M,10.99M,+59.8%,0.18%
64110L106,NFLX,NETFLIX INC,208025,11322,193.99M,10.56M,+5.8%,1.2%
23282W605,CYTK,CYTOKINETICS INC,2455737,259016,98.7M,10.41M,+11.8%,0.6%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,2250000,500000,46.06M,10.23M,+28.6%,0.28%
91324P102,UNH,UNITEDHEALTH GROUP INC,129226,19110,67.68M,10.01M,+17.4%,0.41%
609839105,MPWR,MONOLITHIC PWR SYS INC,17700,16700,10.27M,9.69M,+1670%,0.06%
204166102,CVLT,COMMVAULT SYS INC,423843,60885,66.87M,9.61M,+16.8%,0.41%
G3223R108,EG,EVEREST GROUP LTD,395000,26250,143.52M,9.54M,+7.1%,0.87%
91332U101,U,UNITY SOFTWARE INC,483819,483819,9.48M,9.48M,NEW,0.06%
038336103,ATR,APTARGROUP INC,152521,55591,22.63M,8.25M,+57.4%,0.14%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,135916,14860,72.39M,7.91M,+12.3%,0.44%
453204109,PI,IMPINJ INC,86834,86834,7.88M,7.88M,NEW,0.05%
G6683N103,NU,NU HLDGS LTD,6075317,704907,62.21M,7.22M,+13.1%,0.38%
278865100,ECL,ECOLAB INC,75892,26483,19.24M,6.71M,+53.6%,0.12%
15101Q207,CLS,CELESTICA INC,1689233,81264,133.13M,6.4M,+5.1%,0.81%
653656AB4,NICE,NICE LTD,6000000,6000000,5.84M,5.84M,NEW,0.04%
