CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03062D100,USAS,AMERICAS GOLD AND SILVER COR,71151028,68400000,38.06M,36.59M,+2486.3%,20.7%
68634K106,ORLA,ORLA MNG LTD NEW,6200000,0,57.97M,0,NO CHANGE,31.6%
011532108,AGI,ALAMOS GOLD INC NEW,1000000,0,26.74M,0,NO CHANGE,14.6%
008474108,AEM,AGNICO EAGLE MINES LTD,165000,0,17.89M,0,NO CHANGE,9.8%
38059T106,GFI,GOLD FIELDS LTD,500000,0,11.04M,0,NO CHANGE,6%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,275000,0,10.21M,0,NO CHANGE,5.6%
59124U605,MTA,METALLA RTY & STREAMING LTD,3000000,0,8.58M,0,NO CHANGE,4.7%
45826T509,ITRG,INTEGRA RES CORP,5524510,0,6.86M,0,NO CHANGE,3.7%
11777Q209,BTG,B2GOLD CORP,2000000,0,5.7M,0,NO CHANGE,3.1%
921078101,OUNZ,VANECK MERK GOLD ETF,12794,-6969,385.61K,-210.05K,-35.3%,0.21%
Total,,,,,183.43M,36.38M,+37.4%,100%
