CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
294821608,ERIC,ERICSSON (LM),3111626,3111626,24.15M,24.15M,NEW,4.5%
046353108,AZN,ASTRAZENECA PLC,274642,274642,20.19M,20.19M,NEW,3.8%
38059T106,GFI,GOLD FIELDS Ltd,579476,455157,12.8M,10.05M,+366.1%,2.4%
904767704,UL,UNILEVER PLC,245415,93648,14.61M,5.58M,+61.7%,2.7%
74267C106,PRA,PROASSURANCE CORP,238675,238675,5.57M,5.57M,NEW,1%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,40679,40679,5.37M,5.37M,NEW,1%
00437E102,ACCD,ACCOLADE INC,733848,733848,5.12M,5.12M,NEW,0.95%
404030108,HEES,H&E EQUIPMENT SERVICES INC,53992,53992,5.12M,5.12M,NEW,0.95%
874060205,TAK,TAKEDA PHARMACEUTICAL CO LTD,335855,335855,4.99M,4.99M,NEW,0.93%
75737F108,RDFN,REDFIN Corp,509424,509424,4.69M,4.69M,NEW,0.87%
780259305,SHEL,SHELL PLC,55447,55447,4.06M,4.06M,NEW,0.76%
03938L203,MT,ARCELORMITTAL,560329,132535,16.17M,3.82M,+31%,3%
64157F103,NVRO,NEVRO CORP,590507,590507,3.45M,3.45M,NEW,0.64%
59156R108,MET,METLIFE INC,42384,42384,3.4M,3.4M,NEW,0.63%
053484101,AVB,AVALONBAY COMMUNITIES INC,15118,15118,3.24M,3.24M,NEW,0.6%
904311107,UAA,UNDER ARMOUR INC,517271,517271,3.23M,3.23M,NEW,0.6%
670346105,NUE,NUCOR CORP,25779,25779,3.1M,3.1M,NEW,0.58%
053015103,ADP,AUTOMATIC DATA PROCESSING INC,9668,9668,2.95M,2.95M,NEW,0.55%
26441C204,DUK,DUKE ENERGY Corp.,23748,23748,2.9M,2.9M,NEW,0.54%
759530108,RELX,RELX PLC (EX REED ELSEVIER PLC),194197,55579,9.79M,2.8M,+40.1%,1.8%
16934W106,CMRX,CHIMERIX INC,328203,328203,2.79M,2.79M,NEW,0.52%
02079K107,GOOG,ALPHABET INC (EX GOOGLE INC),21606,17839,3.38M,2.79M,+473.6%,0.63%
806882106,RDUS,RADIUS RECYCLING INC,95685,95685,2.76M,2.76M,NEW,0.51%
404280406,HSBC,HSBC HOLDINGS PLC,50669,46559,2.91M,2.67M,+1132.8%,0.54%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,5205,5205,2.59M,2.59M,NEW,0.48%
032654105,ADI,ANALOG DEVICES,12585,12585,2.54M,2.54M,NEW,0.47%
654902204,NOK,NOKIA OYJ,479642,479642,2.53M,2.53M,NEW,0.47%
313745101,FRT,FEDERAL REALTY INVESTMENT TRUST,37726,25535,3.69M,2.5M,+209.5%,0.69%
867975104,SNREY,SUNRISE COMMUNICATIONS AG,50961,50961,2.46M,2.46M,NEW,0.46%
37045V100,GM,GENERAL MOTORS CO,50118,50118,2.36M,2.36M,NEW,0.44%
018522300,ALE,ALLETE INC,83253,33849,5.47M,2.22M,+68.5%,1%
87165B103,SYF,SYNCHRONY FINANCIAL,37759,37759,2M,2M,NEW,0.37%
46641Q217,BBJP,JPMORGAN BETABUILDERS JAPAN ETF,68592,35461,3.85M,1.99M,+107%,0.72%
571903202,MAR,MARRIOTT INTERNATIONAL INC/MD,9013,7962,2.15M,1.9M,+757.6%,0.4%
29446M102,EQNR,EQUINOR ASA,452410,70680,11.97M,1.87M,+18.5%,2.2%
422806208,HEIA,HEICO Corp,8690,8690,1.83M,1.83M,NEW,0.34%
26875P101,EOG,EOG RESOURCES,14209,14209,1.82M,1.82M,NEW,0.34%
03524A108,BUD,ANHEUSER-BUSCH INBEV SA/NV,28113,28113,1.73M,1.73M,NEW,0.32%
500472303,PHG,KONINKLIJKE PHILIPS NV,101108,65490,2.57M,1.66M,+183.9%,0.48%
871607107,SNPS,SYNOPSYS INC,11525,3845,4.94M,1.65M,+50.1%,0.92%
00287Y109,ABBV,ABBVIE INC,7635,7635,1.6M,1.6M,NEW,0.3%
58933Y105,MRK,MERCK & CO INC,17806,17806,1.6M,1.6M,NEW,0.3%
11135F101,AVGO,BROADCOM INC,9418,9418,1.58M,1.58M,NEW,0.29%
038222105,AMAT,APPLIED MATERIALS INC,10818,10818,1.57M,1.57M,NEW,0.29%
68389X105,ORCL,ORACLE CORP,11173,11173,1.56M,1.56M,NEW,0.29%
717081103,PFE,PFIZER INC,61425,61425,1.56M,1.56M,NEW,0.29%
65339F101,NEE,NEXTERA ENERGY (EX. FPL GROUP),21952,21952,1.56M,1.56M,NEW,0.29%
60770K107,MRNA,MODERNA INC,54198,54198,1.54M,1.54M,NEW,0.29%
742718109,PG,PROCTER & GAMBLE CO,8927,8927,1.52M,1.52M,NEW,0.28%
