CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
32076V103,AG,FIRST MAJESTIC SILVER CORP,9750519,9750519,65.23M,65.23M,NEW,1.7%
051774107,AUR,AURORA INNOVATION INC,2750000,2750000,18.49M,18.49M,NEW,0.48%
92556H206,PSKY,PARAMOUNT GLOBAL,45833162,1079863,548.16M,12.92M,+2.4%,14.3%
146869102,CVNA,CARVANA CO,4045296,58146,845.79M,12.16M,+1.5%,22.1%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,27853943,661555,428.12M,10.17M,+2.4%,11.2%
91822M502,VEON,VEON LTD,5887007,146569,256.73M,6.39M,+2.6%,6.7%
75281A109,RRC,RANGE RES CORP,7022737,158699,280.42M,6.34M,+2.3%,7.3%
88339J105,TTD,THE TRADE DESK INC,84300,84300,4.61M,4.61M,NEW,0.12%
02079K305,GOOGL,ALPHABET INC,26823,26823,4.15M,4.15M,NEW,0.11%
413216300,HMY,HARMONY GOLD MINING CO LTD,21153214,261000,312.43M,3.85M,+1.2%,8.2%
806857108,SLB,SCHLUMBERGER LTD,4052344,87280,169.39M,3.65M,+2.2%,4.4%
448579102,H,HYATT HOTELS CORP,62877,27656,7.7M,3.39M,+78.5%,0.2%
92189F791,GDXJ,VANECK ETF TRUST,2525495,57228,144.46M,3.27M,+2.3%,3.8%
H8088L103,SRAD,SPORTRADAR GROUP AG,297980,146311,6.44M,3.16M,+96.5%,0.17%
732908108,PONY,PONY AI INC,1529892,329892,13.49M,2.91M,+27.5%,0.35%
687793109,OSCR,OSCAR HEALTH INC,379116,189916,4.97M,2.49M,+100.4%,0.13%
66987E206,NG,NOVAGOLD RES INC,21722889,820835,63.43M,2.4M,+3.9%,1.7%
971378104,WSC,WILLSCOT HLDGS CORP,84806,84806,2.36M,2.36M,NEW,0.06%
26142V105,DKNG,DRAFTKINGS INC NEW,130067,54467,4.32M,1.81M,+72%,0.11%
82575P107,SBSW,SIBANYE STILLWATER LTD,28166809,368795,129M,1.69M,+1.3%,3.4%
00187Y100,APG,API GROUP CORP,174000,46000,6.22M,1.64M,+35.9%,0.16%
14040H105,COF,CAPITAL ONE FINL CORP,16134,5034,2.89M,902.6K,+45.4%,0.08%
G1110E107,BHVN,BIOHAVEN LTD,24390,24390,586.34K,586.34K,NEW,0.02%
11271J107,BN,BROOKFIELD CORP,145645,9541,7.63M,500.04K,+7%,0.2%
46120E602,ISRG,INTUITIVE SURGICAL INC,76357,0,37.82M,0,NO CHANGE,0.99%
88023B103,TEM,TEMPUS AI INC,783859,0,37.81M,0,NO CHANGE,0.99%
594918104,MSFT,MICROSOFT CORP,90526,0,33.98M,0,NO CHANGE,0.89%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,185000,0,30.71M,0,NO CHANGE,0.8%
58733R102,MELI,MERCADOLIBRE INC,15014,0,29.29M,0,NO CHANGE,0.77%
81762P102,NOW,SERVICENOW INC,36104,0,28.74M,0,NO CHANGE,0.75%
88160R101,TSLA,TESLA INC,88961,0,23.06M,0,NO CHANGE,0.6%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,325000,0,21.46M,0,NO CHANGE,0.56%
75629V104,RXRX,RECURSION PHARMACEUTICALS IN,3675077,0,19.44M,0,NO CHANGE,0.51%
G65163100,JOBY,JOBY AVIATION INC,2338980,0,14.08M,0,NO CHANGE,0.37%
60770K107,MRNA,MODERNA INC,373095,0,10.58M,0,NO CHANGE,0.28%
