CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,11942,3568,3.09M,924.68K,+42.6%,2.8%
922908363,VOO,VANGUARD INDEX FDS,6114,1495,3.14M,768.35K,+32.4%,2.8%
74933W601,TMFC,RBB FD INC,41528,10773,2.31M,599.19K,+35%,2.1%
38149W630,GPIQ,GOLDMAN SACHS ETF TR,17390,10679,775.59K,476.28K,+159.1%,0.7%
38149W622,GPIX,GOLDMAN SACHS ETF TR,16017,10086,746.55K,470.11K,+170.1%,0.67%
922908637,VV,VANGUARD INDEX FDS,4735,1348,1.22M,346.48K,+39.8%,1.1%
922475108,VEEV,VEEVA SYS INC,1470,1470,340.5K,340.5K,NEW,0.31%
26884U109,EPR,EPR PPTYS,6298,6298,331.34K,331.34K,NEW,0.3%
74340W103,PLD,PROLOGIS INC.,2948,2948,329.56K,329.56K,NEW,0.3%
922908629,VO,VANGUARD INDEX FDS,5431,1155,1.4M,298.71K,+27%,1.3%
26875P101,EOG,EOG RES INC,2308,2308,295.98K,295.98K,NEW,0.27%
78462F103,SPY,SPDR S&P 500 ETF TR,524,524,293.12K,293.12K,NEW,0.26%
911312106,UPS,UNITED PARCEL SERVICE INC,2415,2415,265.63K,265.63K,NEW,0.24%
278642103,EBAY,EBAY INC.,3703,3703,250.8K,250.8K,NEW,0.23%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,2870,2870,242.23K,242.23K,NEW,0.22%
922042858,VWO,VANGUARD INTL EQUITY INDEX F,29425,4763,1.33M,215.57K,+19.3%,1.2%
67066G104,NVDA,NVIDIA CORPORATION,66085,1982,7.16M,214.81K,+3.1%,6.4%
427866108,HSY,HERSHEY CO,1252,1252,214.13K,214.13K,NEW,0.19%
372460105,GPC,GENUINE PARTS CO,1791,1791,213.38K,213.38K,NEW,0.19%
963320106,WHR,WHIRLPOOL CORP,2364,2364,213.07K,213.07K,NEW,0.19%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,990,990,205.18K,205.18K,NEW,0.18%
33740F755,BUFR,FIRST TR EXCHNG TRADED FD VI,30667,6463,910.5K,191.89K,+26.7%,0.82%
