CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69349H107,TXNM,TXNM ENERGY INC,495727,197759,26.51M,10.58M,+66.4%,56.2%
44812J104,HUT,HUT 8 CORP,442312,324512,5.14M,3.77M,+275.5%,10.9%
88080T104,WULF,TERAWULF INC,1497868,1145874,4.09M,3.13M,+325.5%,8.7%
17253J106,CIFR,CIPHER MINING INC,1631927,1336727,3.75M,3.07M,+452.8%,8%
92840M102,VST,VISTRA CORP,65365,-8828,7.68M,-1.04M,-11.9%,16.3%
767292105,RIOT,RIOT PLATFORMS INC,0,-127042,0,-1.3M,CLOSE,0%
038169207,APLD,APPLIED DIGITAL CORP,0,-364713,0,-2.79M,CLOSE,0%
30040W108,ES,EVERSOURCE ENERGY,0,-88171,0,-5.06M,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,0,-432271,0,-6.07M,CLOSE,0%
69331C108,PCG,PG&E CORP,0,-369900,0,-7.46M,CLOSE,0%
65473P105,NI,NISOURCE INC,0,-262000,0,-9.63M,CLOSE,0%
98389B100,XEL,XCEL ENERGY INC,0,-153000,0,-10.33M,CLOSE,0%
30034W106,EVRG,EVERGY INC,0,-168364,0,-10.36M,CLOSE,0%
87422Q109,TLN,TALEN ENERGY CORP,0,-51509,0,-10.38M,CLOSE,0%
29364G103,ETR,ENTERGY CORP NEW,0,-148450,0,-11.26M,CLOSE,0%
Total,,,,,47.17M,-55.13M,-52.4%,100%
