CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
199908104,FIX,COMFORT SYS USA INC,25000,25000,8.06M,8.06M,NEW,6.7%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,44200,44200,7.34M,7.34M,NEW,6.1%
595112103,MU,MICRON TECHNOLOGY INC,55000,55000,4.78M,4.78M,NEW,4%
00827B106,AFRM,AFFIRM HLDGS INC,101600,101600,4.59M,4.59M,NEW,3.8%
861896108,SNEX,STONEX GROUP INC,45000,45000,3.44M,3.44M,NEW,2.9%
142339100,CSL,CARLISLE COS INC,9800,9800,3.34M,3.34M,NEW,2.8%
92840M102,VST,VISTRA CORP,25000,25000,2.94M,2.94M,NEW,2.4%
G3730V105,FTAI,FTAI AVIATION LTD,70000,20000,7.77M,2.22M,+40%,6.5%
11135F101,AVGO,BROADCOM INC,47970,10000,8.03M,1.67M,+26.3%,6.7%
G0896C103,TBBB,BBB FOODS INC,60000,60000,1.6M,1.6M,NEW,1.3%
088929104,BGC,BGC GROUP INC,500000,100000,4.58M,917K,+25%,3.8%
G6683N103,NU,NU HLDGS LTD,144000,44000,1.47M,450.56K,+44%,1.2%
093712AK3,BE,BLOOM ENERGY CORP,6981000,0,9.14M,0,NO CHANGE,7.6%
N00985106,AER,AERCAP HOLDINGS NV,80000,0,8.17M,0,NO CHANGE,6.8%
G25508105,CRH,CRH PLC,80000,0,7.04M,0,NO CHANGE,5.9%
629377508,NRG,NRG ENERGY INC,70000,0,6.68M,0,NO CHANGE,5.6%
741623102,PRMB,PRIMO BRANDS CORPORATION,175000,0,6.21M,0,NO CHANGE,5.2%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,3230,0,5.99M,0,NO CHANGE,5%
780259305,SHEL,SHELL PLC,68500,0,5.02M,0,NO CHANGE,4.2%
041242116,ARKOW,ARKO CORP,0,-169650,0,-76.34K,CLOSE,0%
26884L109,EQT,EQT CORP,70000,-44000,3.74M,-2.35M,-38.6%,3.1%
98422X101,XPOF,XPONENTIAL FITNESS INC,0,-175000,0,-2.35M,CLOSE,0%
37637K108,GTLB,GITLAB INC,0,-50000,0,-2.82M,CLOSE,0%
81141R100,SE,SEA LTD,0,-38000,0,-4.03M,CLOSE,0%
50012A108,KGS,KODIAK GAS SVCS INC,0,-100000,0,-4.08M,CLOSE,0%
165167735,EXE,EXPAND ENERGY CORPORATION,0,-52500,0,-5.23M,CLOSE,0%
G3643J108,FLUT,FLUTTER ENTMT PLC,0,-21000,0,-5.43M,CLOSE,0%
37940X102,GPN,GLOBAL PMTS INC,0,-61000,0,-6.84M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,37500,-42500,9.94M,-11.26M,-53.1%,8.3%
N97284108,NBIS,NEBIUS GROUP N.V.,0,-550000,0,-15.23M,CLOSE,0%
Total,,,,,119.87M,-18.36M,-12.6%,100%
