CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
33739Q408,FTSM,FIRST TR EXCHANGE-TRADED FD,38021,10992,2.28M,657.76K,+40.7%,0.97%
90353T100,UBER,UBER TECHNOLOGIES INC,3896,3896,283.86K,283.86K,NEW,0.12%
037833100,AAPL,APPLE INC,50765,1227,11.28M,272.55K,+2.5%,4.8%
042068205,ARM,ARM HOLDINGS PLC,4140,2165,442.11K,231.2K,+109.6%,0.19%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,12900,2646,1.09M,223.32K,+25.8%,0.46%
020002101,ALL,ALLSTATE CORP,994,994,205.83K,205.83K,NEW,0.09%
74762E102,PWR,QUANTA SVCS INC,1670,565,424.48K,143.61K,+51.1%,0.18%
46625H100,JPM,JPMORGAN CHASE & CO.,13287,546,3.26M,133.93K,+4.3%,1.4%
92189F676,SMH,VANECK ETF TRUST,2802,569,592.54K,120.33K,+25.5%,0.25%
37045V100,GM,GENERAL MTRS CO,6185,2300,290.88K,108.17K,+59.2%,0.12%
36828A101,GEV,GE VERNOVA INC,1180,294,360.24K,89.75K,+33.2%,0.15%
46138G631,QQQJ,INVESCO EXCH TRADED FD TR II,92331,3080,2.68M,89.35K,+3.5%,1.1%
023135106,AMZN,AMAZON COM INC,49321,442,9.38M,84.1K,+0.9%,4%
149123101,CAT,CATERPILLAR INC,1302,218,429.4K,71.9K,+20.1%,0.18%
464287440,IEF,ISHARES TR,15121,748,1.44M,71.34K,+5.2%,0.61%
03769M106,APO,APOLLO GLOBAL MGMT INC,26429,520,3.62M,71.21K,+2%,1.5%
64110L106,NFLX,NETFLIX INC,812,74,757.06K,68.99K,+10%,0.32%
11135F101,AVGO,BROADCOM INC,43580,393,7.3M,65.8K,+0.9%,3.1%
863667101,SYK,STRYKER CORPORATION,887,173,330.18K,64.4K,+24.2%,0.14%
244199105,DE,DEERE & CO,3530,109,1.66M,51.15K,+3.2%,0.7%
05464C101,AXON,AXON ENTERPRISE INC,2142,94,1.13M,49.44K,+4.6%,0.48%
88160R101,TSLA,TESLA INC,6223,168,1.61M,43.54K,+2.8%,0.69%
464287515,IGV,ISHARES TR,3372,480,300.07K,42.72K,+16.6%,0.13%
22160K105,COST,COSTCO WHSL CORP NEW,15726,32,14.87M,30.27K,+0.2%,6.3%
369604301,GE,GE AEROSPACE,3265,129,653.4K,25.82K,+4.1%,0.28%
25459Y207,QQQE,DIREXION SHS ETF TR,3340,200,291.24K,17.44K,+6.4%,0.12%
16411R208,LNG,CHENIERE ENERGY INC,1989,70,460.33K,16.2K,+3.6%,0.2%
33738R506,RDVY,FIRST TR EXCHANGE TRADED FD,50320,207,2.95M,12.12K,+0.4%,1.3%
30303M102,META,META PLATFORMS INC,3252,21,1.87M,12.1K,+0.6%,0.8%
33741X102,SDVY,FIRST TR EXCHANGE-TRADED FD,51922,355,1.74M,11.89K,+0.7%,0.74%
46138G649,QQQM,INVESCO EXCH TRADED FD TR II,13618,61,2.63M,11.77K,+0.4%,1.1%
46120E602,ISRG,INTUITIVE SURGICAL INC,25315,23,12.54M,11.39K,+0.1%,5.3%
33737M102,FNY,FIRST TR EXCHANGE-TRADED ALP,7522,111,563.25K,8.31K,+1.5%,0.24%
02079K107,GOOG,ALPHABET INC,1933,52,302.04K,8.13K,+2.8%,0.13%
594918104,MSFT,MICROSOFT CORP,12470,21,4.68M,7.88K,+0.2%,2%
98149E303,GLDM,WORLD GOLD TR,95173,123,5.89M,7.61K,+0.1%,2.5%
808524854,SCHR,SCHWAB STRATEGIC TR,8885,285,220.88K,7.09K,+3.3%,0.09%
031162100,AMGN,AMGEN INC,8407,20,2.62M,6.23K,+0.2%,1.1%
166764100,CVX,CHEVRON CORP NEW,3834,32,641.45K,5.35K,+0.8%,0.27%
78467X109,DIA,SPDR DOW JONES INDL AVERAGE,3610,11,1.52M,4.62K,+0.3%,0.64%
28176E108,EW,EDWARDS LIFESCIENCES CORP,3649,60,264.44K,4.35K,+1.7%,0.11%
46641Q134,JIRE,J P MORGAN EXCHANGE TRADED F,29018,45,1.85M,2.87K,+0.2%,0.79%
03945R102,ACHR,ARCHER AVIATION INC,13525,250,96.16K,1.78K,+1.9%,0.04%
V7780T103,RCL,ROYAL CARIBBEAN GROUP,2210,6,453.96K,1.23K,+0.3%,0.19%
478160104,JNJ,JOHNSON & JOHNSON,1448,4,240.12K,663.31,+0.3%,0.1%
808513105,SCHW,SCHWAB CHARLES CORP,3905,7,305.67K,547.93,+0.2%,0.13%
670346105,NUE,NUCOR CORP,2678,4,322.26K,481.35,+0.1%,0.14%
46138E511,PGX,INVESCO EXCH TRADED FD TR II,16661,31,186.94K,347.83,+0.2%,0.08%
464288760,ITA,ISHARES TR,4949,2,757.71K,306.21,+0%,0.32%
548661107,LOW,LOWES COS INC,1437,1,335.17K,233.24,+0.1%,0.14%
46137V191,RFV,INVESCO EXCHANGE TRADED FD T,1808,1,206.33K,114.12,+0.1%,0.09%
37954Y673,PAVE,GLOBAL X FDS,8449,3,318.76K,113.18,+0%,0.14%
