CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,181557,181557,28.08M,28.08M,NEW,5.1%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,162062,162062,21.38M,21.38M,NEW,3.9%
023135106,AMZN,AMAZON COM INC,96684,96684,18.4M,18.4M,NEW,3.3%
42824C208,HPEC,HEWLETT PACKARD ENTERPRISE C,500000,350000,23.91M,16.74M,+233.3%,4.3%
254709108,DFS,DISCOVER FINL SVCS,80503,59694,13.74M,10.19M,+286.9%,2.5%
N70544106,PLYA,PLAYA HOTELS & RESORTS NV,748102,748102,9.97M,9.97M,NEW,1.8%
70435P102,PYCR,PAYCOR HCM INC,437059,437059,9.81M,9.81M,NEW,1.8%
G27358103,DESP,DESPEGAR COM CORP,510000,510000,9.58M,9.58M,NEW,1.7%
35137L204,FOX,FOX CORP,158907,158907,8.38M,8.38M,NEW,1.5%
904311107,UAA,UNDER ARMOUR INC,1276989,1276989,7.98M,7.98M,NEW,1.4%
69331C306,PCGPRX,PG&E CORP,175000,175000,7.45M,7.45M,NEW,1.4%
26484T106,DNB,DUN & BRADSTREET HLDGS INC,581860,581860,5.2M,5.2M,NEW,0.94%
G16258108,BEP,BROOKFIELD RENEWABLE PARTNER,231500,231500,5.13M,5.13M,NEW,0.93%
00971TAJ0,AKAM,AKAMAI TECHNOLOGIES INC,13438000,5000000,13.35M,4.97M,+59.3%,2.4%
464287523,SOXX,ISHARES TR,25950,25950,4.88M,4.88M,NEW,0.88%
404030108,HEES,H & E EQUIPMENT SERVICES INC,48633,48633,4.61M,4.61M,NEW,0.84%
86881A100,SGRY,SURGERY PARTNERS INC,183001,183001,4.35M,4.35M,NEW,0.79%
92189F676,SMH,VANECK ETF TRUST,20048,20048,4.24M,4.24M,NEW,0.77%
81369Y407,XLY,SELECT SECTOR SPDR TR,19653,19653,3.88M,3.88M,NEW,0.7%
037833100,AAPL,APPLE INC,22833,17413,5.07M,3.87M,+321.3%,0.92%
H42097107,UBS,UBS GROUP AG,141133,123560,4.3M,3.77M,+703.1%,0.78%
023586506,UHALB,U HAUL HOLDING COMPANY,62820,62820,3.72M,3.72M,NEW,0.67%
029683109,LGTY,LOGILITY SUPPLY CHAIN SOLUTI,246051,246051,3.51M,3.51M,NEW,0.64%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,218199,97594,7.82M,3.5M,+80.9%,1.4%
29786AAN6,ETSY,ETSY INC,4000000,4000000,3.39M,3.39M,NEW,0.61%
703395103,PDCO,PATTERSON COS INC,146755,101755,4.58M,3.18M,+226.1%,0.83%
149123101,CAT,CATERPILLAR INC,9604,9604,3.17M,3.17M,NEW,0.57%
487836108,K,KELLANOVA,63000,38000,5.2M,3.13M,+152%,0.94%
G16252101,BIP,BROOKFIELD INFRAST PARTNERS,93629,93629,2.79M,2.79M,NEW,0.51%
78464A870,XBI,SPDR SER TR,47478,32434,3.85M,2.63M,+215.6%,0.7%
30034T103,EVRI,EVERI HLDGS INC,356251,187501,4.87M,2.56M,+111.1%,0.88%
69913P105,FNA,PARAGON 28 INC,194742,194742,2.54M,2.54M,NEW,0.46%
09260D107,BX,BLACKSTONE INC,18095,18095,2.53M,2.53M,NEW,0.46%
320734106,FLIC,FIRST LONG IS CORP,301010,200001,3.72M,2.47M,+198%,0.67%
162828206,CKPT,CHECKPOINT THERAPEUTICS INC,560000,560000,2.26M,2.26M,NEW,0.41%
46434G772,EWT,ISHARES INC,45597,45597,2.16M,2.16M,NEW,0.39%
871607107,SNPS,SYNOPSYS INC,4572,4572,1.96M,1.96M,NEW,0.36%
H33700107,GB,GLOBAL BLUE GROUP HOLDING AG,260600,260600,1.92M,1.92M,NEW,0.35%
949746101,WFC,WELLS FARGO CO NEW,26611,26611,1.91M,1.91M,NEW,0.35%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,30363,24860,2.32M,1.9M,+451.8%,0.42%
854502101,SWK,STANLEY BLACK & DECKER INC,24184,24184,1.86M,1.86M,NEW,0.34%
64157F103,NVRO,NEVRO CORP,315880,315880,1.84M,1.84M,NEW,0.33%
65249B109,NWSA,NEWS CORP NEW,361961,65142,9.85M,1.77M,+21.9%,1.8%
