CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
48203R104,JNPR,JUNIPER NETWORKS INC,5641514,5641514,204.17M,204.17M,NEW,3.7%
74736K101,QRVO,QORVO INC,2333650,2333650,168.98M,168.98M,NEW,3.1%
60937P106,MDB,MONGODB INC,921000,921000,161.54M,161.54M,NEW,2.9%
67059N108,NTNX,NUTANIX INC,4102993,1308357,286.43M,91.34M,+46.8%,5.2%
90353T100,UBER,UBER TECHNOLOGIES INC,5629628,678628,410.17M,49.44M,+13.7%,7.5%
90138F102,TWLO,TWILIO INC,3280363,493000,321.18M,48.27M,+17.7%,5.8%
88339J105,TTD,THE TRADE DESK INC,1581000,243000,86.51M,13.3M,+18.2%,1.6%
83001C108,FUN,SIX FLAGS ENTERTAINMENT CORP,2616363,145363,93.33M,5.19M,+5.9%,1.7%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,2885724,152000,94.48M,4.98M,+5.6%,1.7%
03831W108,APP,APPLOVIN CORP,2793759,0,740.26M,0,NO CHANGE,13.5%
256163106,DOCU,DOCUSIGN INC,4754753,0,387.04M,0,NO CHANGE,7%
934423104,WBD,WARNER BROS DISCOVERY INC,22404700,0,240.4M,0,NO CHANGE,4.4%
911684108,AD,UNITED STATES CELLULAR CORP,1815844,0,125.57M,0,NO CHANGE,2.3%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,2805615,0,91.8M,0,NO CHANGE,1.7%
00827B106,AFRM,AFFIRM HLDGS INC,5057039,-141000,228.53M,-6.37M,-2.7%,4.2%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,3141082,-67000,410.16M,-8.75M,-2.1%,7.5%
20717M103,CFLT,CONFLUENT INC,2181000,-819000,51.12M,-19.2M,-27.3%,0.93%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,7526518,-3569765,75.27M,-35.7M,-32.2%,1.4%
44812J104,HUT,HUT 8 CORP,0,-1825261,0,-37.4M,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,0,-2792870,0,-39.24M,CLOSE,0%
531229755,FWONK,LIBERTY MEDIA CORP DEL,2951776,-686000,265.69M,-61.75M,-18.9%,4.8%
268150109,DT,DYNATRACE INC,2527742,-1359301,119.18M,-64.09M,-35%,2.2%
83304A106,SNAP,SNAP INC,0,-6631299,0,-71.42M,CLOSE,0%
G6683N103,NU,NU HLDGS LTD,0,-8899000,0,-92.19M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,1527012,-880000,165.5M,-95.37M,-36.6%,3%
983134107,WYNN,WYNN RESORTS LTD,0,-1176591,0,-101.38M,CLOSE,0%
767292105,RIOT,RIOT PLATFORMS INC,0,-10420000,0,-106.39M,CLOSE,0%
30303M102,META,META PLATFORMS INC,397858,-215000,229.31M,-123.92M,-35.1%,4.2%
11135F101,AVGO,BROADCOM INC,0,-635733,0,-147.39M,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-5245494,0,-195.13M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,579000,-240000,539.93M,-223.81M,-29.3%,9.8%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,0,-7128000,0,-378.14M,CLOSE,0%
Total,,,,,5.5B,-1.06B,-15.1%,100%
