CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,CARVANA CO,5864525,159106,1.23B,33.27M,+2.8%,67.9%
81764X103,TTAN,SERVICETITAN INC,792624,69594,75.39M,6.62M,+9.6%,4.2%
888787108,TOST,TOAST INC,2218365,80000,73.58M,2.65M,+3.7%,4.1%
22266T109,CPNG,COUPANG INC,13858056,0,303.91M,0,NO CHANGE,16.8%
49845K101,KVYO,KLAVIYO INC,2316796,0,70.11M,0,NO CHANGE,3.9%
023135106,AMZN,AMAZON COM INC,242000,-18000,46.04M,-3.42M,-6.9%,2.5%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,173433,-66638,11.45M,-4.4M,-27.8%,0.63%
833445109,SNOW,SNOWFLAKE INC,0,-170000,0,-26.25M,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-158253,0,-26.55M,CLOSE,0%
Total,,,,,1.81B,-18.08M,-1%,100%
