CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
855244109,SBUX,STARBUCKS CORP,8336826,8336826,817.76M,817.76M,NEW,0.57%
21037T109,CEG,CONSTELLATION ENERGY CORP,4253439,3448762,857.62M,695.37M,+428.6%,0.6%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,4247940,1262614,2.34B,694.48M,+42.3%,1.6%
148929102,CAVA,CAVA GROUP INC,8519459,6057727,736.17M,523.45M,+246.1%,0.52%
654106103,NKE,NIKE INC,8019081,8019081,509.05M,509.05M,NEW,0.36%
48251W104,KKR,KKR & CO INC,4393841,4306290,507.97M,497.85M,+4918.6%,0.36%
79589L106,IOT,SAMSARA INC,11763133,11169571,450.88M,428.13M,+1881.8%,0.32%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,9509032,2559512,1.58B,424.88M,+36.8%,1.1%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,6565275,1144295,2.31B,403.46M,+21.1%,1.6%
82509L107,SHOP,SHOPIFY INC,5280781,4036326,504.21M,385.39M,+324.3%,0.35%
882508104,TXN,TEXAS INSTRS INC,2214471,2140605,397.94M,384.67M,+2898%,0.28%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,5062442,744680,2.45B,361.04M,+17.2%,1.7%
532457108,LLY,ELI LILLY & CO,5221016,424693,4.31B,350.76M,+8.9%,3%
81141R100,SE,SEA LTD,2578905,2578905,336.52M,336.52M,NEW,0.24%
05464C101,AXON,AXON ENTERPRISE INC,614053,611418,322.96M,321.58M,+23203.7%,0.23%
03831W108,APP,APPLOVIN CORP,2386980,1107104,632.48M,293.35M,+86.5%,0.44%
50212V100,LPLA,LPL FINL HLDGS INC,959371,851115,313.85M,278.43M,+786.2%,0.22%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,9064953,1054702,2.31B,268.24M,+13.2%,1.6%
252131107,DXCM,DEXCOM INC,10523246,2879489,718.63M,196.64M,+37.7%,0.5%
28176E108,EW,EDWARDS LIFESCIENCES CORP,10086033,2576383,731.04M,186.74M,+34.3%,0.51%
91324P102,UNH,UNITEDHEALTH GROUP INC,502076,257599,262.96M,134.92M,+105.4%,0.18%
29082A107,EMBJ,EMBRAER S.A.,4126160,2819306,190.63M,130.25M,+215.7%,0.13%
74762E102,PWR,QUANTA SVCS INC,620973,504540,157.84M,128.24M,+433.3%,0.11%
H5919C104,ONON,ON HLDG AG,4848438,2798794,212.94M,122.92M,+136.6%,0.15%
22160K105,COST,COSTCO WHSL CORP NEW,3357630,125441,3.18B,118.64M,+3.9%,2.2%
166764100,CVX,CHEVRON CORP NEW,1189354,690038,198.97M,115.44M,+138.2%,0.14%
126650100,CVS,CVS HEALTH CORP,1896341,1582257,128.48M,107.2M,+503.8%,0.09%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,5240877,1578043,319.64M,96.24M,+43.1%,0.22%
01609W102,BABA,ALIBABA GROUP HLDG LTD,726695,726695,96.09M,96.09M,NEW,0.07%
002824100,ABT,ABBOTT LABS,1866391,665027,247.58M,88.22M,+55.4%,0.17%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,3784366,385096,861.13M,87.63M,+11.3%,0.6%
464288257,ACWI,ISHARES TR,790200,657162,91.97M,76.49M,+494%,0.06%
235851102,DHR,DANAHER CORPORATION,354555,354555,72.68M,72.68M,NEW,0.05%
451107106,IDA,IDACORP INC,614667,614667,71.44M,71.44M,NEW,0.05%
402635502,GPOR,GULFPORT ENERGY CORP,378663,354033,69.73M,65.19M,+1437.4%,0.05%
842587107,SO,SOUTHERN CO,2161929,623417,198.79M,57.32M,+40.5%,0.14%
88579Y101,MMM,3M CO,842174,386093,123.68M,56.7M,+84.7%,0.09%
21874C102,CNM,CORE & MAIN INC,1133140,1133140,54.74M,54.74M,NEW,0.04%
888787108,TOST,TOAST INC,1995642,1643594,66.2M,54.52M,+466.9%,0.05%
M5216V106,GLBE,GLOBAL E ONLINE LTD,1418526,1414360,50.57M,50.42M,+33950.1%,0.04%
30161N101,EXC,EXELON CORP,2868449,1061533,132.18M,48.92M,+58.7%,0.09%
25746U109,D,DOMINION ENERGY INC,2086948,841982,117.02M,47.21M,+67.6%,0.08%
573874104,MRVL,MARVELL TECHNOLOGY INC,1361579,734397,83.83M,45.22M,+117.1%,0.06%
72352L106,PINS,PINTEREST INC,2991150,1402456,92.73M,43.48M,+88.3%,0.07%
36118L106,FUTU,FUTU HLDGS LTD,416313,416313,42.61M,42.61M,NEW,0.03%
256163106,DOCU,DOCUSIGN INC,662817,519423,53.95M,42.28M,+362.2%,0.04%
G98239109,XP,XP INC,2871449,2871449,39.48M,39.48M,NEW,0.03%
02079K305,GOOGL,ALPHABET INC,16469948,240451,2.55B,37.18M,+1.5%,1.8%
58733R102,MELI,MERCADOLIBRE INC,1154116,18731,2.25B,36.54M,+1.6%,1.6%
14149Y108,CAH,CARDINAL HEALTH INC,254817,254817,35.11M,35.11M,NEW,0.02%
65473P105,NI,NISOURCE INC,11577832,857653,464.16M,34.38M,+8%,0.33%
049560105,ATO,ATMOS ENERGY CORP,444464,215157,68.71M,33.26M,+93.8%,0.05%
165167735,EXE,EXPAND ENERGY CORPORATION,518272,283820,57.69M,31.59M,+121.1%,0.04%
97650W108,WTFC,WINTRUST FINL CORP,807390,280568,90.8M,31.55M,+53.3%,0.06%
053604104,AVPT,AVEPOINT INC,2122457,2122457,30.65M,30.65M,NEW,0.02%
548661107,LOW,LOWES COS INC,407789,129780,95.11M,30.27M,+46.7%,0.07%
G39108108,GTES,GATES INDL CORP PLC,6919403,1618598,127.39M,29.8M,+30.5%,0.09%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,280187,280187,29.33M,29.33M,NEW,0.02%
666807102,NOC,NORTHROP GRUMMAN CORP,53784,53784,27.54M,27.54M,NEW,0.02%
30231G102,XOM,EXXON MOBIL CORP,1774811,231153,211.08M,27.49M,+15%,0.15%
714046109,RVTY,REVVITY INC,257868,257868,27.28M,27.28M,NEW,0.02%
23282W605,CYTK,CYTOKINETICS INC,673932,673932,27.09M,27.09M,NEW,0.02%
025537101,AEP,AMERICAN ELEC PWR CO INC,1193007,247745,130.36M,27.07M,+26.2%,0.09%
629377508,NRG,NRG ENERGY INC,282815,282815,27M,27M,NEW,0.02%
98887Q104,ZLAB,ZAI LAB LTD,712300,712300,25.74M,25.74M,NEW,0.02%
