CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
578784100,MAZE,Maze Therapeutics Inc,1702225,1702225,18.74M,18.74M,NEW,2.7%
23257B305,CYN,Cyngn Inc,57584,57584,260.86K,260.86K,NEW,0.04%
25809K105,DASH,Doordash Inc,1597010,0,291.89M,0,NO CHANGE,41.6%
79589L106,IOT,Samsara Inc,3995652,0,153.15M,0,NO CHANGE,21.9%
76155X100,RVMD,Revolution Medicines Inc,2748523,0,97.19M,0,NO CHANGE,13.9%
852234103,XYZ,Block Inc,1016697,0,55.24M,0,NO CHANGE,7.9%
00437E102,ACCD,Accolade Inc,5398708,0,37.68M,0,NO CHANGE,5.4%
63909J108,NAUT,Nautilus Biotechnology Inc,17653917,0,15.2M,0,NO CHANGE,2.2%
09077V100,BIOA,Bioage Labs Inc,3233170,0,12.16M,0,NO CHANGE,1.7%
13463J101,CAMP,Camp4 Therapeutics Corp,2125339,0,8.5M,0,NO CHANGE,1.2%
683712103,OPEN,Opendoor Technologies Inc,6200821,0,6.32M,0,NO CHANGE,0.9%
29479A108,ERAS,Erasca Inc,2862500,0,3.92M,0,NO CHANGE,0.56%
37611X209,DNA,Ginkgo Bioworks Holdings Inc,108568,0,618.84K,0,NO CHANGE,0.09%
23257B206,CYN,CYNGN INC,0,-57584,0,-48.9K,CLOSE,0%
Total,,,,,700.87M,18.95M,+2.5%,100%
