CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74762E102,PWR,QUANTA SCVS INC,5297565,99000,1.35B,25.16M,+1.9%,68.8%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,2400000,2400000,11.69M,11.69M,NEW,0.6%
267475101,DY,DYCOM INDS INC,3712239,58747,565.52M,8.95M,+1.6%,28.9%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,804844,300000,20.12M,7.5M,+59.4%,1%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,3880000,180000,12.88M,597.6K,+4.9%,0.66%
023135106,AMZN,AMAZON COM INC,3980,0,757.24K,0,NO CHANGE,0.04%
65339F101,NEE,NEXTERA ENERGY INC,6485,0,459.72K,0,NO CHANGE,0.02%
651229106,NWL,NEWELL BRANDS INC,0,-1000000,0,-9.96M,CLOSE,0%
65290E101,NXT,NEXTRACKER INC,0,-380000,0,-13.88M,CLOSE,0%
26884L109,EQT,EQT CORP,0,-400000,0,-18.44M,CLOSE,0%
92840M102,VST,VISTRA CORP,0,-220000,0,-30.33M,CLOSE,0%
20030N101,CMCSA,COMCAST CORP NEW,0,-900000,0,-33.78M,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-600000,0,-36.19M,CLOSE,0%
Total,,,,,1.96B,-88.69M,-3.6%,100%
