CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
58155Q103,MCK,Mckesson Corp,18444,10825,12.41M,7.29M,+142.1%,3.6%
78410G104,SBAC,SBA Communications Corporation,26714,26714,5.88M,5.88M,NEW,1.7%
57636Q104,MA,Mastercard Incorporated,21721,7187,11.91M,3.94M,+49.4%,3.5%
055477103,BCAX,Bicara Therapeutics Inc,275942,275942,3.6M,3.6M,NEW,1%
90353T100,UBER,Uber Technologies Inc,119261,44825,8.69M,3.27M,+60.2%,2.5%
874039100,TSM,Taiwan Semiconductor Manufacturing,11159,11159,1.85M,1.85M,NEW,0.54%
235851102,DHR,Danaher Corporation,64498,9001,13.22M,1.85M,+16.2%,3.9%
46438F101,IBIT,iShares Bitcoin Trust ETF,37476,37476,1.75M,1.75M,NEW,0.51%
052769106,ADSK,Autodesk Inc,17346,6380,4.54M,1.67M,+58.2%,1.3%
040413205,ANET,Arista Networks Inc,60214,18430,4.67M,1.43M,+44.1%,1.4%
518415104,LSCC,Lattice Semiconductor Corp,93689,18518,4.91M,971.27K,+24.6%,1.4%
512807306,LRCX,Lam Research Corporation,198607,13284,14.44M,965.75K,+7.2%,4.2%
G4705A100,ICLR,ICON Public Limited Company,28293,4090,4.95M,715.71K,+16.9%,1.4%
833445109,SNOW,Snowflake Inc,45124,2081,6.6M,304.16K,+4.8%,1.9%
02079K305,GOOGL,Alphabet Inc,45947,794,7.11M,122.78K,+1.8%,2.1%
770700102,HOOD,Robinhood Markets Inc,1576327,0,65.61M,0,NO CHANGE,19.2%
053332102,AZO,AutoZone Inc,3622,0,13.81M,0,NO CHANGE,4%
67059N108,NTNX,Nutanix Inc,81198,0,5.67M,0,NO CHANGE,1.7%
03662Q105,ANSS,Ansys Inc,11526,-459,3.65M,-145.3K,-3.8%,1.1%
68247Q102,YI,111 INC,0,-393161,0,-244.94K,CLOSE,0%
11135F101,AVGO,Broadcom Inc,74991,-2996,12.56M,-501.62K,-3.8%,3.7%
036752103,ELV,Elevance Health Inc,13524,-1584,5.88M,-688.98K,-10.5%,1.7%
22788C105,CRWD,CrowdStrike Holdings Inc,11747,-4468,4.14M,-1.58M,-27.6%,1.2%
74624M102,PSTG,Pure Storage Inc,91616,-56832,4.06M,-2.52M,-38.3%,1.2%
037833100,AAPL,Apple Inc,27432,-12605,6.09M,-2.8M,-31.5%,1.8%
437076102,HD,Home Depot Inc,22795,-7817,8.35M,-2.86M,-25.5%,2.4%
023135106,AMZN,Amazon Com Inc,99789,-16521,18.99M,-3.14M,-14.2%,5.5%
30303M102,META,Meta Platforms Inc,35374,-6066,20.39M,-3.5M,-14.6%,6%
093712107,BE,Bloom Energy Corp,217880,-184808,4.28M,-3.63M,-45.9%,1.3%
872540109,TJX,The TJX Companies Inc,123922,-29874,15.09M,-3.64M,-19.4%,4.4%
82509L107,SHOP,Shopify Inc,60816,-40993,5.81M,-3.91M,-40.3%,1.7%
871607107,SNPS,Synopsys Inc,20139,-10548,8.64M,-4.52M,-34.4%,2.5%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-39357,0,-4.75M,CLOSE,0%
79589L106,IOT,SAMSARA INC,0,-120561,0,-5.27M,CLOSE,0%
594918104,MSFT,Microsoft Corp,11155,-14702,4.19M,-5.52M,-56.9%,1.2%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-74880,0,-6.39M,CLOSE,0%
67066G104,NVDA,NVIDIA Corporation,76748,-60117,8.32M,-6.52M,-43.9%,2.4%
91324P102,UNH,UnitedHealth Group Incorporated,20488,-19675,10.73M,-10.3M,-49%,3.1%
64110L106,NFLX,Netflix Inc,10523,-12211,9.81M,-11.39M,-53.7%,2.9%
Total,,,,,342.58M,-48.23M,-11.9%,100%
