CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,704762,704762,76.38M,76.38M,NEW,5.2%
067901108,B,BARRICK GOLD CORP,3026132,2873123,58.83M,55.85M,+1877.7%,4%
222070203,COTY,COTY INC,9597842,9597842,52.5M,52.5M,NEW,3.6%
433000106,HIMS,HIMS & HERS HEALTH INC,1749968,1749968,51.71M,51.71M,NEW,3.5%
88160R101,TSLA,TESLA INC,611257,195707,158.41M,50.72M,+47.1%,10.8%
44891N208,IAC,IAC INC,1101230,1101230,50.59M,50.59M,NEW,3.5%
227046109,CROX,CROCS INC,516131,458988,54.81M,48.74M,+803.2%,3.7%
91332U101,U,UNITY SOFTWARE INC,1994091,1994091,39.06M,39.06M,NEW,2.7%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,2425254,1455711,60.63M,36.39M,+150.1%,4.1%
707569109,PENN,PENN ENTERTAINMENT INC,3596464,1830866,58.66M,29.86M,+103.7%,4%
926400102,VSCO,VICTORIAS SECRET AND CO,733135,733135,13.62M,13.62M,NEW,0.93%
02319V103,ABEV,AMBEV SA,4206526,4206526,9.8M,9.8M,NEW,0.67%
82846H405,QXO,QXO INC,592375,592375,8.02M,8.02M,NEW,0.55%
19260Q107,COIN,COINBASE GLOBAL INC,229559,42675,39.54M,7.35M,+22.8%,2.7%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,2021040,1009177,14.37M,7.18M,+99.7%,0.98%
83406F102,SOFI,SOFI TECHNOLOGIES INC,601272,601272,6.99M,6.99M,NEW,0.48%
77543R102,ROKU,ROKU INC,90755,90755,6.39M,6.39M,NEW,0.44%
24703L202,DELL,DELL TECHNOLOGIES INC,67509,67509,6.15M,6.15M,NEW,0.42%
07373V105,BEAM,BEAM THERAPEUTICS INC,126470,126470,2.47M,2.47M,NEW,0.17%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,238538,50788,3.68M,783.66K,+27.1%,0.25%
02209S103,MO,ALTRIA GROUP INC,61383,10132,3.68M,608.12K,+19.8%,0.25%
722304102,PDD,PDD HOLDINGS INC,106987,3273,12.66M,387.36K,+3.2%,0.87%
718172109,PM,PHILIP MORRIS INTL INC,37928,741,6.02M,117.62K,+2%,0.41%
74915M100,QVCGA,QVC GROUP INC,35138516,0,7.07M,0,NO CHANGE,0.48%
254687106,DIS,DISNEY WALT CO,29807,-386,2.94M,-38.1K,-1.3%,0.2%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,1763596,-55557,7.99M,-251.67K,-3.1%,0.55%
256163106,DOCU,DOCUSIGN INC,47538,-3873,3.87M,-315.26K,-7.5%,0.26%
35137L204,FOX,FOX CORP,1255010,-7901,66.15M,-416.46K,-0.6%,4.5%
91531W106,TIGR,UP FINTECH HLDG LTD,1164183,-90411,10M,-776.63K,-7.2%,0.68%
92556H206,PSKY,PARAMOUNT GLOBAL,13909438,-70503,166.36M,-843.22K,-0.5%,11.4%
00164V103,AMCX,AMC NETWORKS INC,379827,-161487,2.61M,-1.11M,-29.8%,0.18%
H17182108,CRSP,CRISPR THERAPEUTICS AG,331972,-36839,11.3M,-1.25M,-10%,0.77%
61945C103,MOS,MOSAIC CO NEW,0,-78448,0,-1.93M,CLOSE,0%
67077M108,NTR,NUTRIEN LTD,0,-47546,0,-2.13M,CLOSE,0%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,801828,-287933,6.12M,-2.2M,-26.4%,0.42%
72352L106,PINS,PINTEREST INC,210154,-141529,6.51M,-4.39M,-40.2%,0.45%
26884L109,EQT,EQT CORP,209347,-95509,11.19M,-5.1M,-31.3%,0.76%
771049103,RBLX,ROBLOX CORP,175588,-127874,10.24M,-7.45M,-42.1%,0.7%
056752108,BIDU,BAIDU INC,220688,-103453,20.31M,-9.52M,-31.9%,1.4%
934423104,WBD,WARNER BROS DISCOVERY INC,14950694,-1031306,160.42M,-11.07M,-6.5%,11%
26142V105,DKNG,DRAFTKINGS INC NEW,1220900,-348900,40.55M,-11.59M,-22.2%,2.8%
29786A106,ETSY,ETSY INC,0,-222055,0,-11.74M,CLOSE,0%
81141R100,SE,SEA LTD,79083,-90537,10.32M,-11.81M,-53.4%,0.71%
47215P106,JD,JD.COM INC,705921,-327867,29.03M,-13.48M,-31.7%,2%
01609W102,BABA,ALIBABA GROUP HLDG LTD,234607,-164258,31.02M,-21.72M,-41.2%,2.1%
89677Q107,TCOM,TRIP COM GROUP LTD,0,-357598,0,-24.55M,CLOSE,0%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,260782,-1878048,3.76M,-27.06M,-87.8%,0.26%
852234103,XYZ,BLOCK INC,155276,-810414,8.44M,-44.03M,-83.9%,0.58%
70450Y103,PYPL,PAYPAL HLDGS INC,233306,-719730,15.22M,-46.96M,-75.5%,1%
02079K305,GOOGL,ALPHABET INC,26635,-373990,4.12M,-57.83M,-93.4%,0.28%
023135106,AMZN,AMAZON COM INC,27830,-364836,5.29M,-69.41M,-92.9%,0.36%
98980L101,ZM,ZOOM COMMUNICATIONS INC,0,-892715,0,-72.85M,CLOSE,0%
15118V207,CELH,CELSIUS HLDGS INC,656631,-2211059,23.39M,-78.76M,-77.1%,1.6%
30303M102,META,META PLATFORMS INC,6976,-198432,4.02M,-114.37M,-96.6%,0.27%
Total,,,,,1.46B,-93.28M,-5.7%,100%
