CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
35671D857,FCX,FREEPORT-MCMORAN INC,5929623,5665000,224.5M,214.48M,+2140.8%,18.1%
594918104,MSFT,MICROSOFT CORP,1011570,370097,379.73M,138.93M,+57.7%,30.6%
595112103,MU,MICRON TECHNOLOGY INC,936000,936000,81.33M,81.33M,NEW,6.6%
67066G104,NVDA,NVIDIA CORPORATION,748000,748000,81.07M,81.07M,NEW,6.5%
24703L202,DELL,DELL TECHNOLOGIES INC,748266,748266,68.2M,68.2M,NEW,5.5%
30303M102,META,META PLATFORMS INC,72000,72000,41.5M,41.5M,NEW,3.3%
23331A109,DHI,D R HORTON INC,237011,237011,30.13M,30.13M,NEW,2.4%
G1151C101,ACN,ACCENTURE PLC IRELAND,90750,90750,28.32M,28.32M,NEW,2.3%
573874104,MRVL,MARVELL TECHNOLOGY INC,392446,392446,24.16M,24.16M,NEW,1.9%
68389X105,ORCL,ORACLE CORP,144000,144000,20.13M,20.13M,NEW,1.6%
023135106,AMZN,AMAZON COM INC,676500,29000,128.71M,5.52M,+4.5%,10.4%
060505104,BAC,BANK AMERICA CORP,210000,0,8.76M,0,NO CHANGE,0.71%
571903202,MAR,MARRIOTT INTL INC NEW,0,-44300,0,-12.36M,CLOSE,0%
40412C101,HCA,HCA HEALTHCARE INC,0,-69087,0,-20.74M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,407528,-341472,63.67M,-53.35M,-45.6%,5.1%
254687106,DIS,DISNEY WALT CO,313000,-762149,30.89M,-75.22M,-70.9%,2.5%
007903107,AMD,ADVANCED MICRO DEVICES INC,284945,-1368000,29.28M,-140.55M,-82.8%,2.4%
Total,,,,,1.24B,431.56M,+46.6%,100%
