CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,230000,10000,43.76M,1.9M,+4.5%,12.3%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,322500,27500,21.29M,1.82M,+9.3%,6%
82509L107,SHOP,SHOPIFY INC,330000,0,31.51M,0,NO CHANGE,8.9%
22266T109,CPNG,COUPANG INC,1115000,0,24.45M,0,NO CHANGE,6.9%
57636Q104,MA,MASTERCARD INCORPORATED,44000,0,24.12M,0,NO CHANGE,6.8%
N07059210,ASML,ASML HOLDING N V,28700,0,19.02M,0,NO CHANGE,5.3%
530307107,LBRDA,LIBERTY BROADBAND CORP,177000,0,15.04M,0,NO CHANGE,4.2%
30303M102,META,META PLATFORMS INC,80500,-500,46.4M,-288.18K,-0.6%,13.1%
92826C839,V,VISA INC,63000,-1000,22.08M,-350.46K,-1.6%,6.2%
58733R102,MELI,MERCADOLIBRE INC,15000,-1200,29.26M,-2.34M,-7.4%,8.2%
90353T100,UBER,UBER TECHNOLOGIES INC,310000,-47000,22.59M,-3.42M,-13.2%,6.4%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,137500,-24000,25.76M,-4.5M,-14.9%,7.2%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,55000,-13000,30.25M,-7.15M,-19.1%,8.5%
Total,,,,,355.53M,-14.33M,-4%,100%
