CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74736K101,QRVO,QORVO INC,443100,443100,32.08M,32.08M,NEW,8.4%
N14506104,ESTC,ELASTIC N V,358934,358934,31.98M,31.98M,NEW,8.3%
M98068105,WIX,WIX COM LTD,118173,118173,19.31M,19.31M,NEW,5%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,194400,194400,16.41M,16.41M,NEW,4.3%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,146288,86756,27.41M,16.25M,+145.7%,7.2%
98980L101,ZM,ZOOM COMMUNICATIONS INC,108779,108779,8.02M,8.02M,NEW,2.1%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,1192713,106822,42.53M,3.81M,+9.8%,11.1%
Y2573F102,FLEX,FLEX LTD,1013582,4526,33.53M,149.72K,+0.4%,8.7%
565394103,CART,MAPLEBEAR INC,415484,1419,16.57M,56.6K,+0.3%,4.3%
63001N106,NATL,NCR ATLEOS CORPORATION,292564,-436,7.72M,-11.5K,-0.1%,2%
256163106,DOCU,DOCUSIGN INC,0,-10000,0,-899.4K,CLOSE,0%
87427V103,TALK,TALKSPACE INC,0,-3226598,0,-9.97M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,0,-359019,0,-10.04M,CLOSE,0%
705573103,PEGA,PEGASYSTEMS INC,634751,-163605,44.13M,-11.37M,-20.5%,11.5%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,1366893,-495920,36.63M,-13.29M,-26.6%,9.6%
45674M101,INFA,INFORMATICA INC,0,-622431,0,-16.14M,CLOSE,0%
37940X102,GPN,GLOBAL PMTS INC,0,-158356,0,-17.75M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,331045,-321162,20.38M,-19.77M,-49.2%,5.3%
09239B109,BL,BLACKLINE INC,0,-326313,0,-19.83M,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-269470,0,-23M,CLOSE,0%
45867G101,IDCC,INTERDIGITAL INC,225002,-156643,46.52M,-32.39M,-41%,12.1%
92940WAD1,WIX,WIX COM LTD,0,-301446,0,-64.68M,CLOSE,0%
Total,,,,,383.23M,-111.05M,-19.6%,100%
