CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30303M102,META,META PLATFORMS INC,9920614,36000,5.72B,20.75M,+0.4%,38.8%
25809K105,DASH,DOORDASH INC,7068299,17619,1.29B,3.22M,+0.2%,8.8%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,19045,5257,1.26M,347.07K,+38.1%,<.01%
23804L103,DDOG,DATADOG INC,4982,1804,494.26K,178.97K,+56.8%,<.01%
023135106,AMZN,AMAZON COM INC,6589070,0,1.25B,0,NO CHANGE,8.5%
770700102,HOOD,ROBINHOOD MKTS INC,24158860,0,1.01B,0,NO CHANGE,6.8%
88160R101,TSLA,TESLA INC,3766106,0,976.02M,0,NO CHANGE,6.6%
02079K305,GOOGL,ALPHABET INC,6207074,0,959.86M,0,NO CHANGE,6.5%
64110L106,NFLX,NETFLIX INC,670722,0,625.47M,0,NO CHANGE,4.2%
82509L107,SHOP,SHOPIFY INC,6325050,0,603.92M,0,NO CHANGE,4.1%
47215P106,JD,JD.COM INC,11693590,0,480.84M,0,NO CHANGE,3.3%
98980L101,ZM,ZOOM COMMUNICATIONS INC,5785588,0,426.8M,0,NO CHANGE,2.9%
594918104,MSFT,MICROSOFT CORP,1050322,0,394.28M,0,NO CHANGE,2.7%
256163106,DOCU,DOCUSIGN INC,4122708,0,335.59M,0,NO CHANGE,2.3%
98138H101,WDAY,WORKDAY INC,1363667,0,318.46M,0,NO CHANGE,2.2%
808513105,SCHW,SCHWAB CHARLES CORP,3196166,0,250.2M,0,NO CHANGE,1.7%
037833100,AAPL,APPLE INC,248975,0,55.3M,0,NO CHANGE,0.37%
01609W102,BABA,ALIBABA GROUP HLDG LTD,269858,0,35.68M,0,NO CHANGE,0.24%
02079K107,GOOG,ALPHABET INC,90740,0,14.18M,0,NO CHANGE,0.1%
19260Q107,COIN,COINBASE GLOBAL INC,13757,0,2.37M,0,NO CHANGE,0.02%
10576N102,BRZE,BRAZE INC,23294,0,840.45K,0,NO CHANGE,<.01%
722304102,PDD,PDD HOLDINGS INC,5438,0,643.59K,0,NO CHANGE,<.01%
37637K108,GTLB,GITLAB INC,11076,0,520.57K,0,NO CHANGE,<.01%
60770K107,MRNA,MODERNA INC,0,-6053,0,-251.68K,CLOSE,0%
090043100,BILL,BILL HOLDINGS INC,0,-2620062,0,-221.95M,CLOSE,0%
Total,,,,,14.75B,-197.7M,-1.2%,100%
